source_row,paper_country_code,country,iso3,population_source_location,year,population_1_july_persons,original_population_thousands,variant,source_dataset,source_reference,source_locator,transformation_rule,provenance_class
75157,TTO,Trinidad and Tobago,TTO,Trinidad and Tobago,2017,1445261,1445.261,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75157,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75242,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1950,5038,5.038,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75242,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75243,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1951,5052,5.052,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75243,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75244,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1952,5016,5.016,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75244,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75245,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1953,4986,4.986,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75245,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75246,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1954,5028,5.028,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75246,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75247,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1955,5134,5.134,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75247,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75248,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1956,5250,5.25,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75248,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75249,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1957,5358,5.358,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75249,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75250,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1958,5446,5.446,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75250,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75251,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1959,5534,5.534,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75251,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75252,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1960,5600,5.6,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75252,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75253,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1961,5622,5.622,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75253,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75254,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1962,5636,5.636,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75254,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75255,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1963,5647,5.647,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75255,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75256,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1964,5657,5.657,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75256,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75257,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1965,5658,5.658,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75257,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75258,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1966,5654,5.654,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75258,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75259,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1967,5657,5.657,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75259,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75260,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1968,5656,5.656,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75260,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75261,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1969,5652,5.652,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75261,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75262,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1970,5666,5.666,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75262,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75263,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1971,5754,5.754,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75263,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75264,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1972,5915,5.915,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75264,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75265,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1973,6090,6.09,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75265,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75266,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1974,6273,6.273,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75266,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75267,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1975,6463,6.463,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75267,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75268,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1976,6660,6.66,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75268,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75269,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1977,6864,6.864,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75269,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75270,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1978,7084,7.084,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75270,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75271,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1979,7306,7.306,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75271,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75272,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1980,7564,7.564,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75272,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75273,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1981,7908,7.908,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75273,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75274,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1982,8296,8.296,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75274,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75275,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1983,8697,8.697,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75275,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75276,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1984,9108,9.108,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75276,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75277,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1985,9521,9.521,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75277,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75278,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1986,9941,9.941,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75278,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75279,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1987,10361,10.361,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75279,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75280,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1988,10775,10.775,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75280,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75281,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1989,11193,11.193,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75281,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75282,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1990,11688,11.688,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75282,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75283,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1991,12305,12.305,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75283,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75284,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1992,12970,12.97,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75284,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75285,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1993,13648,13.648,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75285,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75286,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1994,14344,14.344,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75286,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75287,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1995,15052,15.052,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75287,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75288,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1996,15765,15.765,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75288,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75289,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1997,16482,16.482,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75289,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75290,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1998,17212,17.212,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75290,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75291,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,1999,17959,17.959,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75291,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75292,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,2000,18730,18.73,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75292,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75293,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,2001,19576,19.576,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75293,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75294,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,2002,20597,20.597,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75294,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75295,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,2003,21727,21.727,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75295,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75296,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,2004,22856,22.856,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75296,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75297,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,2005,23988,23.988,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75297,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75298,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,2006,25124,25.124,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75298,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75299,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,2007,26270,26.27,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75299,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75300,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,2008,27427,27.427,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75300,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75301,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,2009,28588,28.588,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75301,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75302,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,2010,29739,29.739,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75302,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75303,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,2011,30846,30.846,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75303,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75304,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,2012,32127,32.127,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75304,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75305,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,2013,33653,33.653,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75305,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75306,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,2014,35050,35.05,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75306,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75307,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,2015,36605,36.605,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75307,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75308,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,2016,38315,38.315,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75308,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75309,TCA,Turks and Caicos Islands,TCA,Turks and Caicos Islands,2017,39913,39.913,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75309,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75698,BLZ,Belize,BLZ,Belize,1950,69073,69.073,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75698,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75699,BLZ,Belize,BLZ,Belize,1951,71122,71.122,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75699,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75700,BLZ,Belize,BLZ,Belize,1952,73344,73.344,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75700,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75701,BLZ,Belize,BLZ,Belize,1953,75514,75.514,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75701,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75702,BLZ,Belize,BLZ,Belize,1954,77674,77.674,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75702,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75703,BLZ,Belize,BLZ,Belize,1955,79856,79.856,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75703,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75704,BLZ,Belize,BLZ,Belize,1956,82072,82.072,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75704,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75705,BLZ,Belize,BLZ,Belize,1957,84342,84.342,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75705,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75706,BLZ,Belize,BLZ,Belize,1958,86659,86.659,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75706,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75707,BLZ,Belize,BLZ,Belize,1959,88990,88.99,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75707,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75708,BLZ,Belize,BLZ,Belize,1960,91318,91.318,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75708,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75709,BLZ,Belize,BLZ,Belize,1961,93632,93.632,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75709,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75710,BLZ,Belize,BLZ,Belize,1962,96042,96.042,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75710,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75711,BLZ,Belize,BLZ,Belize,1963,98704,98.704,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75711,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75712,BLZ,Belize,BLZ,Belize,1964,101604,101.604,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75712,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75713,BLZ,Belize,BLZ,Belize,1965,104676,104.676,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75713,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75714,BLZ,Belize,BLZ,Belize,1966,107906,107.906,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75714,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75715,BLZ,Belize,BLZ,Belize,1967,111272,111.272,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75715,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75716,BLZ,Belize,BLZ,Belize,1968,114714,114.714,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75716,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75717,BLZ,Belize,BLZ,Belize,1969,118040,118.04,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75717,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75718,BLZ,Belize,BLZ,Belize,1970,120736,120.736,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75718,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75719,BLZ,Belize,BLZ,Belize,1971,122805,122.805,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75719,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75720,BLZ,Belize,BLZ,Belize,1972,124676,124.676,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75720,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75721,BLZ,Belize,BLZ,Belize,1973,126445,126.445,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75721,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75722,BLZ,Belize,BLZ,Belize,1974,128185,128.185,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75722,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75723,BLZ,Belize,BLZ,Belize,1975,130387,130.387,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75723,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75724,BLZ,Belize,BLZ,Belize,1976,133098,133.098,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75724,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75725,BLZ,Belize,BLZ,Belize,1977,135887,135.887,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75725,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75726,BLZ,Belize,BLZ,Belize,1978,138713,138.713,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75726,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75727,BLZ,Belize,BLZ,Belize,1979,141678,141.678,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75727,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75728,BLZ,Belize,BLZ,Belize,1980,145062,145.062,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75728,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75729,BLZ,Belize,BLZ,Belize,1981,148786,148.786,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75729,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75730,BLZ,Belize,BLZ,Belize,1982,152548,152.548,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75730,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75731,BLZ,Belize,BLZ,Belize,1983,156297,156.297,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75731,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75732,BLZ,Belize,BLZ,Belize,1984,160044,160.044,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75732,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75733,BLZ,Belize,BLZ,Belize,1985,163796,163.796,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75733,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
