Pr_any_shortage_gt_policy_tolerance,T_COST_P05,T_COST_P90,T_COST_P95,T_COST_max,T_COST_mean,T_COST_median,T_COST_min,batch_results_sha256,emergency_expenditure_P05,emergency_expenditure_P90,emergency_expenditure_P95,emergency_expenditure_max,emergency_expenditure_mean,emergency_expenditure_median,emergency_expenditure_min,in_sample_robust_T_COST,policy_label,raw_total_shortage_cross_unit_descriptive_P05,raw_total_shortage_cross_unit_descriptive_P90,raw_total_shortage_cross_unit_descriptive_P95,raw_total_shortage_cross_unit_descriptive_max,raw_total_shortage_cross_unit_descriptive_mean,raw_total_shortage_cross_unit_descriptive_median,raw_total_shortage_cross_unit_descriptive_min,row_sha256,runtime_seconds,sample_index,scenario_count,seed,service_level_cross_unit_descriptive_P05,service_level_cross_unit_descriptive_P90,service_level_cross_unit_descriptive_P95,service_level_cross_unit_descriptive_max,service_level_cross_unit_descriptive_mean,service_level_cross_unit_descriptive_median,service_level_cross_unit_descriptive_min,shortage_Crackers_P95,shortage_Crackers_max,shortage_Crackers_mean,shortage_Crackers_median,shortage_Vaccine_P95,shortage_Vaccine_max,shortage_Vaccine_mean,shortage_Vaccine_median,shortage_Water_P95,shortage_Water_max,shortage_Water_mean,shortage_Water_median,shortage_loss_P05,shortage_loss_P90,shortage_loss_P95,shortage_loss_max,shortage_loss_mean,shortage_loss_median,shortage_loss_min,simulation_id,solver_status,status,production_termination,scaled_retry_triggered,pre_disaster_expenditure
1.0,16424607.361416778,137607990.28907606,243154847.0115997,1440698979.8814905,98516568.50444365,31498298.99245521,15444636.211663373,51d1e5eb60616479ad031185602c8ed821e7b018ba2075571dad63f7dddbf6c7,174915.645005781,3973016.768094909,5073812.799417034,7908450.09734829,1779963.4745560603,1102787.976576951,46398.774766536946,1216460540.2040946,P4,600043.7504419178,45756765.510613464,77065701.72718908,2106556751.697847,81072682.41330597,4153033.842689717,351479.4313999411,e7415f5e188a1813a8ea150248081c926fe40bb27ee76fa6fe39396dfb9a9883,0.32534059998579323,56,2000,20260906,0.2781484497656274,0.9679231024109285,0.9705803534494465,0.9747180260200735,0.7384507047592878,0.8253682464166832,0.07022775985698093,0.0,2083113352.5696204,69953704.3601585,0.0,540621.2908613281,11368567.150270928,574223.0775827863,124912.58576050587,48764443.551784225,82758056.34904236,10544754.975564675,3955840.3456786685,4797324.7957061855,125116004.54420014,226775715.3682324,1421561074.026052,85507149.2717974,19365954.63338718,3709240.7449991414,LA-0056,optimal,optimal,optimal,False,11229455.758090189
1.0,16442003.885407321,143615006.6073293,249332799.93855986,1417160179.2335877,106409488.87805527,32779422.066200804,15505626.258719651,99fdb676707d35777858d2dd47ea197929b986333be3d8489724e576fb30ebe5,172338.91025014207,3990069.75025316,5356110.476411947,7908450.09734829,1822125.819093384,1132724.9651958887,45783.937118141024,1216460540.2040946,P4,592781.0155574095,47998471.75144069,78999092.29249966,2031325211.8624146,92421348.93373193,4361144.512691972,350050.1925120429,701470fb89048fff413c7aa8b1d334b578fe40fa4ee2edf56e3df85f1b727619,0.3321914999978617,56,2000,20260907,0.26947046177897094,0.9673169541277786,0.9703895189140099,0.9742660985677861,0.7319880541342069,0.8253270363358979,0.07263976249411885,0.0,2008308283.6064608,81225950.68437268,0.0,556300.1506369758,11308129.239959078,638794.8177964415,124917.4880172147,48626492.891532935,83835123.95713373,10556603.431562817,4149869.623055906,4790798.3863143595,131183984.70162863,232775175.2777417,1398022273.3781493,93357907.30087169,20621374.60867833,3726153.504463437,LA-0056,optimal,optimal,optimal,False,11229455.758090189
1.0,16647473.758928152,139942463.12428403,244096077.05952567,1441906860.6391208,102501791.40271078,32339956.661115203,15311374.320245314,9572d717d5024d9148bb8ae875b5f897f7b26d8a0bdea51c58b05298180cf456,169547.72670831537,3961775.3866968774,5077421.516075716,7908450.09734829,1789733.1020847259,1122707.8938822614,46330.02325232591,1216460540.2040946,P4,613580.7429221157,46684360.5139264,77094075.90440126,2052757304.9414415,86536096.23046952,4382382.435966397,335811.7190791916,12a71862176e6cc6354a41581e48ae3e3eb87cafa39df3cb7aa66fa8ba6062ed,0.28577519999817014,56,2000,20260908,0.2734023068393265,0.9677420212133693,0.9706326549328637,0.9744949035404797,0.7311553451616261,0.823701326032091,0.07193591371296348,0.0,2030254306.3164957,75373461.69742267,0.0,551855.0808731132,11454571.023755131,608714.8631171329,124352.4677508971,47706138.93592208,82954171.03494956,10553919.669929741,4258341.435843508,4937898.5530868005,127531213.96610379,227676871.28167254,1422768954.7836823,89482602.54253587,19974888.505855035,3574062.1164148846,LA-0056,optimal,optimal,optimal,False,11229455.758090189
1.0,16682151.229277711,142466095.11690426,247312594.31155428,1450679490.5693681,99904474.96166901,31794110.270119846,15553926.744636709,bbd02635186250ae4015bdf2ac511922602b6bb3b0f7958a18fb98d13b7ca181,160291.05394186053,4003734.83234908,5140700.830199277,7908450.09734829,1783048.299809621,1086303.924742507,45626.499559938,1216460540.2040946,P4,592733.5738455332,47583273.86362231,78028120.20315063,2080849872.488744,83081078.61309463,4109267.0155406566,348685.7919904693,6d2958ad4a844afe05cd547a41fbea75bc23fa4c405ee5add56d904e37632e4b,0.2822440000018105,56,2000,20260909,0.27277241157908705,0.9668425341938068,0.9703883476642151,0.974142026096455,0.7302700845347512,0.8250911304990977,0.07103372706245803,0.0,2057163264.0301015,71931759.27305284,0.0,546526.4430017103,11299632.82967544,584862.7262216497,121673.7746334876,49375714.07703364,81989781.43727285,10564456.613820145,3925615.563230342,4919536.429491413,130056142.97739461,230795291.97044212,1431541584.7139297,86891970.9037692,19512234.821230568,3801694.859971229,LA-0056,optimal,optimal,optimal,False,11229455.758090189
1.0,16667593.651587574,143655627.28169227,253033023.44926685,1412664398.2314339,105566541.76145658,31773164.646421827,15423993.253616117,e0f783f6fa23299cc2bebf5af1b732ee1ee128bb6c1e9bcecf8de595aa1fd07d,169998.9566690991,4038851.059379016,5385580.6921824245,7908450.09734829,1801828.8090231232,1124195.447091587,46594.42880454141,1216460540.2040946,P4,617866.4309801601,47976866.07241584,80283911.60769105,2094626254.6217196,91223286.37895502,4352863.353946876,343404.17521263985,ba50e6f66c09f6147f7dff8cc5880fda8bf8fd2f0b75ed21d0df9f35111d62e7,0.32797579996986315,56,2000,20260910,0.2723401518537716,0.9666837059477655,0.9707120275797685,0.9741665761818579,0.7283026008963007,0.821273699826885,0.07059952075053111,0.0,2072497681.3450716,79978735.90729624,0.0,555814.0440637419,11370702.077329053,629704.772190907,124605.15036685101,48813682.48196308,80520173.96377474,10614845.699467884,4134165.9150268678,5072880.06039569,131198617.9728346,236504974.7834608,1393526492.3759954,92535257.19434327,19606597.665998906,3691678.499509617,LA-0056,optimal,optimal,optimal,False,11229455.758090189
1.0,16441098.671522852,136491700.04427645,243525070.4866536,1417640128.2167354,100497689.38632292,31193345.032085806,15423076.273727376,cdd9a21b7ad6dad658caf296a8d31036db82730ab8bc17c21cf75e94038963bc,169654.685952209,3968678.3877686793,5195514.579552128,7908450.09734829,1743349.4818201074,1070742.8042158023,46406.313800358665,1216460540.2040946,P4,594147.0210490759,45510709.45899254,77136886.52801485,2055985338.484217,84696895.36038473,3975624.7922544247,343415.3034766682,98d5ee337546d15f8090d9ed2b406026875bcf0b0576df036f60d6b6a4db5998,0.3191348999971524,56,2000,20260911,0.2760623890538868,0.96745728505333,0.9701988765221753,0.9744310195567625,0.7295533862707554,0.8241908340030155,0.07183108245180947,0.0,2033666751.916587,73798229.73465738,0.0,543912.4420111208,11158622.648789255,595840.1016021235,119222.29219400995,46980999.81463701,82623276.58610095,10302825.524125233,3841842.7618355677,4793693.69899266,124083015.72826019,227131046.20724967,1398502222.361297,87524884.14641261,18937232.137084544,3644955.122124751,LA-0056,optimal,optimal,optimal,False,11229455.758090189
1.0,16471986.648941586,128625942.22766,224187626.02539653,1422545134.474894,92435195.07723607,30157466.365083802,15424002.36312408,5d6c36f33fa6755d018d905ed19d67306ba89a593af495ef60a06cb367603e9d,167586.71191713342,3806252.601854005,4717630.603192111,7908450.09734829,1673515.8631573366,1077255.3939751699,45806.69139884729,1216460540.2040946,P4,577110.3037627038,42606712.258309126,70248129.50630906,2065286432.2578561,75334123.32061212,3737248.0541267903,352097.34727696475,3dc3a6e0db3fefcf8f87b49332e3b8eac271ea0d6d1eb3ad87b06e51cf3a3191,0.2847753999521956,56,2000,20260912,0.27759372685236444,0.9684868749083334,0.9709920696259092,0.9746097015882459,0.7404880455303073,0.8243421457700111,0.07153072827407891,0.0,2041944492.6844828,64951810.17641385,0.0,527308.7708771051,11422644.447305309,532935.4921705419,117899.13326111683,46850143.68298923,80894866.9661637,9849377.652027741,3538039.277537192,4800880.1594209215,116287367.72789049,208203870.4711642,1403407228.6194556,79532223.45598854,17872999.506615907,3695445.4784644227,LA-0056,optimal,optimal,optimal,False,11229455.758090189
1.0,16514478.26497683,125154811.71987438,224813399.2842236,1412620025.6836257,91121886.19873157,31745682.503814764,15380821.528361224,0598a76282850c6439739438f000c536e7c7683c505e7b57bbbd48c22843f586,176425.27541687887,3785363.117330268,4657429.370140166,7908450.09734829,1681594.9916616802,1087682.502020666,45819.465447230825,1216460540.2040946,P4,608991.2297008919,41177794.8073782,70312362.39116597,2066299181.9509826,72404498.12306836,4040092.2719439026,350960.82596371614,e96ec103114f996bb9fd67de0a6e80a811d1896217f91cf584a2366ec2377b6c,0.28035640000598505,56,2000,20260913,0.2832384615202013,0.9679394720724116,0.9708104116829364,0.9746082011648753,0.7379516268736833,0.8251018252361366,0.07149817577580297,0.0,2043294718.9260647,61965234.15105572,0.0,525272.7937218522,11133503.761700407,526353.4773057135,120744.12845920627,45311314.12546895,81907470.60374452,9912910.494706923,3909075.52768381,4827957.844029253,112813918.36374211,208942038.13614437,1393482119.8281872,78210835.44897969,19507081.26589396,3647105.323964834,LA-0056,optimal,optimal,optimal,False,11229455.758090189
1.0,20392464.78577502,110836665.39519124,233573622.10777566,1446681000.8847666,92387683.20542052,30831913.77213464,19480391.905000623,1c41f4043ec90ef704c92dd20d893baad5c5dbb832121a64e4aaa6213cf5ee8a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228660840.053436,P1,3346561.3805392208,84282889.57915917,167487089.1153923,2241090027.7414217,109600416.17812933,23592455.70395124,913588.4804794688,329983838137a0072139c93e210d4d1443b63130cef4efcc415674c04f638f09,0.32274500001221895,241,2000,20260904,0.027008340750921,0.3071548670637659,0.46767168434046064,0.7353827338009667,0.166198324067734,0.13480746307833885,0.004781982018457032,102758185.47592191,2229141064.78653,104143901.60410562,22586968.150669664,152900.63967364223,11086122.933511196,378186.60940463864,0.0,34867254.07291814,73457095.7476554,5078327.964619081,0.0,1254558.930336543,91698759.53975275,214435716.2523372,1427543095.029328,73249777.34998204,11694007.916696161,342486.0495621433,LA-0241,optimal,optimal,optimal,False,19137905.85543848
1.0,20453557.80624126,127861226.73160948,1037177257.6602072,1431755654.7827191,106340819.684367,31448770.828771845,19488846.07191646,029ef2f6fa32b504f53c2c9c345d2e486b0c765ac6aa4566a896d3f20c75f8de,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228660840.053436,P1,3509528.251181128,91751223.49114221,1577386116.0832655,2227485831.316914,130966861.49858817,23901993.55186286,936140.1421201032,0798e29d2fdf3ba3b7ae1c7d277c18cc50e1a8284a8459daf5e22aff8680c93c,0.3335862000240013,241,2000,20260905,0.006105335360629588,0.30466496152446093,0.4483216723458874,0.734039497784632,0.16318869032708216,0.13565788665458933,0.004811047092178056,1569562942.8723922,2215719352.2526193,125350825.67154819,22874524.865962118,7609754.968136394,10982163.940050146,483509.0154820764,0.0,37103714.06702398,72551498.28460906,5132526.811557915,0.0,1315651.9508027812,108723320.87617101,1018039351.8047687,1412617748.9272807,87202913.82892853,12310864.973333366,350940.2164779843,LA-0241,optimal,optimal,optimal,False,19137905.85543848
1.0,20457179.699635353,117930110.44726993,236789886.8723559,1452899279.7308319,94356663.76018374,30680873.07706902,19487861.343698267,f0d9a49c674c07af67bb2b3791ab03b999a47eaa05cd4de46ae8883503e38fd4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228660840.053436,P1,3519189.7252370734,85963532.4166968,168745049.22955722,2254901309.9783263,111573738.33045833,23441311.210416086,933513.359634522,817f14b2bbfc9c87431fe24083b286eff65bdece986a8a6b3ce27c48c837e7c8,0.28618459997233003,241,2000,20260906,0.026766935405222663,0.30678451792513406,0.4476680719073455,0.7346024673468414,0.16318364153904963,0.134622021543709,0.004752831562596427,102081834.1943892,2242226257.1026506,105765419.03409714,22187381.32976226,157929.3892196034,11000220.89771989,386658.8783836354,0.0,37692317.66105388,72345766.97388169,5421660.417977547,0.0,1319273.844196874,98792204.59183146,217651981.01691744,1433761373.8753934,75218757.90474525,11542967.221630543,349955.4882597896,LA-0241,optimal,optimal,optimal,False,19137905.85543848
1.0,20437745.08150022,124002129.20503941,244553970.34951356,1429360479.0829291,102201568.96941741,32571227.479903102,19483224.027076706,ebdb2d149bbf670dc7f6d296dd6ba809218a02a62b50239e70c78aaa99a6e43a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228660840.053436,P1,3467347.487360604,87817365.56877092,174235736.71416456,2179669770.142894,123703623.50290053,24033659.20757067,921143.2235334754,202c8b0fd929e962cbb9fecdeb583fc06c5e3b4e276a66293c2985cca81b6491,0.28335969999898225,241,2000,20260907,0.025994435344077044,0.3048152676800541,0.45183279559787703,0.7348439815656678,0.1630746688259019,0.13578937324917612,0.004916069608152829,107761480.99960184,2167421188.139491,117885944.47984302,22789694.191763952,179095.96995789337,10939782.98740804,448402.15842342237,0.0,37554367.00080259,73422834.58197306,5369276.864634088,0.0,1299839.2260617432,104864223.34960093,225416064.4940751,1410222573.2274907,83063663.11397892,13433321.624464627,345318.1716382293,LA-0241,optimal,optimal,optimal,False,19137905.85543848
1.0,20416693.01699814,119991608.02413829,238453639.80889195,1454107160.4884622,98118961.75321501,32333810.94598864,19487342.79617529,dff8a098774dc44acad595265d63054a6393cf8dfbd3d9553348071680178697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228660840.053436,P1,3411190.678509556,87039152.12667556,169598930.07505864,2201101863.2219205,117157771.45034033,24102741.411473,932130.1236043889,53a89b84bc98ecf521cbd676a033d61f37ee1d4c4aba313dcfee9cb3c3a79423,0.3266620999784209,241,2000,20260908,0.02660359400561902,0.30928778678709634,0.47364371321111565,0.7335488712990513,0.16759892525680514,0.13667443399853474,0.004868434958988699,102154439.24115966,2189367210.849526,111381734.96288772,22588157.191213094,156946.3116927565,11086224.771204093,419453.0528250979,0.0,36634013.045191735,72541881.65978889,5356583.4346275,0.0,1278787.1615596623,100853702.1686998,219315733.95345348,1434969254.6330237,78981055.89777653,13195905.090550158,349436.9407368133,LA-0241,optimal,optimal,optimal,False,19137905.85543848
1.0,20346876.013123676,122303854.31308684,241699266.62600458,1462879790.4187095,95849493.80313423,29597933.486721784,19482036.578963507,05d866be4339337feebefe60d33def37a62c3bdbbcb6f7258ebb75c6a10af5a5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228660840.053436,P1,3224952.405263541,89492022.75445424,170519895.46629396,2229194430.769223,113649773.9393868,22827750.171406962,917975.6816181928,3c350ae89114ed2b6c4421f21428b6a95f69a7d3d71b428db87f9b645bd01d50,0.33397670002887025,241,2000,20260909,0.026946499346774254,0.31453636095557624,0.47771778583753916,0.7357717841620828,0.17139265177218252,0.13637794007470888,0.0048073773202912395,103427578.14235014,2216276168.563132,107805538.63729477,21855732.86090098,163669.66604909152,10931286.577124402,398623.08665553725,0.0,38303588.186303295,71577492.06211218,5445612.215436493,0.0,1208970.157685196,103165948.45764835,222561360.7705661,1443741884.563271,76711587.94769576,10460027.631283304,344130.7235250281,LA-0241,optimal,optimal,optimal,False,19137905.85543848
1.0,20420096.348272253,123576949.26528153,247366907.38839623,1424864698.0807753,101295720.38240871,32361286.423235193,19489337.03362207,358bd829c8ab577a033836db91347abef6923bf84422ece846571e6c45145a6a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228660840.053436,P1,3420269.1336795143,89751061.5056251,176804943.00705615,2242970812.902199,122075282.76281536,23609182.711885475,937449.7924231595,b3a5dd7e62d38fdde9879f262a461b61bef0f619ae9868eb1659cd45388445c4,0.27957279997644946,241,2000,20260910,0.026351669677634932,0.31003404842410004,0.45978477421749897,0.73142327734662,0.16819166606411576,0.137961397433849,0.004777991369946166,108354402.69357929,2231610585.878102,116230366.97860925,22618085.800342537,187032.52754283615,11002355.824778015,441698.7620928831,0.0,37741556.59123274,70107884.58861408,5403217.0221132245,0.0,1282190.4928337764,104439043.40984306,228229001.53295776,1405726792.2253368,82157814.52697024,13223380.567796718,351431.178183594,LA-0241,optimal,optimal,optimal,False,19137905.85543848
1.0,20417499.740335323,116987894.0290125,238226006.98814896,1429840428.0660768,96317581.91238469,29398900.016985048,19487918.205679547,c3971397731b8efd827e4f0b9a564d8d899e25557d952763d5b2332b5961313b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228660840.053436,P1,3413342.6293663094,85239519.02019717,170562678.31720218,2204329896.764696,114482918.32792294,22680864.527798478,933665.0401223522,d63719b13bee0d766d4fae2cc5b0e7fa3db8a908a6ff124ea2333d76c5718694,0.280123199976515,241,2000,20260911,0.02660133351484813,0.3131557668029525,0.4735200150509925,0.7344300231474601,0.16981759229284485,0.13761650554038962,0.004861340252738988,104530395.35185644,2192779656.4496174,108873294.53927179,21542653.173438232,163332.5123448268,10790276.396238217,411353.4154418165,0.0,35908873.92390667,72210987.21094029,5198270.373209326,0.0,1279593.8848968418,97849988.17357403,219088101.1327105,1410702522.2106383,77179676.0569462,10260994.16154657,350012.35024106735,LA-0241,optimal,optimal,optimal,False,19137905.85543848
1.0,20401902.370215207,108914961.87166247,215552509.4892309,1434745434.3242354,88562391.77319168,28397104.642743286,19483395.647673473,45f17f3be70c5a1cf1ebfbd5086f3c326a26f346447852c3f0a85ef19da7041d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228660840.053436,P1,3371736.328363019,81213704.86714987,153796397.5853109,2213630990.5383353,103910817.4284401,22720562.788125575,921601.0249546347,47aab698ba1e9bd628e1488929b53fe1a5200defc491ed2233c978ecb9d37fc6,0.3231951000052504,241,2000,20260912,0.026921139600195442,0.3072383170020222,0.45767245800526696,0.7323473720224914,0.1661371205211753,0.13598667570513656,0.004841013065615463,94915678.61564896,2201057397.217513,98621867.70871694,21673682.270149924,125250.30124211,11054298.19475427,353295.2453828049,0.0,35778017.79225889,70482577.59100303,4935654.47434034,0.0,1263996.5147767286,89777056.016224,196414603.63379243,1415607528.468797,69424485.9177532,9259198.787304807,345489.7922349935,LA-0241,optimal,optimal,optimal,False,19137905.85543848
1.0,20468565.850460798,105427656.48605248,215586774.3873455,1424820325.532967,86703915.4075863,29570355.877046756,19483491.993931785,7062894a2110712d255d647763ee6b82a4a08f38379cf722be7a6b074d42828a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228660840.053436,P1,3549562.5133971344,80405360.50828235,153233656.8252863,2214643740.231462,100967147.20939516,22666604.724615738,921858.0305519301,d587b1dbffee0b7a65d35bc9add9c5c4510ac7c41b776be8d9fb5f8686e24382,0.32095169997774065,241,2000,20260913,0.027053299884912275,0.3114195344593876,0.4432118867784484,0.7333252603946461,0.16835391794092933,0.1394565728717188,0.004838809997461779,93704468.71617997,2202407623.459095,95797838.52712695,21883468.944729168,125982.65845421389,10765157.509149369,344065.7603287162,0.0,34239188.2347386,71495181.22858386,4825242.921939481,0.0,1330659.9950223176,86289750.63061401,196448868.53190702,1405682419.6775286,67566009.55214782,10432450.021608278,345586.1384933075,LA-0241,optimal,optimal,optimal,False,19137905.85543848
1.0,20392464.785774976,105705932.69917478,225734950.47049415,1447435186.8800359,90970708.75080517,29609353.30544576,19480391.90500058,09a0ddaf396bc1ada9001f3518e2be079370ee28117023a2263842c504f45064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1229415026.048705,P1,3346561.3805392208,83680674.82978268,165521288.31296083,2241103576.641883,109187968.61377403,23592455.70395124,913588.4804794688,2c4a30c5117a0f184138c9377085ceb10fe6613437e8604c96c7792b096f8e43,0.2861930000362918,773,2000,20260904,0.027008340750921,0.3071548670637659,0.5510172986048079,0.7353827338009667,0.17277308701350197,0.14448764259397456,0.0047759652544288045,102758185.47592191,2229141064.78653,104143901.60410562,22586968.150669664,101166.9036573093,11099671.83397234,371621.9910118613,0.0,32886887.894125327,71543028.68124028,4672445.018656543,0.0,1254558.930336543,86568026.84373634,206597044.6150557,1428297281.0245974,71832802.89536673,10471447.45000733,342486.0495621433,LA-0773,optimal,optimal,optimal,False,19137905.855438434
1.0,20453557.806241214,122730494.03559302,1037931443.6554763,1432509840.7779882,104916138.96991958,29358633.22570519,19488846.071916416,2c7d09fbe4716a2e7c4979e665c7c9e3382676564126de95081740e654c745da,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1229415026.048705,P1,3509528.251181128,89756621.19195245,1577399664.9837267,2227499380.2173753,130548105.20652589,23901993.55186286,936140.1421201032,7722e9b36ab701f68d57bb01157689e5d1fcacc22e6b0a89928816d0c6ff0a30,0.2904465000028722,773,2000,20260905,0.006097555342211481,0.30466496152446093,0.5282278169300544,0.734039497784632,0.1699985828233789,0.14496200396450448,0.004804993758022902,1569562942.8723922,2215719352.2526193,125350825.67154819,22874524.865962118,7623303.86859754,10995712.84051129,477107.1608177183,0.0,35123347.888231166,70637431.21819393,4720172.374159979,0.0,1315651.9508027812,103592588.18015459,1018793537.8000379,1413371934.9225497,85778233.11448112,10220727.370266762,350940.2164779843,LA-0773,optimal,optimal,optimal,False,19137905.855438434
1.0,20457179.69963531,112799377.7512535,228951215.23507437,1453653465.7261012,92921935.77093399,29462404.205074474,19487861.343698222,c0e141287b2a37f60a6f1358b37945efb0982e4588b3e443527c8b25ce41518c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1229415026.048705,P1,3519189.7252370734,85478064.87026489,166779248.42712575,2254914858.8787875,111149231.78102024,23441311.210416086,933513.359634522,e515e9b5c8518e0b83a0397cd6259e754ebfa93399a3281ce785dbdb298f4fab,0.31752849998883903,773,2000,20260906,0.026766935405222663,0.30678451792513406,0.5274435417387963,0.7346024673468414,0.1702865779933432,0.14325920883546017,0.004746851476124414,102081834.1943892,2242226257.1026506,105765419.03409714,22187381.32976226,106195.65320327047,11013769.798181035,380348.4162112871,0.0,35711951.48226107,70431699.90746656,5003464.3307118,0.0,1319273.844196874,93661471.89581506,209813309.37963593,1434515559.8706627,73784029.91549556,10324498.34963604,349955.4882597896,LA-0773,optimal,optimal,optimal,False,19137905.855438434
1.0,20437745.081500176,118871396.50902295,236715298.71223202,1430114665.0781982,100766893.33809848,31828366.57075528,19483224.02707666,9d4f13a4426a1cb1e4622dcacf5c3dff0605b6f40148344d6b2e26c69eebe102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1229415026.048705,P1,3467347.487360604,86647813.71805485,172269935.9117331,2179683319.043355,123281855.36346304,24033659.20757067,921143.2235334754,84fb47b8bf1548cb110e49eb37d24bd6dd94a9f41ed8890560c71d1cd419ef69,0.32203930005198345,773,2000,20260907,0.025994435344077044,0.3048152676800541,0.5323355979005849,0.7348439815656678,0.16995410964569627,0.1433620462682752,0.004909884133037168,107761480.99960184,2167421188.139491,117885944.47984302,22789694.191763952,127362.23394156042,10953331.887869185,441959.00565207493,0.0,35574000.82200978,71508767.51555793,4953951.877967963,0.0,1299839.2260617432,99733490.65358451,217577392.85679358,1410976759.2227597,81628987.48266006,12690460.715316847,345318.1716382293,LA-0773,optimal,optimal,optimal,False,19137905.855438434
1.0,20416693.016998094,114860875.32812183,230614968.17161041,1454861346.4837313,96653256.72342253,31455311.44864529,19487342.796175245,74a5ef3549a979330980610f27bba5afef1cc036b568ddd3a9003f4410880b42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1229415026.048705,P1,3411190.678509556,85098560.78763972,167633129.27262717,2201115412.1223817,116735129.80327263,24102741.411473,932130.1236043889,7a2990f1e88b9247fd5b9eb039b63f0f5b44ffa814fae994c9ad496505a6212a,0.27970480005024,773,2000,20260908,0.02660359400561902,0.30928778678709634,0.5580440971364186,0.7335488712990513,0.17449281457827834,0.14308446350134113,0.004862309418528277,102154439.24115966,2189367210.849526,111381734.96288772,22588157.191213094,105212.57567642358,11099773.671665238,412467.8879854153,0.0,34653646.86639892,70627814.59337376,4940926.952399487,0.0,1278787.1615596623,95722969.47268339,211477062.31617197,1435723440.6282928,77515350.8679841,12317405.593206856,349436.9407368133,LA-0773,optimal,optimal,optimal,False,19137905.855438434
1.0,20346876.01312363,117173121.61707038,233860594.98872304,1463633976.4139788,94440711.2847049,29336520.904375207,19482036.578963462,a5c3052a8177a1be674dbe73b3c091618b39dda52e8f7635c6a5ee196cf0b2ae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1229415026.048705,P1,3224952.405263541,87493569.45797938,168554094.66386247,2229207979.6696844,113232436.99374788,22827750.171406962,917975.6816181928,f5f1cca7b0a4dd018799fbf878ebd3bbfe20b730217510da685c250533fd1044,0.28672629996435717,773,2000,20260909,0.026946499346774254,0.31453636095557624,0.5628440104248374,0.7357717841620828,0.17841923439169724,0.14411961484462876,0.004801328603500021,103427578.14235014,2216276168.563132,107805538.63729477,21855732.86090098,111935.93003275861,10944835.477585547,392451.4979880362,0.0,36323222.00751048,69663424.99569705,5034446.858465086,0.0,1208970.157685196,98035215.76163194,214722689.1332846,1444496070.5585403,75302805.42926645,10198615.048936773,344130.7235250281,LA-0773,optimal,optimal,optimal,False,19137905.855438434
1.0,20420096.348272208,118446216.56926507,239528235.75111473,1425618884.0760443,99844831.43827935,31512349.81412993,19489337.033622026,ba79fc8a33fa9cf7ece84863e1167e0ad3448a96b2fb1a76e5dced164c8236c8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1229415026.048705,P1,3420269.1336795143,87748820.8110612,174839142.20462468,2242984361.80266,121651872.47258641,23609182.711885475,937449.7924231595,fccab93645e1d07df383f47a62d54bd6cff5a1c587e99875d6b7e9972a18b502,0.3204833999625407,773,2000,20260910,0.026351669677634932,0.31003404842410004,0.5417096495711996,0.73142327734662,0.17540641958834818,0.1460011401272011,0.0047719796270139225,108354402.69357929,2231610585.878102,116230366.97860925,22618085.800342537,135298.79152650322,11015904.72523916,435030.28225363937,0.0,35761190.41243993,68193817.52219895,4986475.211723515,0.0,1282190.4928337764,99308310.71382664,220390329.89567629,1406480978.2206059,80706925.58284089,12374443.958691498,351431.178183594,LA-0773,optimal,optimal,optimal,False,19137905.855438434
1.0,20417499.74033528,111857161.33299604,230387335.35086742,1430594614.0613458,94888577.95323595,28904375.91914957,19487918.205679502,c1b05840eaecd232fc6ffb2d8449216487fbf00b270448453b421ab178aaec76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1229415026.048705,P1,3413342.6293663094,83863898.3177205,168596877.51477072,2204343445.6651573,114065593.28207496,22680864.527798478,933665.0401223522,9ac884eefa3ecfd747f334072979b527da0b8ae4b88b86d7b75c0e095ec1464b,0.32139649998862296,773,2000,20260911,0.02660133351484813,0.3131557668029525,0.5578957212210423,0.7344300231474601,0.17697906932945393,0.14545877325710999,0.004855223638948192,104530395.35185644,2192779656.4496174,108873294.53927179,21542653.173438232,111598.77632849388,10803825.296699362,404800.235487231,0.0,33928507.74511386,70296920.14452516,4787498.507315916,0.0,1279593.8848968418,92719255.4775576,211249429.49542898,1411456708.2059073,75750672.09779751,9766470.063711138,350012.35024106735,LA-0773,optimal,optimal,optimal,False,19137905.855438434
