simulation_id,sample_index,status,failure_type,failure_message,total_runtime_seconds,solver_runtime_seconds,iterations,memory_opportunities,memory_hits,candidate_hits,candidate_scenarios_planned,active_scenario_count,full_exact_certification_calls,complete_full_exact_certification_calls,scenario_evaluations,final_LB,final_UB,final_gap,convergence_status,certificate_status,worst_scenario,numerical_status,timeout_status,incumbent_first_stage_sha256,full_exact_oracle_sha256,final_convergence_owned_by_full_exact
LA-0012,12,FAILED,oracle_failure,Full exact certification was incomplete,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,FAILED,FAILED,unavailable,unavailable,unavailable,unavailable,unavailable,False
LA-0013,13,SUCCESS,,,0.5199178999755532,0.24660019972361624,3,1,0,1,3,3,2,2,53,1218333926.7946086,1218333926.7946086,0.0,certified,PASS,h09,PASS,unavailable,d17ed11e01d3eaa53a4399ad8ee1b688911c0f5f0493c0b5917d66176eaf684f,ded0cd51f1b5ade9330d41b2e32f9e5b8bbdc947069be44d6a93b0ad0dfdd83c,True
LA-0014,14,SUCCESS,,,0.5032520999666303,0.23731500003486872,3,1,0,1,3,3,2,2,53,1203262109.98788,1203262109.9878798,0.0,certified,PASS,h09,PASS,unavailable,0eaaf7866e33aea9a5d4993ee70576de797c1983ac8a4f81ee3f3e0d11d8f499,d47b81772e514b44f28923a0ea321036db2ca4eb82e2dc2b3d20b9307be50331,True
LA-0015,15,SUCCESS,,,0.6363224999513477,0.29625230038072914,7,1,0,5,7,7,2,2,57,1222278285.1948967,1222278285.1948965,0.0,certified,PASS,h09,PASS,unavailable,bc9d8e1482cfec2c288edef92166a77fc961a07aed5cdf2a9a9181024adbf3f8,76fdc25e32e4025cdb37256381a3b0d05d502ba54e324b7ab03194637ef405ef,True
LA-0016,16,SUCCESS,,,0.533132900018245,0.24787200021091849,3,1,0,1,3,3,2,2,53,1192754814.0843751,1192754814.0843751,0.0,certified,PASS,h09,PASS,unavailable,8236ec5d56f7ca10fdc330e89e82bbec38edb35d382d9b0fcd2813e4acfbe49c,76615558308801c773857fe3df0c94b3342d73f9915c3e4d807317f7224fe0f7,True
LA-0017,17,SUCCESS,,,0.5320870999712497,0.2555429998319596,3,1,0,1,3,3,2,2,53,1183466641.5846212,1183466641.5846212,0.0,certified,PASS,h09,PASS,unavailable,f41a05320e1884dd8e484f59cc606d2872056fb3e3173365d50fd105ee945dcb,c600f44cfaa80a7a144e7f46cf0059f5a5fa8201acd7c1f283d01ff76d3132d0,True
LA-0018,18,FAILED,ValueError,Q-F-R invariant failed: worst-loss epigraph for h09,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,FAILED,FAILED,unavailable,unavailable,unavailable,unavailable,unavailable,False
LA-0019,19,SUCCESS,,,0.522932399995625,0.2524542997125536,3,1,0,1,3,3,2,2,53,1216771034.646203,1216771034.646203,0.0,certified,PASS,h09,PASS,unavailable,faed0015a46c1c24311581faf8cf238a44cd942f76960d0c13e9dd8f293d9b4c,b3bab7129f4fddddb78dd301bbfa2812d0cbb5e231ac6fe843c0c9ed9a37a351,True
LA-0020,20,SUCCESS,,,0.5227467999793589,0.25081560015678406,3,1,0,1,3,3,2,2,53,1189930952.4743433,1189930952.4743433,0.0,certified,PASS,h09,PASS,unavailable,006a93430cbed0b1266c42c951b351b3391ad98050851cedafd25c4fe2ba6da9,7eb06da8113301741119e6d5708a9763f388b96952e059a44302f5f1fabea422,True
LA-0021,21,FAILED,oracle_failure,Memory exact evaluation failed,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,FAILED,FAILED,unavailable,unavailable,unavailable,unavailable,unavailable,False
LA-0022,22,SUCCESS,,,0.5926429000683129,0.2799626006744802,6,1,0,4,6,6,2,2,56,1228734743.3155932,1228734743.3155932,0.0,certified,PASS,h09,PASS,unavailable,fcb1cf67db9b4c3f5a7b653a64db2ac3f2eea5b3f61b8e11745f7327e897eef6,d64b6f584783075d5b295ee673635b06b88aa1f7b775987b210068e06e16e88a,True
LA-0023,23,SUCCESS,,,0.5372294000117108,0.2612640999723226,3,1,0,1,3,3,2,2,53,1224529167.9591959,1224529167.9591959,0.0,certified,PASS,h09,PASS,unavailable,630aaea435cfdd20bce0c96f1e8e01f349e048d5a381b3a9b77cf689880e1c19,c7a980dfacb0fd7ccac33752da44b0e3c0b99735f1e3042cd651ff7e776e04f3,True
LA-0024,24,SUCCESS,,,0.5789290999528021,0.2739097997546196,3,1,0,1,3,3,2,2,53,1199923407.196053,1199923407.196053,0.0,certified,PASS,h09,PASS,unavailable,53396b078e25fda92bc24a8ea1e98c3caf7214c951133d98516a122dacff78aa,f68b75948ed86b828e0a55c85927a413cb6365c82babaa99b6b03a9975dd49b1,True
LA-0025,25,SUCCESS,,,0.5404470999492332,0.25867180002387613,3,1,0,1,3,3,2,2,53,1168146206.429906,1168146206.429906,0.0,certified,PASS,h09,PASS,unavailable,1e2a30af7f4ee71463ef3f9feaf8e96e3d3c32c2e5f60cecd7f307131e470cfd,e3c670fffd1d8bc0f478444fd7920a0902ff3996c9955645bf4b2a82b1f2cf5a,True
LA-0026,26,SUCCESS,,,0.511867499910295,0.24109369958750904,3,1,0,1,3,3,2,2,53,1205273597.7788215,1205273597.7788215,0.0,certified,PASS,h09,PASS,unavailable,f7646c0b8310b978b7c943622497dba6e45319f1f83bb2be88c84647c4a53be9,18799caee3d584a8760500a846d17723f98ce6614dc9809c16768617735bd858,True
LA-0027,27,SUCCESS,,,0.5342182999011129,0.2630822997307405,3,1,0,1,3,3,2,2,53,1230433543.5837827,1230433543.5837827,0.0,certified,PASS,h09,PASS,unavailable,9fc4e12e2184ad3cb0bb444b4342cae95adc3bf87717023191bb23cb1b6d8d65,5fe825bcecbe536e3623c99a775966af848737c73ed554a8f649c0268587b2b4,True
LA-0028,28,SUCCESS,,,0.524271099944599,0.2533233002759516,3,1,0,1,3,3,2,2,53,1219720674.269935,1219720674.269935,0.0,certified,PASS,h09,PASS,unavailable,e4fa6acf8de7f6f5967956a4d05f974782599ce7f1bbf0d624fe6f027523a9b2,96c07adf81b961b708287a195b0cedd92f212fd78eea79195b709f030f433ccb,True
LA-0029,29,SUCCESS,,,0.5339044000720605,0.2561455999966711,3,1,0,1,3,3,2,2,53,1241156760.811964,1241156760.811964,0.0,certified,PASS,h09,PASS,unavailable,4a901efe6ada9dbcbf12a8c36a926c488aa5d59dbc07c171657360db3f5c80cc,c071c84714f635e00ae3ac1d26854401416cdbd618073263249e23d43ab24def,True
LA-0030,30,SUCCESS,,,0.5258667999878526,0.25113780109677464,3,1,0,1,3,3,2,2,53,1220103753.7440355,1220103753.7440357,2.384185791015625e-07,certified,PASS,h09,PASS,unavailable,bb828409c62f36f25e52dcc1374e9a306a817f367dc9b63a823a3dc0ffa48b46,2def9b1d0a3a315b7bf743b9fd6348b340966e21ce378a6a7620077554366600,True
LA-0031,31,SUCCESS,,,0.5354648000793532,0.2529542000265792,3,1,0,1,3,3,2,2,53,1206134988.968553,1206134988.968553,0.0,certified,PASS,h09,PASS,unavailable,11d5c691ff6f743d26615992259663cfb8dff5b66083cc0842716b5668553467,0ea86c55f2f4a503220663f55757a750d4878d2ff305eccf823fd6c65f76d8b1,True
LA-0032,32,SUCCESS,,,0.5282561999047175,0.26019139972049743,3,1,0,1,3,3,2,2,53,1214465608.3216648,1214465608.3216648,0.0,certified,PASS,h09,PASS,unavailable,18c1c70e5bd29c017f31ad85a1dc9cae3c3cfa84fb7e099570ad48a1209f8519,cf440bc1e7fa89115348c59e29aef32171c889c2a14515243672d6fc71f002eb,True
LA-0033,33,SUCCESS,,,0.5353783000027761,0.25543190026655793,3,1,0,1,3,3,2,2,53,1224473179.2996073,1224473179.2996075,2.384185791015625e-07,certified,PASS,h09,PASS,unavailable,543f607e4c1287f548a7610ee14f6d54b9bb71e2804227a757bbdfb289b7b24f,4aeff19521efb2e9986a147dc520f34509e9d1fa3f1f0aa927aca29fe5dd476c,True
LA-0034,34,SUCCESS,,,0.5163066999521106,0.2436224998673424,3,1,0,1,3,3,2,2,53,1241144141.4574385,1241144141.4574385,0.0,certified,PASS,h09,PASS,unavailable,aa2061e16ef3567640a6304341071a3721153e13abf196d9ee7e62d780bc8845,e8501d8495853af9783a1d20605cd7ceb465abda27d2d9b2eee9e9de218433ad,True
