case_id,simulation_id,sample_index,input_sha256,policy_transition,baseline_T_COST,case_T_COST,delta_T_COST,baseline_worst_total_shortage,case_worst_total_shortage,delta_worst_total_shortage,baseline_worst_shortage_penalty,case_worst_shortage_penalty,delta_worst_shortage_penalty,baseline_normalized_shortage_value,case_normalized_shortage_value,delta_normalized_shortage_value,baseline_budget_usage,case_budget_usage,delta_budget_usage,baseline_Q_Water,case_Q_Water,delta_Q_Water,baseline_F_Water,case_F_Water,delta_F_Water,baseline_R_Water,case_R_Water,baseline_worst_shortage_Water,case_worst_shortage_Water,delta_worst_shortage_Water,baseline_weighted_shortage_loss_Water,case_weighted_shortage_loss_Water,delta_weighted_shortage_loss_Water,baseline_C_Q_Water,case_C_Q_Water,delta_C_Q_Water,baseline_C_F_Water,case_C_F_Water,delta_C_F_Water,baseline_C_R_Water,case_C_R_Water,delta_C_R_Water,baseline_Q_Vaccine,case_Q_Vaccine,delta_Q_Vaccine,baseline_F_Vaccine,case_F_Vaccine,delta_F_Vaccine,baseline_R_Vaccine,case_R_Vaccine,baseline_worst_shortage_Vaccine,case_worst_shortage_Vaccine,delta_worst_shortage_Vaccine,baseline_weighted_shortage_loss_Vaccine,case_weighted_shortage_loss_Vaccine,delta_weighted_shortage_loss_Vaccine,baseline_C_Q_Vaccine,case_C_Q_Vaccine,delta_C_Q_Vaccine,baseline_C_F_Vaccine,case_C_F_Vaccine,delta_C_F_Vaccine,baseline_C_R_Vaccine,case_C_R_Vaccine,delta_C_R_Vaccine,baseline_Q_Crackers,case_Q_Crackers,delta_Q_Crackers,baseline_F_Crackers,case_F_Crackers,delta_F_Crackers,baseline_R_Crackers,case_R_Crackers,baseline_worst_shortage_Crackers,case_worst_shortage_Crackers,delta_worst_shortage_Crackers,baseline_weighted_shortage_loss_Crackers,case_weighted_shortage_loss_Crackers,delta_weighted_shortage_loss_Crackers,baseline_C_Q_Crackers,case_C_Q_Crackers,delta_C_Q_Crackers,baseline_C_F_Crackers,case_C_F_Crackers,delta_C_F_Crackers,baseline_C_R_Crackers,case_C_R_Crackers,delta_C_R_Crackers,row_sha256
E2D_LAMBDA_CRACKERS,LA-0460,460,37dfad7be959263ecce1cd54aabb1f0f5b60556d7a5f449d2dde0296e586db54,P1->P1,1223726355.2354798,1553171900.883221,329445545.6477411,1871100350.125396,1754004994.9176087,-117095355.20778728,1204588449.3800414,1534033995.0277824,329445545.6477411,301147112.34501034,383508498.7569456,82361386.41193527,1.0,1.0,0.0,14937905.886059597,0.0,-14937905.886059597,0.0,0.0,0.0,NONE,NONE,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,9675281.642400801,0.0,-9675281.642400801,0.0,0.0,0.0,0.0,0.0,0.0,656397.351070871,0.0,-656397.351070871,0.0,0.0,0.0,NONE,NONE,9100350.12539597,9557344.06438629,456993.93899031915,506561889.3800413,531999999.99999845,25438110.61995715,9462624.213037677,0.0,-9462624.213037677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204203007.42038497,204203007.42038497,0.0,0.0,0.0,NONE,NONE,1862000000.0,1734047650.8532224,-127952349.14677763,698026560.0,975089675.0277839,277063115.0277839,0.0,19137905.85543848,19137905.85543848,0.0,0.0,0.0,0.0,0.0,0.0,06498e746de32a897f37d915d8c3557478436df16fa9772c912daf45eff6eb1b
E2D_LAMBDA_WATER,LA-0461,461,184b287513636ebe7bd9ca5488dcb7410b9ca7e7664c6aee5bf73b97632c0a92,P4->P4,1219154934.06695,1219154934.06695,0.0,1730031789.7843852,1791506309.630736,61474519.84635091,1200017028.2115116,1200017028.2115116,0.0,300004257.0528779,300004257.0528779,0.0,0.9999999999999998,1.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,17597642.906037983,17597642.906037983,NONE,R0,10400000.0,0.0,-10400000.0,26944320.000000004,0.0,-26944320.000000004,0.0,0.0,0.0,0.0,5236252.9752893,5236252.9752893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257070351.20397592,135452838.29060844,-121617512.91336748,R0,R0,1710074445.7199988,1781948965.5663497,71874519.84635091,641072708.2115132,668017028.2115132,26944320.0,0.0,0.0,0.0,11068187.13115231,5831934.155863011,-5236252.975289298,0.0,0.0,0.0,c103a5382ca6ac2896ccf46ebc7da81d112b67e354bf4455e4b31fe8b81c4664
E2D_LAMBDA_VACCINE,LA-0461,461,184b287513636ebe7bd9ca5488dcb7410b9ca7e7664c6aee5bf73b97632c0a92,P4->P4,1219154934.06695,1456678008.1727061,237523074.10575604,1730031789.7843852,1880934171.9641333,150902382.17974806,1200017028.2115116,1437540102.3172677,237523074.10575604,300004257.0528779,359385025.5793169,59380768.52643901,0.9999999999999998,1.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1731290.120353307,1731290.120353307,NONE,R0,9557344.06438629,8534171.964133222,-1023172.1002530679,531999999.99999845,712569222.3172675,180569222.3172691,0.0,0.0,0.0,0.0,11068187.131152311,11068187.131152311,0.0,0.0,0.0,0.0,0.0,0.0,257070351.20397592,0.0,-257070351.20397592,R0,NONE,1710074445.7199988,1862000000.0,151925554.28000116,641072708.2115132,698026560.0,56953851.78848684,0.0,0.0,0.0,11068187.13115231,0.0,-11068187.13115231,0.0,0.0,0.0,7f379edc952eb0d5d4acc0321d5485583f21d86c43ad8f4c8a2df3e9214b4f02
E2D_LAMBDA_CRACKERS,LA-0461,461,184b287513636ebe7bd9ca5488dcb7410b9ca7e7664c6aee5bf73b97632c0a92,P4->P4,1219154934.06695,1539691288.1727066,320536354.1057565,1730031789.7843852,1730031789.7843852,0.0,1200017028.2115116,1520553382.3172681,320536354.1057565,300004257.0528779,380138345.57931703,80134088.52643913,0.9999999999999998,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257070351.20397592,257070351.20397592,0.0,R0,R0,1710074445.7199988,1710074445.7199988,0.0,641072708.2115132,961609062.3172697,320536354.1057565,0.0,0.0,0.0,11068187.13115231,11068187.13115231,0.0,0.0,0.0,0.0,ad12629d9098c4290c5179065adef65f7ef0ab24239afc1b97fd6cf2b515cb53
E2D_LAMBDA_WATER,LA-0462,462,b607caa4229d67fc618afa7c14998e918f1eed96e2dec8ba9a22afdb7ab5233c,P4->P4,1223952303.7092245,1223952303.7092245,0.0,1804303390.409317,1804303390.409317,0.0,1204814397.853786,1204814397.853786,0.0,301203599.4634465,301203599.4634465,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0,0.0,0.0,13240865.241267787,13240865.241267787,0.0,R0,R0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531905.7497311438,531905.7497311438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85625051.66242702,85625051.66242702,0.0,R0,R0,1794746046.3449306,1794746046.3449306,0.0,672814397.8537875,672814397.8537875,0.0,0.0,0.0,0.0,497711.3547020021,497711.3547020021,0.0,0.0,0.0,0.0,c71439bfca7a99291d3d5027c548b85594992cabdf4fa8965017cb3c49fe1224
E2D_LAMBDA_VACCINE,LA-0462,462,b607caa4229d67fc618afa7c14998e918f1eed96e2dec8ba9a22afdb7ab5233c,P4->P4,1223952303.7092245,1463874062.6361177,239921758.92689323,1804303390.409317,1881020356.3857033,76716965.97638631,1204814397.853786,1444736156.7806792,239921758.92689323,301203599.4634465,361184039.1951698,59980439.73172331,0.9999999999999998,1.0,2.220446049250313e-16,0.0,0.0,0.0,13240865.241267787,0.0,-13240865.241267787,R0,NONE,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,0.0,0.0,531905.7497311438,0.0,-531905.7497311438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192935.3448240736,1192935.3448240736,NONE,R0,9557344.06438629,8620356.385703256,-936987.6786830332,531999999.99999845,719765276.7806792,187765276.78068078,0.0,0.0,0.0,0.0,1029617.1044331461,1029617.1044331461,0.0,0.0,0.0,0.0,0.0,0.0,85625051.66242702,0.0,-85625051.66242702,R0,NONE,1794746046.3449306,1862000000.0,67253953.65506935,672814397.8537875,698026560.0,25212162.14621246,0.0,0.0,0.0,497711.3547020021,0.0,-497711.3547020021,0.0,0.0,0.0,6582798cc9434468098e4767822152b46ec1edff3d1948824ff8466188aa21cf
E2D_LAMBDA_CRACKERS,LA-0462,462,b607caa4229d67fc618afa7c14998e918f1eed96e2dec8ba9a22afdb7ab5233c,P4->P4,1223952303.7092245,1546887342.6361184,322935038.92689395,1804303390.409317,1742828870.5629663,-61474519.84635067,1204814397.853786,1527749436.78068,322935038.92689395,301203599.4634465,381937359.19517,80733759.73172349,0.9999999999999998,1.0,2.220446049250313e-16,0.0,0.0,0.0,13240865.241267787,0.0,-13240865.241267787,R0,NONE,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,0.0,0.0,531905.7497311438,0.0,-531905.7497311438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85625051.66242702,177132823.92842308,91507772.26599605,R0,R0,1794746046.3449306,1722871526.49858,-71874519.84635067,672814397.8537875,968805116.7806814,295990718.92689383,0.0,0.0,0.0,497711.3547020021,1029617.1044331462,531905.7497311442,0.0,0.0,0.0,282b68f7ac7347e55d9fdb62b7a6073319bf3d99009de97ae7fd7621feabcfdd
E2D_LAMBDA_WATER,LA-0463,463,34da6e3300275972bfaef4b391900a38ebc3d7d605998a70c1bf50e69f00dc6f,P4->P4,1209197925.9814885,1209197925.9814885,0.0,1870839347.8752165,1764945788.7028081,-105893559.17240834,1190060020.12605,1190060020.12605,0.0,297515005.0315125,297515005.0315125,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14591701.903891455,14591701.903891455,0.0,R0,R0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3907051.873150842,3907051.873150842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007383.3038938417,0.0,-1007383.3038938417,R0,NONE,8839347.875216478,9557344.06438629,717996.1891698111,492033460.12605006,531999999.99999845,39966539.873948395,0.0,0.0,0.0,5795334.396186949,0.0,-5795334.396186949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149581157.24484316,149581157.24484316,NONE,R0,1862000000.0,1755388444.6384218,-106611555.36157823,698026560.0,658060020.1260515,-39966539.873948455,0.0,0.0,0.0,0.0,5795334.396186949,5795334.396186949,0.0,0.0,0.0,82f9920c9694669b7302f5a94f13eeb2cc1de31b5323a54150f2f3ecfa1b82b7
E2D_LAMBDA_VACCINE,LA-0463,463,34da6e3300275972bfaef4b391900a38ebc3d7d605998a70c1bf50e69f00dc6f,P4->P4,1209197925.9814885,1441742496.0445137,232544570.06302524,1870839347.8752165,1880755294.9864554,9915947.111238956,1190060020.12605,1422604590.1890752,232544570.06302524,297515005.0315125,355651147.5472688,58136142.51575631,1.0,1.0,0.0,0.0,0.0,0.0,14591701.903891455,0.0,-14591701.903891455,R0,NONE,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,0.0,0.0,3907051.873150842,0.0,-3907051.873150842,0.0,0.0,0.0,0.0,0.0,0.0,1007383.3038938417,1686532.8672130785,679149.5633192369,R0,R0,8839347.875216478,8355294.98645534,-484052.88876113854,492033460.12605006,697633710.1890751,205600250.06302506,0.0,0.0,0.0,5795334.396186949,9702386.269337792,3907051.873150843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,1862000000.0,1862000000.0,0.0,698026560.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b426b5eaa80ee70f41251bc6987fa86f2ebd61b9b3b842df7cffe1f070aca023
E2D_LAMBDA_CRACKERS,LA-0463,463,34da6e3300275972bfaef4b391900a38ebc3d7d605998a70c1bf50e69f00dc6f,P4->P4,1209197925.9814885,1524755776.0445142,315557850.0630257,1870839347.8752165,1703471268.8564575,-167368079.018759,1190060020.12605,1505617870.1890757,315557850.0630257,297515005.0315125,376404467.5472689,78889462.51575643,1.0,1.0,0.0,0.0,0.0,0.0,14591701.903891455,0.0,-14591701.903891455,R0,NONE,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,0.0,0.0,3907051.873150842,0.0,-3907051.873150842,0.0,0.0,0.0,0.0,0.0,0.0,1007383.3038938417,0.0,-1007383.3038938417,R0,NONE,8839347.875216478,9557344.06438629,717996.1891698111,492033460.12605006,531999999.99999845,39966539.873948395,0.0,0.0,0.0,5795334.396186949,0.0,-5795334.396186949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250424577.252851,250424577.252851,NONE,R0,1862000000.0,1683513924.792071,-178486075.2079289,698026560.0,946673550.1890773,248646990.18907726,0.0,0.0,0.0,0.0,9702386.26933779,9702386.26933779,0.0,0.0,0.0,97b2c9b74a2f3579d82f765327bba29d1d66e9ef800ae5c87d0d3cb0d22a0e0c
E2D_LAMBDA_WATER,LA-0464,464,68d187af8c67b9ff2c2e8b77cfc61c7c43e85627ac77e90547a7fe6bee08e884,P4->P4,1207897831.8176615,1207897831.8176615,0.0,1761477761.163791,1761477761.163791,0.0,1188759925.962223,1188759925.962223,0.0,297189981.49055576,297189981.49055576,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16948405.797349654,16948405.797349654,0.0,R0,R0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3191268.863873127,3191268.863873127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179391677.01945028,179391677.01945028,0.0,R0,R0,1751920417.0994046,1751920417.0994046,0.0,656759925.9622247,656759925.9622247,0.0,0.0,0.0,0.0,4887595.022683778,4887595.022683778,0.0,0.0,0.0,0.0,926f51d8837e0af47b63685a165fa778810e04dd543e78cf87cac53ccd41bb69
E2D_LAMBDA_VACCINE,LA-0464,464,68d187af8c67b9ff2c2e8b77cfc61c7c43e85627ac77e90547a7fe6bee08e884,P4->P4,1207897831.8176615,1439792354.7987735,231894522.981112,1761477761.163791,1880731938.882621,119254177.71883011,1188759925.962223,1420654448.943335,231894522.981112,297189981.49055576,355163612.23583376,57973630.745278,1.0,1.0,0.0,0.0,0.0,0.0,16948405.797349654,0.0,-16948405.797349654,R0,NONE,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,0.0,0.0,3191268.863873127,0.0,-3191268.863873127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996986.9506471872,1996986.9506471872,NONE,R0,9557344.06438629,8331938.882621141,-1225405.1817651484,531999999.99999845,695683568.9433349,163683568.9433365,0.0,0.0,0.0,0.0,8078863.886556907,8078863.886556907,0.0,0.0,0.0,0.0,0.0,0.0,179391677.01945028,0.0,-179391677.01945028,R0,NONE,1751920417.0994046,1862000000.0,110079582.90059543,656759925.9622247,698026560.0,41266634.03777528,0.0,0.0,0.0,4887595.022683778,0.0,-4887595.022683778,0.0,0.0,0.0,63a96012b693046995520ffeadadb916c301ff5d397f6bff841afc73724273cc
E2D_LAMBDA_CRACKERS,LA-0464,464,68d187af8c67b9ff2c2e8b77cfc61c7c43e85627ac77e90547a7fe6bee08e884,P4->P4,1207897831.8176615,1522805634.798774,314907802.9811125,1761477761.163791,1700003241.31744,-61474519.84635091,1188759925.962223,1503667728.9433355,314907802.9811125,297189981.49055576,375916932.2358339,78726950.74527812,1.0,1.0,0.0,0.0,0.0,0.0,16948405.797349654,0.0,-16948405.797349654,R0,NONE,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,0.0,0.0,3191268.863873127,0.0,-3191268.863873127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179391677.01945028,296522304.79306716,117130627.77361688,R0,R0,1751920417.0994046,1680045897.2530537,-71874519.84635091,656759925.9622247,944723408.943337,287963482.98111224,0.0,0.0,0.0,4887595.022683778,8078863.886556905,3191268.863873127,0.0,0.0,0.0,5a56db59e4a6f7c2a86009cf9ea346f6ce9a2dda284d3bf583c8772afba457b4
E2D_LAMBDA_WATER,LA-0465,465,097d30bb5f13dbe92a1273fad269e279452a1910b12a9a489a383fe6df2be4c6,P4->P4,1179302131.9801335,1179302131.9801335,0.0,1879914485.559226,1870302271.9553876,-9612213.603838444,1160164226.124695,1160164226.124695,0.0,290041056.53117377,290041056.53117377,0.0,1.0,1.0,0.0,0.0,0.0,0.0,450574.50687146175,14709845.542069407,14259271.035197945,R0,R0,10081439.55977909,0.0,-10081439.55977909,26118993.61147567,0.0,-26118993.61147567,0.0,0.0,0.0,39654.85790918855,1294606.831813677,1254951.9739044884,0.0,0.0,0.0,0.0,0.0,0.0,2438861.3657447784,1775184.314185587,-663677.0515591914,R0,R0,7833045.999447028,8302271.955387594,469225.955940566,436018672.5132194,462137666.12469506,26118993.611475646,0.0,0.0,0.0,4611661.466718402,3356709.492813914,-1254951.9739044877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,1862000000.0,1862000000.0,0.0,698026560.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b4f4aeaaa487b0623df82143ada88418b54ae755f98c2ffbe6067ff22f1ea56c
E2D_LAMBDA_VACCINE,LA-0465,465,097d30bb5f13dbe92a1273fad269e279452a1910b12a9a489a383fe6df2be4c6,P4->P4,1179302131.9801335,1396898805.0424812,217596673.06234765,1879914485.559226,1880218219.0666265,303733.5074005127,1160164226.124695,1377760899.1870427,217596673.06234765,290041056.53117377,344440224.7967607,54399168.26558691,1.0,1.0,0.0,0.0,0.0,0.0,450574.50687146175,0.0,-450574.50687146175,R0,NONE,10081439.55977909,10400000.0,318560.4402209092,26118993.61147567,26944320.000000004,825326.3885243349,0.0,0.0,0.0,39654.85790918855,0.0,-39654.85790918855,0.0,0.0,0.0,0.0,0.0,0.0,2438861.3657447784,2459832.7014806685,20971.335735890083,R0,R0,7833045.999447028,7818219.066626457,-14826.932820571586,436018672.5132194,652790019.1870427,216771346.6738233,0.0,0.0,0.0,4611661.466718402,4651316.32462759,39654.857909188606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,1862000000.0,1862000000.0,0.0,698026560.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771bbb25f0dfc9392f797304c464f846011e77d08f5afc7c0f07b92c985560a0
E2D_LAMBDA_CRACKERS,LA-0465,465,097d30bb5f13dbe92a1273fad269e279452a1910b12a9a489a383fe6df2be4c6,P4->P4,1179302131.9801335,1479912085.042482,300609953.06234837,1879914485.559226,1623723632.275805,-256190853.28342104,1160164226.124695,1460774179.1870434,300609953.06234837,290041056.53117377,365193544.79676086,75152488.26558709,1.0,1.0,0.0,0.0,0.0,0.0,450574.50687146175,0.0,-450574.50687146175,R0,NONE,10081439.55977909,10400000.0,318560.4402209092,26118993.61147567,26944320.000000004,825326.3885243349,0.0,0.0,0.0,39654.85790918855,0.0,-39654.85790918855,0.0,0.0,0.0,0.0,0.0,0.0,2438861.3657447784,0.0,-2438861.3657447784,R0,NONE,7833045.999447028,9557344.06438629,1724298.0649392614,436018672.5132194,531999999.99999845,95981327.48677903,0.0,0.0,0.0,4611661.466718402,0.0,-4611661.466718402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365247885.9774326,365247885.9774326,NONE,R0,1862000000.0,1603766288.2114186,-258233711.78858137,698026560.0,901829859.1870449,203803299.18704486,0.0,0.0,0.0,0.0,4651316.324627591,4651316.324627591,0.0,0.0,0.0,67d8fc409dfee4c9fd7adb71def2a804f2019284348d458ebad5eca16e5ad0ca
E2D_LAMBDA_WATER,LA-0466,466,e03c34d71160a0dd46037686247fb970a854c7ab12c525d44059d8af4e8043b2,P4->P4,1221344006.1992958,1221344006.1992958,0.0,1797345703.9231648,1797345703.9231648,0.0,1202206100.3438573,1202206100.3438573,0.0,300551525.0859643,300551525.0859643,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15928750.267149692,15928750.267149692,0.0,R0,R0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037655.2714725124,1037655.2714725124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113663334.87741326,113663334.87741324,-1.4901161193847656e-08,R0,R0,1787788359.8587785,1787788359.8587785,0.0,670206100.3438588,670206100.3438588,0.0,0.0,0.0,0.0,1071396.3691413687,1071396.3691413687,0.0,0.0,0.0,0.0,c16c1ad01e346366f6f2f2aa03ff5737db069af3e24a840a1b609fda3844b9d7
E2D_LAMBDA_VACCINE,LA-0466,466,e03c34d71160a0dd46037686247fb970a854c7ab12c525d44059d8af4e8043b2,P4->P4,1221344006.1992958,1459961616.3712246,238617610.17192888,1797345703.9231648,1880973498.497123,83627794.57395816,1202206100.3438573,1440823710.5157862,238617610.17192888,300551525.0859643,360205927.62894654,59654402.54298222,1.0,1.0,0.0,0.0,0.0,0.0,15928750.267149692,0.0,-15928750.267149692,R0,NONE,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,0.0,0.0,1037655.2714725124,0.0,-1037655.2714725124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1506868.3021517696,1506868.3021517696,NONE,R0,9557344.06438629,8573498.497123048,-983845.5672632419,531999999.99999845,715852830.515786,183852830.5157876,0.0,0.0,0.0,0.0,2109051.640613881,2109051.640613881,0.0,0.0,0.0,0.0,0.0,0.0,113663334.87741326,0.0,-113663334.87741326,R0,NONE,1787788359.8587785,1862000000.0,74211640.14122152,670206100.3438588,698026560.0,27820459.656141162,0.0,0.0,0.0,1071396.3691413687,0.0,-1071396.3691413687,0.0,0.0,0.0,730049cccea58894ad96b4298bacc3be3f662ea17ebab5d1d68aa50691a30a39
E2D_LAMBDA_CRACKERS,LA-0466,466,e03c34d71160a0dd46037686247fb970a854c7ab12c525d44059d8af4e8043b2,P4->P4,1221344006.1992958,1542974896.3712254,321630890.1719296,1797345703.9231648,1735871184.0768142,-61474519.84635067,1202206100.3438573,1523836990.515787,321630890.1719296,300551525.0859643,380959247.6289467,80407722.5429824,1.0,1.0,0.0,0.0,0.0,0.0,15928750.267149692,0.0,-15928750.267149692,R0,NONE,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,0.0,0.0,1037655.2714725124,0.0,-1037655.2714725124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113663334.87741326,223747111.53162643,110083776.65421318,R0,R0,1787788359.8587785,1715913840.0124278,-71874519.84635067,670206100.3438588,964892670.5157883,294686570.1719295,0.0,0.0,0.0,1071396.3691413687,2109051.6406138814,1037655.2714725127,0.0,0.0,0.0,a263fc89a04db5819a0b7c23de54596ae226c0a7e7e096c754c45e8cd2b618e1
E2D_LAMBDA_WATER,LA-0467,467,10bba651114fcf8a3e1f592ebce456644653baea223751f04413e110919e8399,P4->P4,1229783603.3591182,1229783603.3591182,0.0,1871209168.1787813,1871209168.1787813,0.0,1210645697.5036798,1210645697.5036798,0.0,302661424.37591994,302661424.37591994,0.0,1.0,1.0,0.0,0.0,0.0,0.0,23179337.24593857,23179337.24593857,0.0,R1,R1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7215737.544046301,7215737.544046301,0.0,322154.71539818664,322154.71539818664,0.0,0.0,0.0,0.0,776008.295513691,776008.2955136909,-1.1641532182693481e-10,R1,R1,9209168.178781256,9209168.178781256,0.0,512619137.5036799,512619137.5036799,0.0,0.0,0.0,0.0,5190229.968716402,5190229.968716401,-9.313225746154785e-10,231723.65239400708,231723.65239400702,-5.820766091346741e-11,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,1862000000.0,1862000000.0,0.0,698026560.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5f4c427c60efe61bfb25b4e51f3bece97a512b7262117d1234fbd9393c3527a3
E2D_LAMBDA_VACCINE,LA-0467,467,10bba651114fcf8a3e1f592ebce456644653baea223751f04413e110919e8399,P4->P4,1229783603.3591182,1472621012.1109586,242837408.75184035,1871209168.1787813,1881125115.2900202,9915947.111238956,1210645697.5036798,1453483106.25552,242837408.75184035,302661424.37591994,363370776.56388,60709352.18796009,1.0,1.0,0.0,0.0,0.0,0.0,23179337.24593857,0.0,-23179337.24593857,R1,NONE,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,0.0,0.0,7215737.544046301,0.0,-7215737.544046301,322154.71539818664,0.0,-322154.71539818664,0.0,0.0,0.0,776008.295513691,1854856.8679622689,1078848.5724485777,R1,R1,9209168.178781256,8725115.29002012,-484052.8887611367,512619137.5036799,728512226.25552,215893088.7518401,0.0,0.0,0.0,5190229.968716402,12405967.512762703,7215737.544046301,231723.65239400708,553878.3677921937,322154.7153981866,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,1862000000.0,1862000000.0,0.0,698026560.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d33a6419ee51b182b0766f99c709756bda77c51a615fbd9e87f22022256de3dd
