simulation_id,sample_index,input_sha256,BETA2_policy_label,BETA2_T_COST,BETA2_worst_total_shortage,BETA2_worst_shortage_penalty,BETA2_normalized_shortage_value,BETA2_budget_usage,BETA2_worst_scenario,BETA2_C_Q,BETA2_C_F,BETA2_C_R,BETA2_Q_Water,BETA2_F_Water,BETA2_R_Water,BETA2_worst_shortage_Water,BETA2_weighted_shortage_loss_Water,BETA2_Q_Vaccine,BETA2_F_Vaccine,BETA2_R_Vaccine,BETA2_worst_shortage_Vaccine,BETA2_weighted_shortage_loss_Vaccine,BETA2_Q_Crackers,BETA2_F_Crackers,BETA2_R_Crackers,BETA2_worst_shortage_Crackers,BETA2_weighted_shortage_loss_Crackers,BETA4_policy_label,BETA4_T_COST,BETA4_worst_total_shortage,BETA4_worst_shortage_penalty,BETA4_normalized_shortage_value,BETA4_budget_usage,BETA4_worst_scenario,BETA4_C_Q,BETA4_C_F,BETA4_C_R,BETA4_Q_Water,BETA4_F_Water,BETA4_R_Water,BETA4_worst_shortage_Water,BETA4_weighted_shortage_loss_Water,BETA4_Q_Vaccine,BETA4_F_Vaccine,BETA4_R_Vaccine,BETA4_worst_shortage_Vaccine,BETA4_weighted_shortage_loss_Vaccine,BETA4_Q_Crackers,BETA4_F_Crackers,BETA4_R_Crackers,BETA4_worst_shortage_Crackers,BETA4_weighted_shortage_loss_Crackers,BETA6_policy_label,BETA6_T_COST,BETA6_worst_total_shortage,BETA6_worst_shortage_penalty,BETA6_normalized_shortage_value,BETA6_budget_usage,BETA6_worst_scenario,BETA6_C_Q,BETA6_C_F,BETA6_C_R,BETA6_Q_Water,BETA6_F_Water,BETA6_R_Water,BETA6_worst_shortage_Water,BETA6_weighted_shortage_loss_Water,BETA6_Q_Vaccine,BETA6_F_Vaccine,BETA6_R_Vaccine,BETA6_worst_shortage_Vaccine,BETA6_weighted_shortage_loss_Vaccine,BETA6_Q_Crackers,BETA6_F_Crackers,BETA6_R_Crackers,BETA6_worst_shortage_Crackers,BETA6_weighted_shortage_loss_Crackers,policy_transition_BETA2_BETA4,delta_T_COST_BETA2_BETA4,delta_worst_total_shortage_BETA2_BETA4,delta_worst_shortage_penalty_BETA2_BETA4,delta_normalized_shortage_value_BETA2_BETA4,R_transition_Water_BETA2_BETA4,R_transition_Vaccine_BETA2_BETA4,R_transition_Crackers_BETA2_BETA4,policy_transition_BETA4_BETA6,delta_T_COST_BETA4_BETA6,delta_worst_total_shortage_BETA4_BETA6,delta_worst_shortage_penalty_BETA4_BETA6,delta_normalized_shortage_value_BETA4_BETA6,R_transition_Water_BETA4_BETA6,R_transition_Vaccine_BETA4_BETA6,R_transition_Crackers_BETA4_BETA6,row_sha256
LA-0011,11,d7c35ed9597b3fc9d08acf7141e130141104dec6b562dd2d3db68bb24ebfce1d,P2,619451519.9496493,1793134030.439822,600313614.0942109,300156807.04710543,1.0,h09,9008791.884475686,2391759.4779660185,0.0,13908895.91550978,0.0,NONE,0.0,0.0,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,98865787.7174083,R0,1783576686.3754356,334313614.09421164,P2,1219765134.0438602,1793134030.439822,1200627228.1884217,300156807.04710543,1.0,h09,9008791.884475686,2391759.4779660185,0.0,13908895.91550978,0.0,NONE,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,98865787.7174083,R0,1783576686.3754356,668627228.1884233,P2,1820078748.138071,1793134030.439822,1800940842.2826326,300156807.04710543,1.0,h09,9008791.884475686,2391759.4779660185,0.0,13908895.91550978,0.0,NONE,0.0,0.0,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,98865787.7174083,R0,1783576686.3754356,1002940842.2826349,P2->P2,600313614.0942109,0.0,600313614.0942109,0.0,NONE->NONE,NONE->NONE,R0->R0,P2->P2,600313614.0942109,0.0,600313614.0942109,0.0,NONE->NONE,NONE->NONE,R0->R0,1e8cb3f97f5e410dbaf1ffdf76b7c9416109bc89139127ee3bcc12fee0e3991d
LA-0012,12,5c1441ad663de3d58521ae8885de5adade81efac16c906e57da0eb3982b22bde,P4,589918598.4742125,1869968073.1754375,570780692.618774,285390346.309387,0.9999999999999998,h09,0.0,190920.19598620152,0.0,0.0,13035524.507019604,R0,0.0,0.0,0.0,1992017.2712678763,R0,7968073.175437413,221767412.6187741,0.0,0.0,NONE,1862000000.0,349013280.0,P4,1160699291.0929866,1869968073.1754375,1141561385.237548,285390346.309387,0.9999999999999998,h09,0.0,190920.19598620152,0.0,0.0,13035524.507019604,R0,0.0,0.0,0.0,1992017.2712678763,R0,7968073.175437413,443534825.2375482,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1731479983.7117608,1869968073.1754375,1712342077.8563223,285390346.309387,0.9999999999999998,h09,0.0,190920.19598620152,0.0,0.0,13035524.507019604,R0,0.0,0.0,0.0,1992017.2712678763,R0,7968073.175437413,665302237.8563223,0.0,0.0,NONE,1862000000.0,1047039839.9999999,P4->P4,570780692.618774,0.0,570780692.618774,0.0,R0->R0,R0->R0,NONE->NONE,P4->P4,570780692.6187742,0.0,570780692.6187742,0.0,R0->R0,R0->R0,NONE->NONE,20a52ca9a712e0568ff1b2b916547c5ecf57b1a3f53a1ad20adc2c7320f6f781
LA-0013,13,bc772f5c68c2a5c12ac82feed6fbd90db6b85103f3312eab4179164c9d4e88f5,P4,617680375.2601645,1880881497.1760824,598542469.404726,299271234.702363,1.0,h09,0.0,2198529.2713841423,0.0,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,1434077.2415854274,R0,8481497.176082423,236057029.404726,0.0,0.0,NONE,1862000000.0,349013280.0,P4,1216222844.6648905,1880881497.1760824,1197084938.809452,299271234.702363,1.0,h09,0.0,2198529.2713841423,0.0,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,1434077.2415854274,R0,8481497.176082423,472114058.809452,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1814765314.0696166,1880881497.1760824,1795627408.214178,299271234.702363,1.0,h09,0.0,2198529.271384143,0.0,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,1434077.2415854277,R0,8481497.176082423,708171088.2141781,0.0,0.0,NONE,1862000000.0,1047039839.9999999,P4->P4,598542469.404726,0.0,598542469.404726,0.0,NONE->NONE,R0->R0,NONE->NONE,P4->P4,598542469.404726,0.0,598542469.404726,0.0,NONE->NONE,R0->R0,NONE->NONE,4ad0ddb129b9b22be4c2dd5449a61bd696ddbf9fbf8d1e797df0539b059dc5fd
LA-0014,14,9d4bc8f108e222b9004ae3749404dd15c5af542ba54e3695e483c3ab081694fe,P4,609732712.8171645,1679809280.4799159,590594806.9617261,295297403.48086303,0.9999999999999998,h09,0.0,7544927.028551883,0.0,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,497995297.7362803,R0,1659851936.4155295,311122646.96172684,P4,1200327519.7788906,1679809280.4799159,1181189613.9234521,295297403.48086303,0.9999999999999998,h09,0.0,7544927.028551883,0.0,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,497995297.7362803,R0,1659851936.4155295,622245293.9234537,P4,1790922326.7406166,1741283800.3262668,1771784420.885178,295297403.48086303,1.0,h09,0.0,7544927.028551884,0.0,0.0,25620582.283209123,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,320931158.33343625,R0,1731726456.2618804,973784420.8851805,P4->P4,590594806.9617261,0.0,590594806.9617261,0.0,NONE->NONE,NONE->NONE,R0->R0,P4->P4,590594806.961726,61474519.84635091,590594806.961726,0.0,NONE->R0,NONE->NONE,R0->R0,622e2c119f950ea4a2416ec094f5dbaa759ddcc56a41bd1cb654a9e10cb86cb8
LA-0015,15,092ddd62a98a4bd89bf76f067ac2de26c73a2fb505374668c940be8fe91083b9,P1,620259440.7637625,1871058215.5399656,601121534.908324,300560767.454162,1.0,h09,19137905.85543848,0.0,0.0,14286615.279506551,0.0,NONE,0.0,0.0,685659.346483219,0.0,NONE,9058215.53996565,252108254.90832397,0.0,0.0,NONE,1862000000.0,349013280.0,P1,1221380975.6720865,1871058215.5399656,1202243069.816648,300560767.454162,1.0,h09,19137905.85543848,0.0,0.0,14286615.279506551,0.0,NONE,0.0,0.0,685659.346483219,0.0,NONE,9058215.53996565,504216509.81664795,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1822502510.5804102,1871058215.5399656,1803364604.7249718,300560767.45416194,1.0,h09,19137905.85543848,0.0,0.0,14286615.279506551,0.0,NONE,0.0,0.0,685659.346483219,0.0,NONE,9058215.53996565,756324764.724972,0.0,0.0,NONE,1862000000.0,1047039839.9999999,P1->P1,601121534.908324,0.0,601121534.908324,0.0,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,601121534.9083238,0.0,601121534.9083238,-5.960464477539063e-08,NONE->NONE,NONE->NONE,NONE->NONE,77ed81c013219cc5555fe33b59cf5decb97514829cff3832a28918f98e0efa99
LA-0016,16,b2ff17041ea2f1be7864efa886f0891854b8633d52a824c042ee5a29d0f2043b,P4,604192011.1153967,1650249412.245986,585054105.2599583,292527052.62997913,1.0,h09,0.0,1481770.4415039069,0.0,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,351342865.39835405,R0,1630292068.1815996,305581945.25995904,P4,1189246116.375355,1880396862.074589,1170108210.5199165,292527052.62997913,1.0,h09,0.0,1481770.4415039066,0.0,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,2366186.644519527,R0,7996862.0745888995,445137330.51991653,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1774300221.6353133,1650249412.245986,1755162315.7798748,292527052.62997913,1.0,h09,0.0,1481770.4415039069,0.0,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,351342865.39835405,R0,1630292068.1815996,916745835.779877,P4->P4,585054105.2599583,230147449.82860303,585054105.2599583,0.0,NONE->NONE,NONE->R0,R0->NONE,P4->P4,585054105.2599583,-230147449.82860303,585054105.2599583,0.0,NONE->NONE,R0->NONE,NONE->R0,a565aba27f6c761bd5e07d94b48fdeee0c598e4cdedf637793b87208f359967a
LA-0017,17,9d8be22567afcabbf94ce470787e9f63ad71892883ca72fe79ea5ccd3e06ce5e,P4,599294176.920156,1685593788.071633,580156271.0647175,290078135.53235877,1.0,h09,0.0,4952289.438373802,0.0,0.0,15852570.715621822,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,283461579.0291942,R0,1676036444.0072467,314156271.0647183,P4,1179450447.9848735,1685593788.071633,1160312542.129435,290078135.53235877,1.0,h09,0.0,4952289.438373802,0.0,0.0,15852570.715621822,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,283461579.0291942,R0,1676036444.0072467,628312542.1294366,P4,1759606719.049591,1624119268.2252822,1740468813.1941526,290078135.53235877,1.0,h09,0.0,4952289.438373803,0.0,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,393018877.9249289,R0,1604161924.1608958,902052333.1941549,P4->P4,580156271.0647175,0.0,580156271.0647175,0.0,R0->R0,NONE->NONE,R0->R0,P4->P4,580156271.0647175,-61474519.84635091,580156271.0647175,0.0,R0->NONE,NONE->NONE,R0->R0,289d1485eec21af3fa2af0d53c86490319358ad05da3b885179130f9e8a8701e
LA-0018,18,88740ccdbf47f9612cd99ce867900cdc74d3705aedf2a3bdefb1d376a8ffba59,P4,621969522.6146309,1806567676.7532108,602831616.7591925,301415808.37959623,1.0,h09,0.0,519260.7922850375,0.0,0.0,23950916.57918333,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,149669432.71911973,R0,1797010332.6888244,336831616.75919324,P4,1224801139.3738234,1806567676.7532108,1205663233.518385,301415808.37959623,1.0,h09,0.0,519260.7922850375,0.0,0.0,23950916.57918333,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,149669432.71911973,R0,1797010332.6888244,673663233.5183865,P4,1827632756.1330159,1745093156.9068599,1808494850.2775774,301415808.37959623,0.9999999999999998,h09,0.0,519260.7922850375,0.0,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,315194493.2007356,R0,1725135812.8424735,970078370.2775795,P4->P4,602831616.7591925,0.0,602831616.7591925,0.0,R0->R0,NONE->NONE,R0->R0,P4->P4,602831616.7591925,-61474519.84635091,602831616.7591925,0.0,R0->NONE,NONE->NONE,R0->R0,d5759c54789934fd64dd740c1441c94e0e0a6e7071ddfb77b9330e9c7978d405
LA-0019,19,9770a34977e95b015e0cefe0df348623152eb9589c95eaf2349fbd268071b51a,P4,616856231.801574,1779288062.9404867,597718325.9461355,298859162.97306776,1.0,h09,0.0,1656991.7378825238,0.0,0.0,26051825.22472256,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,231132998.601022,R0,1769730718.8761003,331718325.94613624,P4,1214574557.7477093,1880646511.4111857,1195436651.8922708,298859162.9730677,1.0,h09,0.0,1656991.7378825236,0.0,0.0,539573.0695696151,R0,10184600.123979077,26386262.001204994,0.0,2744040.697742192,R0,8461911.287206559,471023829.8910659,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1812292883.6938448,1880646511.4111857,1793154977.8384063,298859162.9730677,1.0,h09,0.0,1656991.7378825236,0.0,0.0,539573.0695696151,R0,10184600.123979077,39579393.001807496,0.0,2744040.697742192,R0,8461911.287206559,706535744.8365989,0.0,0.0,NONE,1862000000.0,1047039839.9999999,P4->P4,597718325.9461353,101358448.47069907,597718325.9461353,-5.960464477539063e-08,R0->R0,NONE->R0,R0->NONE,P4->P4,597718325.9461355,0.0,597718325.9461355,0.0,R0->R0,R0->R0,NONE->NONE,3d11778093be7514bfa58d5d883adffc4bc12a50b3222462fbd44d486e0feb8d
LA-0020,20,3c0d1d5974307dcb77a0b9e21ab6afb89052e6f263f5080ada8651af93c00448,P4,602702933.9092394,1642305124.974553,583565028.053801,291782514.0269005,1.0,h09,0.0,925334.4345956413,0.0,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,322630420.1949839,R0,1622347780.9101667,304092868.05380166,P4,1186267961.9630404,1642305124.974553,1167130056.107602,291782514.0269005,1.0,h09,0.0,925334.4345956413,0.0,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,322630420.1949839,R0,1622347780.9101667,608185736.1076033,P4,1769832990.0168412,1880343359.7317405,1750695084.1614027,291782514.0269005,0.9999999999999998,h09,0.0,925334.4345956411,0.0,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,2172817.1155988704,R0,7943359.731740474,663238764.1614027,0.0,0.0,NONE,1862000000.0,1047039839.9999999,P4->P4,583565028.053801,0.0,583565028.053801,0.0,NONE->NONE,NONE->NONE,R0->R0,P4->P4,583565028.0538008,238038234.75718737,583565028.0538008,0.0,NONE->NONE,NONE->R0,R0->NONE,a4748f3b64c7ebd8eda9998bfa9031a469758c0dc5f616862c069762e68a87a0
LA-0021,21,9c0c8e916a30a3fa9f17a2b27ecaaa74ee626fafee16b17aef6e1fa739cc5936,P4,626318564.8985891,1768295473.8293853,607180659.0431507,303590329.52157533,1.0,h09,0.0,4315572.612170886,0.0,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,267830195.45473477,R0,1748338129.764999,327708499.0431514,P4,1233499223.9417398,1768295473.8293853,1214361318.0863013,303590329.52157533,1.0,h09,0.0,4315572.612170886,0.0,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,267830195.45473477,R0,1748338129.764999,655416998.0863028,P4,1840679882.9848902,1768295473.8293853,1821541977.1294518,303590329.5215753,1.0,h09,0.0,4315572.612170886,0.0,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,267830195.45473477,R0,1748338129.764999,983125497.129454,P4->P4,607180659.0431507,0.0,607180659.0431507,0.0,NONE->NONE,NONE->NONE,R0->R0,P4->P4,607180659.0431504,0.0,607180659.0431504,-5.960464477539063e-08,NONE->NONE,NONE->NONE,R0->R0,204d9873d31334b6168c4cc21cae0f546df4f1715edbf3e4d389b961b53ee432
LA-0022,22,6bb63a048030f05350d49e0f95e43d5d1d8afce87fc056fd4148eceb507c86a1,P1,623545972.2041926,1871176300.170622,604408066.3487542,302204033.1743771,1.0,h09,19137905.85543848,0.0,0.0,16275314.666641105,0.0,NONE,0.0,0.0,596308.5839244614,0.0,NONE,9176300.170622097,255394786.34875423,0.0,0.0,NONE,1862000000.0,349013280.0,P1,1227954038.5529468,1871176300.170622,1208816132.6975083,302204033.1743771,1.0,h09,19137905.85543848,0.0,0.0,16275314.666641105,0.0,NONE,0.0,0.0,596308.5839244614,0.0,NONE,9176300.170622097,510789572.69750845,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1832362104.9017012,1871176300.170622,1813224199.0462627,302204033.17437714,0.9999999999999979,h09,19137905.855438437,0.0,0.0,16275314.666641105,0.0,NONE,0.0,0.0,596308.5839244585,0.0,NONE,9176300.1706221,766184359.0462629,0.0,0.0,NONE,1862000000.0,1047039839.9999999,P1->P1,604408066.3487542,0.0,604408066.3487542,0.0,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,604408066.3487544,0.0,604408066.3487544,5.960464477539063e-08,NONE->NONE,NONE->NONE,NONE->NONE,1e1a60cb65d2eb71ce459911f168ecbcaf6a811ed86a84080663a6b4bad8edf6
LA-0023,23,6e9f2f6ea49a02cd8d73697d95a8c6eec0807082c1aeab51b67a21fc03ab6414,P4,620947246.5445299,1880998875.4199874,601809340.6890914,300904670.3445457,1.0,h09,0.0,4908145.73832661,682084.1134155421,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,1417919.3868370492,R1,8598875.419987477,239323900.68909147,0.0,0.0,NONE,1862000000.0,349013280.0,P4,1222756587.2336216,1880998875.4199874,1203618681.378183,300904670.3445457,1.0,h09,0.0,4908145.73832661,682084.1134155421,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,1417919.3868370492,R1,8598875.419987477,478647801.37818295,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1824565927.922713,1880998875.4199874,1805428022.0672743,300904670.3445457,1.0,h09,0.0,4908145.73832661,682084.1134155421,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,1417919.3868370492,R1,8598875.419987477,717971702.0672745,0.0,0.0,NONE,1862000000.0,1047039839.9999999,P4->P4,601809340.6890917,0.0,601809340.6890914,0.0,NONE->NONE,R1->R1,NONE->NONE,P4->P4,601809340.6890914,0.0,601809340.6890914,0.0,NONE->NONE,R1->R1,NONE->NONE,3182f8297133abd3ee5134d280ae1ceb75a9e1e7a9097cab472eca072ae29227
LA-0024,24,6d7ec27518715e008327d137620c14c125fdf032d00924b93febb86e631fc003,P4,607972149.8321438,1731891125.4168513,588834243.9767053,294417121.98835266,1.0,h09,0.0,4558379.772399051,0.0,0.0,14160043.55248088,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,190161513.3518667,R0,1722333781.352465,322834243.976706,P4,1196806393.808849,1731891125.4168513,1177668487.9534106,294417121.98835266,1.0,h09,0.0,4558379.772399051,0.0,0.0,14160043.55248088,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,190161513.3518667,R0,1722333781.352465,645668487.953412,P4,1785640637.7855542,1731891125.4168513,1766502731.9301157,294417121.9883526,1.0,h09,0.0,4558379.772399051,0.0,0.0,14160043.55248088,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,190161513.3518667,R0,1722333781.352465,968502731.930118,P4->P4,588834243.9767053,0.0,588834243.9767053,0.0,R0->R0,NONE->NONE,R0->R0,P4->P4,588834243.9767051,0.0,588834243.9767051,-5.960464477539063e-08,R0->R0,NONE->NONE,R0->R0,592174853f4b94523286f7e48d55fbbc4a0626109cafe005339b9d2e2c940114
LA-0025,25,b39feb6eea784bceddaca092dc4e701505742600b01cf7a26c64501d926a458d,P4,591215413.1817865,1581018736.1170368,572077507.3263481,286038753.66317403,1.0,h09,0.0,4145933.549114727,0.0,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,551877551.1208586,R0,1561061392.0526505,292605347.3263488,P4,1163292920.5081346,1642493255.9633875,1144155014.6526961,286038753.66317403,1.0,h09,0.0,4145933.5491147274,0.0,0.0,19072084.405537892,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,420070156.013444,R0,1632935911.8990011,612155014.6526976,P4,1735370427.8344827,1581018736.1170368,1716232521.9790442,286038753.66317403,1.0,h09,0.0,4145933.549114727,0.0,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,551877551.1208586,R0,1561061392.0526505,877816041.9790463,P4->P4,572077507.3263481,61474519.84635067,572077507.3263481,0.0,NONE->R0,NONE->NONE,R0->R0,P4->P4,572077507.3263481,-61474519.84635067,572077507.3263481,0.0,R0->NONE,NONE->NONE,R0->R0,b438aba6ed461ee88f90d27e3daefc304aebaa65b4f145ddea170c1d8b138735
LA-0026,26,5bd990e15e3b22f43439e71e7147d7b7a93aff1ba487719ad0800d6c597820ef,P4,610793409.4919995,1685468140.2474942,591655503.636561,295827751.8182805,1.0,h09,0.0,1898530.1475050806,0.0,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,484483267.5520269,R0,1665510796.1831079,312183343.63656175,P4,1202448913.1285603,1870718102.315197,1183311007.2731218,295827751.81828046,1.0,h09,0.0,1898530.1475050803,0.0,0.0,25643271.40964224,R0,0.0,0.0,0.0,2069317.6877659294,R0,8718102.31519693,485284447.2731219,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1794104416.7651212,1880379481.8706548,1774966510.9096828,295827751.81828046,1.0,h09,0.0,1898530.1475050808,0.0,0.0,658327.9289156096,R0,10133005.576731995,39378886.272295885,0.0,3232205.578860112,R0,8246476.293922905,688547784.6373869,0.0,0.0,NONE,1862000000.0,1047039839.9999999,P4->P4,591655503.6365608,185249962.06770277,591655503.6365608,-5.960464477539063e-08,NONE->R0,NONE->R0,R0->NONE,P4->P4,591655503.6365609,9661379.55545783,591655503.6365609,0.0,R0->R0,R0->R0,NONE->NONE,54df86419480145dd011ed999b1e29ad4ae7917556081bb9d660131f8381c6cb
LA-0027,27,cfaddbaf41730539abdb391ae292a542c1e5974c9fd363235b711ece4c2723a3,P4,624060738.766645,1880887788.8504303,604922832.9112065,302461416.45560324,1.0,h09,0.0,7922102.930385798,0.0,0.0,445524.308538159,R0,10166162.446355972,13169246.833009528,0.0,1592270.0479086197,R0,8721626.40407434,242740306.078197,0.0,0.0,NONE,1862000000.0,349013280.0,P4,1228983571.6778517,1881110742.7749069,1209845665.8224132,302461416.4556033,1.0,h09,0.0,7922102.930385798,0.0,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,1613006.3295010433,R0,8710742.774906818,484874785.82241315,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1833906404.5890582,1881110742.7749069,1814768498.7336197,302461416.4556033,1.0,h09,0.0,7922102.930385798,0.0,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,1613006.3295010433,R0,8710742.774906818,727312178.7336197,0.0,0.0,NONE,1862000000.0,1047039839.9999999,P4->P4,604922832.9112067,222953.92447662354,604922832.9112067,5.960464477539063e-08,R0->NONE,R0->R0,NONE->NONE,P4->P4,604922832.9112065,0.0,604922832.9112065,0.0,NONE->NONE,R0->R0,NONE->NONE,5a11b78eca2ff9a8f7a68cb6254b10c08ef34ba59e7ec581933ff747e9c2b92b
LA-0028,28,aab4e156e74d50b9f94f91a8b11877f4b196c90dbefd3a9eafa7abaf3557a3f5,P4,618411634.2031909,1860681027.1085937,599273728.3477525,299636864.1738762,1.0,h09,0.0,3927924.910591948,0.0,0.0,14346631.093996862,R0,0.0,0.0,0.0,683684.6693787997,R0,9061734.989687579,252206208.2329847,0.0,14320017.929288747,R0,1851619292.118906,347067520.11476773,P4,1217685362.5509434,1880624983.9849443,1198547456.695505,299636864.1738762,1.0,h09,0.0,3927924.910591948,0.0,0.0,409143.3694082499,R0,10103408.346254455,26175910.343476042,0.0,1428825.7213728344,R0,8521575.638689797,474344986.3520289,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1816959090.8986957,1880624983.9849443,1797821185.0432572,299636864.1738762,1.0,h09,0.0,3927924.910591948,0.0,0.0,409143.3694082499,R0,10103408.346254455,39263865.51521407,0.0,1428825.7213728344,R0,8521575.638689797,711517479.5280434,0.0,0.0,NONE,1862000000.0,1047039839.9999999,P4->P4,599273728.3477525,19943956.87635064,599273728.3477525,0.0,R0->R0,R0->R0,R0->NONE,P4->P4,599273728.3477523,0.0,599273728.3477523,0.0,R0->R0,R0->R0,NONE->NONE,8a395dcae45e4cb061b8028f49b33b7ed329948d28b7178fd063e10bdb9bfc2a
LA-0029,29,3ede3239a767640a2b33456598c460234d288524ff970adee2257294e953bd1e,P5,628485439.9999993,1881957344.0643864,628485439.9999993,314242719.99999964,0.0,h09,0.0,0.0,0.0,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,0.0,NONE,1862000000.0,349013280.0,P4,1240292694.1181536,1847891713.0963876,1221154788.262715,305288697.0656788,1.0,h09,0.0,4363910.046225605,3530281.6341467253,0.0,12171692.678130534,R2,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,27697191.074666195,R2,1838334369.0320013,689154788.2627167,P4,1850870088.249511,1881313910.3956366,1831732182.3940725,305288697.0656788,1.0,h09,0.0,4363910.046225605,3530281.6341467253,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,753045.8533445576,R2,8913910.395636588,744275862.3940727,0.0,0.0,NONE,1862000000.0,1047039839.9999999,P5->P4,611807254.1181543,-34065630.96799874,592669348.2627158,-8954022.934320867,NONE->R2,NONE->NONE,NONE->R2,P4->P4,610577394.1313574,33422197.299248934,610577394.1313574,0.0,R2->NONE,NONE->R2,R2->NONE,cb7671ee45e443ee83490a01fec43db81e3246e5a3107c86ba5bcb4725e53896
