case_id,simulation_id,sample_index,input_sha256,decision_role,first_stage_sha256,Q,F,z,first_stage_cost,B,first_stage_cost_minus_B,budget_violation,budget_reference_scale,budget_tolerance,first_stage_feasibility_validation,validation_error,evidence_sha256
E2A_CRACKERS_A100,LA-0941,941,3aa675bd6f5032f2c845caa684197dbd6cd646285ef35e502d757c6bf68368be,FAILED_FULL_CERTIFICATION_DECISION,819ddf60c1dcaeeb10bea2e2d1cb17574d75d72187ed6986ab6310c4365f9833,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":147605252.0314425,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":20269133.957592107,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":0,""2"":1},""Water"":{""0"":1,""1"":0,""2"":0}}",1110941.1395272126,19137905.85543848,-18026964.715911265,0.0,19137905.85543848,1.9237905855438477e-05,True,,ebb0629c23d0e3a91a5bc20065ece716541e5a34899ac9e303c1d4ad8ec37b9e
E2A_CRACKERS_A100,LA-0944,944,b7f213fdb43ad174ca717754aa2b1354bf9923af536af0c86406f811c15223ae,FAILED_FULL_CERTIFICATION_DECISION,837e32d29a475ff1027c0feb51c7e755d0eff609b75422b3bd90fd6a41f35aca,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":96401106.04051635,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":13823208.171377776,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":1,""2"":0},""Water"":{""0"":1,""1"":0,""2"":0}}",1626019.1498982524,19137905.85543848,-17511886.705540225,0.0,19137905.85543848,1.9237905855438477e-05,True,,fb24b6b4ece12e79e40287c584b528f95b804e0918227d4959486ec65738449d
E2A_CRACKERS_A100,LA-0964,964,ff72aace98f938c5b7cc988745a4863fed42ba0f594a4968389ff0542325fd1e,FAILED_FULL_CERTIFICATION_DECISION,b2e2da911c9a292e3401c682f2f4c1f48ca3fc9e5f19d50ca40782ba712a84c6,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":203174597.05396405,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":12449216.584269011,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":0,""2"":1},""Water"":{""0"":1,""1"":0,""2"":0}}",428081.0226405707,19137905.85543848,-18709824.832797907,0.0,19137905.85543848,1.9237905855438477e-05,True,,a6e852f64fbdd74b9f7524592e3bcccb845f8fa869478cce87ad8bacd41c176e
E2A_CRACKERS_A100,LA-0979,979,16cb21790d3fb180d4c2faca1b6ef758dcc26f033e88bba73fd3c7a446628f2e,FAILED_FULL_CERTIFICATION_DECISION,a1f48cbb50ffb8668b5b3e696ce0aa97a5ac786a91e3522a27160233db386249,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":83188857.8906417,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":13918256.016607855,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":1,""2"":0},""Water"":{""0"":1,""1"":0,""2"":0}}",5129369.324509479,19137905.85543848,-14008536.530929,0.0,19137905.85543848,1.9237905855438477e-05,True,,958ea69538cfb155e6fbc61e0150beb926e44178766d09037ebc638354a1a38f
E2A_CRACKERS_A100,LA-0991,991,8f7c86dbc7e4378172c380dfbbce3c66751438e31006396a12e6716303e4ffe6,FAILED_FULL_CERTIFICATION_DECISION,2b094cafa268bde683ad5131b717a5ca297ffa515cdfe7868aeafe2096737451,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":83260277.51553532,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":13609876.865822107,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":0,""2"":1},""Water"":{""0"":1,""1"":0,""2"":0}}",3950795.0633413694,19137905.85543848,-15187110.792097108,0.0,19137905.85543848,1.9237905855438477e-05,True,,57f0c6bffab8bb39e7fa98287048ac91d6b4ab2390caaf643677de7c998b1245
E2A_CRACKERS_A080,LA-0002,2,ba30741249fd5b686feb55d0712b0c2a3c3c0b651171c2a2e35601989f1cea31,FAILED_FULL_CERTIFICATION_DECISION,bdc01d5763efd406f0dff45e6cd1a751683338dbeacb4ca865493840a2e3818d,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":149223978.31402862,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":18499196.389126413,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":1,""2"":0},""Water"":{""0"":1,""1"":0,""2"":0}}",10083587.872734142,19137905.85543848,-9054317.982704336,0.0,19137905.85543848,1.9237905855438477e-05,True,,0a4cbaf99950e2a4f4f5da4b53db4077152595cf9e9e28d11c1ee116b71fe8fb
E2A_CRACKERS_A080,LA-0029,29,3ede3239a767640a2b33456598c460234d288524ff970adee2257294e953bd1e,FAILED_FULL_CERTIFICATION_DECISION,54af5c91fb1ce71478b626cb82b049605e5e45d574e2d1bdeca92f3028b4a35c,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":0.0,""1"":0.0,""2"":27697191.074666195},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":0.0,""1"":0.0,""2"":12171692.678130534}}","{""Crackers"":{""0"":0,""1"":0,""2"":1},""Seasonal Influenza Vaccine"":{""0"":1,""1"":0,""2"":0},""Water"":{""0"":0,""1"":0,""2"":1}}",7894191.680372329,19137905.85543848,-11243714.175066149,0.0,19137905.85543848,1.9237905855438477e-05,True,,62c01b910f0152d169cc4b70870817cdb9ac99237ab14a05e0f5ff6c51dbd392
E2A_CRACKERS_A080,LA-0048,48,094350cdea0997d0c0c41a1c2a14236c8020c9c96601c54849ba12b930a914a4,FAILED_FULL_CERTIFICATION_DECISION,26ee3645c1f2f2817ba2fb2ba13c3360e8f1e48b4ee247b0d07ac23e5d4097cd,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":93286582.51719168,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":27784376.925777834,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":1,""2"":0},""Water"":{""0"":1,""1"":0,""2"":0}}",6156422.072355193,19137905.85543848,-12981483.783083286,0.0,19137905.85543848,1.9237905855438477e-05,True,,08e0b48b97a14409352ac5f47291ed264b68e18e79b976643aef9af064f0a9c9
E2A_CRACKERS_A080,LA-0061,61,cd7ba256524cb036f33013c1005baf2ca2bf23e5fdc7a9fa10871d5c2a2e0738,FAILED_FULL_CERTIFICATION_DECISION,0c3267bd5552317fcade3638aac223dd62169bc78529d33ce106aa36322d7c0e,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":106964803.78387314,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":18512709.00126394,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":1,""2"":0},""Water"":{""0"":1,""1"":0,""2"":0}}",6145056.466944706,19137905.85543848,-12992849.388493773,0.0,19137905.85543848,1.9237905855438477e-05,True,,1bf068315ab59ffe2e3ba12d88fb9985e9d77848dafe6b343e25ed35449de4a7
E2A_CRACKERS_A080,LA-0062,62,0a8476101aed9a3c938c73fcf4aa585e93a174a4346c5bbb4dd77fc8e931e499,FAILED_FULL_CERTIFICATION_DECISION,45c3e2d59fa905d780ec55dd825e1bb7d103145c1e0a80349950578fe1aabd07,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":73921753.79331498,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":14171235.120877307,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":0,""2"":1},""Water"":{""0"":1,""1"":0,""2"":0}}",2619591.143098095,19137905.85543848,-16518314.712340383,0.0,19137905.85543848,1.9237905855438477e-05,True,,bac412ea5e0b8289b91598c61ac1a81ab9591c0d6ff44a54e135635f832b0912
E2A_CRACKERS_A080,LA-0065,65,d256eadfc4945b86a5b851692b96cf9234577168b1f35668db33d3fc2eb72510,FAILED_FULL_CERTIFICATION_DECISION,0f6c405ea586c689e486bc10844ea35ce0e9351c57783828e5f7f3882c21fc0d,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":141832001.1205789,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":17962244.14754356,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":0,""2"":1},""Water"":{""0"":1,""1"":0,""2"":0}}",1516456.7292841289,19137905.85543848,-17621449.12615435,0.0,19137905.85543848,1.9237905855438477e-05,True,,812343e68c208caca33dafeb8af2c1d7e6abda2d0b0aa45e3b58d4de32cc60ca
E2A_CRACKERS_A080,LA-0080,80,767df1245d20d80741dfd4fbe80031014f35f4df4a9f845ee1a0c50bb9fc1ab8,FAILED_FULL_CERTIFICATION_DECISION,4e708611a731724881061fdf9f4ee62186d06378fc21c2bf479948fa130a9da7,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":121135995.24627636,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":14504733.025962869,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":1,""2"":0},""Water"":{""0"":1,""1"":0,""2"":0}}",2243911.3290007543,19137905.85543848,-16893994.526437722,0.0,19137905.85543848,1.9237905855438477e-05,True,,b0709339045a7edb1737c2f8a350424e2c2d4cf75fefc3587a376c9d2ad8a690
E2A_CRACKERS_A080,LA-0116,116,eee7d7cadd2df98a957bcce527a651580363520b9b2911b3872414e22cc8b5f2,FAILED_FULL_CERTIFICATION_DECISION,05be3b9e1d8f3cb8531898adc5bc89d9e8ea88a509a6cace008f16b80d1db1b5,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":121921099.20285995,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":17166592.3313989,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":0,""2"":1},""Water"":{""0"":1,""1"":0,""2"":0}}",4083221.0371552575,19137905.85543848,-15054684.81828322,0.0,19137905.85543848,1.9237905855438477e-05,True,,58109cba46f3d0cbc627834c5de7d6436ed6d7c41e8f20edbe64feaac57b8cc1
E2A_CRACKERS_A080,LA-0154,154,5981ad8affb88f959adca326eb83e0af7dd4423a088a27b5f5768e1cf89564db,FAILED_FULL_CERTIFICATION_DECISION,0d8451a15e615b3a87c048baffe2c06ef45ad634a9c84bc48f06b67497efe41f,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":15681347.630677007,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":160872.88181100436,""1"":0.0,""2"":0.0},""Water"":{""0"":13686978.509496989,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":1,""1"":0,""2"":0},""Water"":{""0"":1,""1"":0,""2"":0}}",5082622.089987479,19137905.85543848,-14055283.765451,0.0,19137905.85543848,1.9237905855438477e-05,True,,fb564f4096bad1dba51b222edeb9039217f27aa669fd8e555f0bf956419a5270
E2A_CRACKERS_A080,LA-0186,186,ad1879d20a25fa7fb3a6a0748ebcb2db03bb2ffdfd6666f96c0b3d44fc01510f,FAILED_FULL_CERTIFICATION_DECISION,d2e7e7a4c7101b96d0075b1cc00a13c2a234b19fbba98d835594444c74644dbb,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":153186225.69401336,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":16119467.118262904,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":1,""2"":0},""Water"":{""0"":1,""1"":0,""2"":0}}",8143959.383954534,19137905.85543848,-10993946.471483944,0.0,19137905.85543848,1.9237905855438477e-05,True,,ff2ff0e212accbe7a9bda88a4a5830c33930d227cd9ba304a37751824433cb20
E2A_CRACKERS_A080,LA-0208,208,86f8dee9613183fc59f97a4e65221bcd624a99be001735564d47f13ecd95937f,FAILED_FULL_CERTIFICATION_DECISION,e9ea1992e3ac1c7ccdb6e496c23f60ce462509f588eaee524d69158b69484c79,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":59312129.45594894,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":12983934.471336452,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":0,""2"":1},""Water"":{""0"":1,""1"":0,""2"":0}}",4083776.044720443,19137905.85543848,-15054129.810718035,0.0,19137905.85543848,1.9237905855438477e-05,True,,1e827a0e27c543c9d51a70327d585fdbb30146c1527ba16bb1ea24cfdd855320
E2A_CRACKERS_A080,LA-0256,256,5128bcece17cb3a18b6cd3de9cea9319781eb35b13a59ecbc186a3a22e80cc55,FAILED_FULL_CERTIFICATION_DECISION,11dfd4431f42ce0cf3e09dd2ae17488bedb970aec1d9e89fab608027d30fa192,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":154013329.61404163,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":19456946.503895056,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":1,""2"":0},""Water"":{""0"":1,""1"":0,""2"":0}}",6816706.6182581,19137905.85543848,-12321199.237180378,0.0,19137905.85543848,1.9237905855438477e-05,True,,1b126b91d03c578e361eafd6ee088139cc9836e74a7eb078270b1c6690bac03a
E2A_CRACKERS_A080,LA-0273,273,6e3027e413984f86afddb8861f666c4f7f39e3f7b8fc8923bc2837cef8f6b96c,FAILED_FULL_CERTIFICATION_DECISION,fcad5c5d14e4f330598af9f830332f699e92051d14eec6a9d719556b96136239,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":0.0,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":4879179.8225497,""1"":0.0,""2"":0.0},""Water"":{""0"":28029084.11250231,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":1,""1"":0,""2"":0},""Water"":{""0"":1,""1"":0,""2"":0}}",820514.979272036,19137905.85543848,-18317390.87616644,0.0,19137905.85543848,1.9237905855438477e-05,True,,6d7930c1446ceeea0023d7b73f4d03411f54a815a93d4cb8d79214dbc92e1441
E2A_CRACKERS_A080,LA-0289,289,fa2f1df2a5a81adf302bb6baff73cd4c0130b16333573323ae44149beefce25b,FAILED_FULL_CERTIFICATION_DECISION,eb58e4c9a980a2627e66545d9827305b8590f301a6dc7df6a6a559e976bb6796,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":122505459.94622238,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":14902067.833755491,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":0,""2"":1},""Water"":{""0"":1,""1"":0,""2"":0}}",1610330.8703381014,19137905.85543848,-17527574.985100377,0.0,19137905.85543848,1.9237905855438477e-05,True,,f6d808a54c651afe4770e58ed6fc31d74de6d96dc2fd9d5f741e63bba5e1cf24
E2A_CRACKERS_A080,LA-0291,291,9c295c9cdc825318f593bdb2682c866fda5557c46098cfc294a300c2218d33e5,FAILED_FULL_CERTIFICATION_DECISION,0c4b0b7f11b2fe23fa095e593091affd70199d6dd1efdc6eb88a19c01097b06b,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":0.0,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":3495150.943005016,""1"":0.0,""2"":0.0},""Water"":{""0"":22991388.706339866,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":1,""1"":0,""2"":0},""Water"":{""0"":1,""1"":0,""2"":0}}",4185282.7349890885,19137905.85543848,-14952623.12044939,0.0,19137905.85543848,1.9237905855438477e-05,True,,20c433d3f5c8c16906d1b1aa1398828b5479cd567e5668e556f491e6d61ae880
E2A_CRACKERS_A080,LA-0298,298,5ffcb8416097009ab57f63954644fb5c0775284c4e0ff34e8b6a48fa18cf6edd,FAILED_FULL_CERTIFICATION_DECISION,0454b9673912e4ad30a366cba3a986f31f5f96b8eb77f125aeb786988e578b57,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":157955681.26586393,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":16529292.66601727,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":1,""2"":0},""Water"":{""0"":1,""1"":0,""2"":0}}",8802406.392975073,19137905.85543848,-10335499.462463405,0.0,19137905.85543848,1.9237905855438477e-05,True,,c6f9e15467e0fe6e74a9d54af50c77060a3f15d983312de2512bd53732023952
E2A_CRACKERS_A080,LA-0327,327,26b0ad5717f7a58cc774343f1b9c7b20588ccb2ed4387459b73a4ebb14338ef5,FAILED_FULL_CERTIFICATION_DECISION,ce432dd6223b6d931838451e8339592bc00f73f2cf570c729239b1ae3b8b830e,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":96457156.4259252,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":13426913.612402048,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":0,""2"":1},""Water"":{""0"":1,""1"":0,""2"":0}}",1061174.3259304978,19137905.85543848,-18076731.52950798,0.0,19137905.85543848,1.9237905855438477e-05,True,,5ac11d7ded1b5eb865bddc9e2f1f380182e0e22c14b25e5651fdb1a3992cc999
E2A_CRACKERS_A080,LA-0342,342,5975c8e611dac33b7a7dca31507f61ea3c00713614dd3bcbeabe2dc4d6bb8896,FAILED_FULL_CERTIFICATION_DECISION,bbbae3d19175f793e8aec45d1e2f5cdbc69be868805ad6a6209268c1f59efc49,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":133308963.98562017,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":20684088.73943862,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":0,""2"":1},""Water"":{""0"":1,""1"":0,""2"":0}}",2615540.884134818,19137905.85543848,-16522364.97130366,0.0,19137905.85543848,1.9237905855438477e-05,True,,7e007ff4f9caec9ecaf9844fb208db1af8970e0bf2f2544b3f95e4d68dee7ad4
E2A_CRACKERS_A080,LA-0365,365,03571409f530a57950103a16cc3d0f31cfa9635ee41d994996c4ed270bbb4e53,FAILED_FULL_CERTIFICATION_DECISION,68f5ed29148c89c39d3f2b2673b2807dd34b54b1def494625c1f27757c0b4afb,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":110960636.14153771,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":20517892.12210975,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":1,""2"":0},""Water"":{""0"":1,""1"":0,""2"":0}}",2733404.964092239,19137905.85543848,-16404500.891346239,0.0,19137905.85543848,1.9237905855438477e-05,True,,f127051408bc4c81662c52d966ce9c24016c82bb2a661cbe04f27ef0a131e9bd
E2A_CRACKERS_A080,LA-0409,409,d913442f3337a0a02afd4970b676443ebc901b83c7b357c423a98df6473ae779,FAILED_FULL_CERTIFICATION_DECISION,6962b6f139065adfb28777c6b1ed4fa9bfdd5468b7daa968721d89f8718e032e,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":150715385.9107441,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":33114171.322131846,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":0,""2"":1},""Water"":{""0"":1,""1"":0,""2"":0}}",5219883.690241896,19137905.85543848,-13918022.165196583,0.0,19137905.85543848,1.9237905855438477e-05,True,,e56879cd90aa867b42196a51681b38602c425c176c0d7a2a4529bb3d9a1b5ba6
E2A_CRACKERS_A080,LA-0412,412,9ab8fd65493da1befdf9f5030c1af0a210ea1e451d00cea6e6afb5ad755b260f,FAILED_FULL_CERTIFICATION_DECISION,3935e2e492fe7b9d289d2d8fab28a1fc147fce06fe717e7b596cea9b018a230f,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":126733774.16514707,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":24426419.529480077,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":0,""2"":1},""Water"":{""0"":1,""1"":0,""2"":0}}",1927560.3429709608,19137905.85543848,-17210345.51246752,0.0,19137905.85543848,1.9237905855438477e-05,True,,53ef0f8a7e0e7fad2069da7b4d18b5e008edf4432e4a7328d9f8832538fb2435
E2A_CRACKERS_A080,LA-0436,436,1e77197beadf8e9a715f7bb85ef8f315c51adce8c616488cfab3d9650af78639,FAILED_FULL_CERTIFICATION_DECISION,3ead19109ec44e5c4847beee173493c4798fda863b2622a650046deca08ecef0,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":82874434.7542346,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":22641501.762942478,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":0,""2"":1},""Water"":{""0"":1,""1"":0,""2"":0}}",5508912.169805486,19137905.85543848,-13628993.685632993,0.0,19137905.85543848,1.9237905855438477e-05,True,,3ce142ffb5cbee25f3e3a4fa899da4fa2502f0a6f1c26e516359be042109217f
E2A_CRACKERS_A080,LA-0447,447,371254fb910af829f6e7a6d45923de5b40c44f36af06cf93e77a1399057a5a62,FAILED_FULL_CERTIFICATION_DECISION,3a78e623436de33173cc9c71e1add9014e991d1d7f5061ab47b99e0442b287c4,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":110517848.85975525,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":19232156.706875805,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":0,""2"":1},""Water"":{""0"":1,""1"":0,""2"":0}}",4686761.552332183,19137905.85543848,-14451144.303106295,0.0,19137905.85543848,1.9237905855438477e-05,True,,8be156a3f66e45cf47a4de9a7d8a061afe9ec8cdf3b8524f22543465594024df
E2A_CRACKERS_A080,LA-0476,476,2c38ba8603b19625d68e15fb19eabb6ac6deee09658303618a7ec46323718de4,FAILED_FULL_CERTIFICATION_DECISION,d442b8d3150f38dacf33a5b67ed9127b1cde10201ddaa1c1e1529f17bf01d6b3,"{""Crackers"":0.0,""Seasonal Influenza Vaccine"":0.0,""Water"":0.0}","{""Crackers"":{""0"":73253221.31928018,""1"":0.0,""2"":0.0},""Seasonal Influenza Vaccine"":{""0"":0.0,""1"":0.0,""2"":0.0},""Water"":{""0"":20485404.1913688,""1"":0.0,""2"":0.0}}","{""Crackers"":{""0"":1,""1"":0,""2"":0},""Seasonal Influenza Vaccine"":{""0"":0,""1"":0,""2"":1},""Water"":{""0"":1,""1"":0,""2"":0}}",4720771.560001238,19137905.85543848,-14417134.29543724,0.0,19137905.85543848,1.9237905855438477e-05,True,,6a6acb54f65632fb6c70e65f9b33a007a95c54d96ac30baff850bba7ed0f4306
