simulation_id,sample_index,status,failure_type,failure_message,total_runtime_seconds,solver_runtime_seconds,iterations,memory_opportunities,memory_hits,candidate_hits,candidate_scenarios_planned,active_scenario_count,full_exact_certification_calls,complete_full_exact_certification_calls,scenario_evaluations,final_LB,final_UB,final_gap,convergence_status,certificate_status,worst_scenario,numerical_status,timeout_status,incumbent_first_stage_sha256,full_exact_oracle_sha256,final_convergence_owned_by_full_exact
LA-0673,673,SUCCESS,,,1.4105695000034757,0.5235787999699824,4,1,0,2,4,4,2,2,108,132662529.28697464,132662529.28697461,0.0,certified,PASS,omega_21,PASS,unavailable,a3f5cac79ef21d341b3ce2f1a6feb3beaf75b6491c7923bc3cacef9e3a64224b,d1852cf076411e3ba6274c17364772555c493231aea158306b736aec81164b62,True
LA-0674,674,SUCCESS,,,1.4258819000096992,0.5526795999612659,4,1,0,2,4,4,2,2,108,128464589.37373786,128464589.37373786,0.0,certified,PASS,omega_21,PASS,unavailable,b0154d323172ddbbe4c3e1f9098cd45a0c919a90c192e5c924062729b8e5f3c7,68fc1f928c255890bfdcf0f8108b5fbdc79bc45ada446fad4a58ab1ad62701c7,True
LA-0675,675,SUCCESS,,,1.424172200029716,0.5280734999687411,4,1,0,2,4,4,2,2,108,118781605.27186565,118781605.27186565,0.0,certified,PASS,omega_21,PASS,unavailable,552394aca86f21372e7d84e945ecb61409d4e4a019f82141be60447df535fc99,c50d199b9de8216a1b6a887576a0dbd9e6a4a13222a77ea2c7fc1a857782027a,True
LA-0676,676,SUCCESS,,,1.3345437999814749,0.501540900208056,4,1,0,2,4,4,2,2,108,121479697.48110458,121479697.48110457,0.0,certified,PASS,omega_21,PASS,unavailable,f545cfa9456aada9efaaa1b28a6caf9d27827d8eea64ca2bf14776ba5316f21e,e54488badb153bcb768c59cb08a51fa00ba70a05b44e6e952971c51601aa420d,True
LA-0677,677,SUCCESS,,,1.3590148000512272,0.5067400000989437,4,1,0,2,4,4,2,2,108,132430164.1068052,132430164.10680519,0.0,certified,PASS,omega_21,PASS,unavailable,a02a442c60cf19d313e680351561b671a6f9ab0eb3f0834ece06007616d2f22e,dd2bdf6900f47557282f195791dd8008fa0602eebcc94d2f64992ded7668a9c5,True
LA-0678,678,SUCCESS,,,1.3750049999798648,0.5247828002902679,4,1,0,2,4,4,2,2,108,128658476.23233826,128658476.23233826,0.0,certified,PASS,omega_21,PASS,unavailable,d0ed78d052fd9b4fd206dbc9e1a8d9f775cb2e16078cbe870ba549ec0f5bec80,cef1c636b8d43428b8bf1ae4354ea9c588cce89860ca2e8ea50a2b4b21fd02aa,True
LA-0679,679,SUCCESS,,,1.3225312000140548,0.4944020000984892,3,1,0,1,3,3,2,2,107,139678720.13239747,139678720.13239747,0.0,certified,PASS,omega_21,PASS,unavailable,aa3e1d2a467194c120e6e951cced5e4a5cba717e38f9b97fc88fa5b2d81c0455,e55f47892e38f70515c78de669235498cdfce0a7df53c59784db72a9e267704d,True
LA-0680,680,SUCCESS,,,1.3848389000049792,0.5099288998753764,4,1,0,2,4,4,2,2,108,129925535.15539722,129925535.15539724,1.4901161193847656e-08,certified,PASS,omega_21,PASS,unavailable,1a85f59c9a2a99d4bb7f3d3e5cf4112c6c28f9fd61d7421501072396afce13fa,0ef97da00164d2ee5520f3cf09f249b407421373f2e3d7fb96af2b5f8ccc2e93,True
LA-0681,681,SUCCESS,,,1.3835078999982215,0.5256381001672707,4,1,0,2,4,4,2,2,108,117654926.89009708,117654926.89009708,0.0,certified,PASS,omega_21,PASS,unavailable,42b263cc7fbaf9330fb39b0053e1b37e43466bc40152e3a23b8aa9019ec67dc7,82d91fa8adf1fe45b0d734005f68c2fab815fedced3db7b72bae14314a7b853e,True
LA-0682,682,SUCCESS,,,1.400236000015866,0.5308863999089226,4,1,0,2,4,4,2,2,108,127705969.55117352,127705969.55117351,0.0,certified,PASS,omega_21,PASS,unavailable,8700b47717fd05715b796fe0621de7745f75ccb85d71d3ff39db43e0697f75c4,a3029de541bd68b282c4cf0e64e78f99ef38f51ec73894cca0146bea4a80b646,True
LA-0683,683,SUCCESS,,,1.3609347000019625,0.5094701997586526,4,1,0,2,4,4,2,2,108,133204183.7559028,133204183.7559028,0.0,certified,PASS,omega_21,PASS,unavailable,bcec4e13ab19e38f0f1a29b93f292979b6272b4233580fddca722ccfa65a9476,6936d8b338f595efdf5e2f906f511e490c7c7bfc8f904aea3b22d587be59cc99,True
LA-0684,684,SUCCESS,,,1.4033658999833278,0.5226153999101371,4,1,0,2,4,4,2,2,108,125449836.94607745,125449836.94607745,0.0,certified,PASS,omega_21,PASS,unavailable,2bedd2611773e8325227d060daaec79ed94f22e29c94b0cbdbfc6bb16dd5f6a4,a75a33bf77f0f8475b4b1cc3b72d5514e2b8eae46e2ad21a16dd3e480f6c5dee,True
LA-0685,685,SUCCESS,,,1.3469958000350744,0.49131610011681914,4,1,0,2,4,4,2,2,108,132565632.83278225,132565632.83278225,0.0,certified,PASS,omega_21,PASS,unavailable,0de3538b75fa3d49883c8e94114503ebb2445ebe8b38b877f809e81b05cc6b8c,aedd306d23cc89d04d38534b4f523bf915adf428c4cecd8e78b2ff61800245e3,True
