simulation_id,input_sha256,post_fix_certified,non_regression_pass,difference_reason,old_objective,new_objective,objective_absolute_difference,objective_tolerance,max_first_stage_absolute_difference,old_policy,new_policy,old_worst_scenario,new_worst_scenario,old_R_Water,old_R_Seasonal Influenza Vaccine,old_R_Crackers,new_R_Water,new_R_Seasonal Influenza Vaccine,new_R_Crackers,new_result_sha256
LA-0499,b6f14b3a94a95e16d479eb52ef30dd7c29ae4c7904c3d9817da89fc99bd97371,True,True,,1211533353.0067825,1211533353.0067825,0.0,1.2115334530067827,0.0,P4,P4,h09,h09,NONE,R0,NONE,NONE,R0,NONE,7f86ecf4582a7c8c78ffc55d59e93b967454ca5dbc49d398f56b4c7ec6275b8a
LA-0500,53a02a0b0b38e323b3424d93284e2247638fd23b056f5d094d29854370fd887c,True,True,,1234974512.2450795,1234974512.2450795,0.0,1.2349746122450798,0.0,P4,P4,h09,h09,NONE,NONE,R0,NONE,NONE,R0,70305e44d851e81ebae9e6eb1385d444538626ccc81dd9a78c78b16cb5d4ad5b
LA-0501,e444e6da16969403af646e5903e2b44be5d624d1728053a03722028b29b3dc1a,True,True,,1217582697.3459444,1217582697.3459444,0.0,1.2175827973459445,0.0,P4,P4,h09,h09,NONE,NONE,R0,NONE,NONE,R0,833a1ebacdf1ff480572ef567d3629a35ac8cca5d58cf5443f9e41ecac9c2bbe
LA-0502,04bebad735bf6a99c88427bdd89530b0ef854bb71ef88b677e14ac1792409ea2,True,True,,1218752160.1459901,1218752160.1459901,0.0,1.2187522601459904,0.0,P4,P4,h09,h09,NONE,NONE,R0,NONE,NONE,R0,429d01ce796b3dc62eae5da0028de902c1ad1b5f6e4641ffc6728e83ca4a491f
LA-0503,c7bb7bd147dc6ccc135fe874223009ecca540856753c781e902e57e283a78b9d,True,True,,1218241146.312186,1218241146.3121862,2.384185791015625e-07,1.2182412463121863,0.0,P4,P4,h09,h09,NONE,NONE,R1,NONE,NONE,R1,10f3891318e9cae640c7eabaaa104f75e1eea565eba29e2ff6e939f75fd98970
LA-0504,ed71f2f85e64fda188216aa4764e6f849413b10da2384834f54e69fb5e4e1f4b,True,True,,1217716741.421009,1217716741.421009,0.0,1.217716841421009,0.0,P4,P4,h09,h09,R0,NONE,R0,R0,NONE,R0,634ddefec7035ddf1f4c4e3bcd4bced11588a4596b207e342d6fabe7e53982e5
LA-0505,15ea7787298e09a0af687db8446dbea2408eeb76e9ec37491355d90a6716791e,True,True,,1233735152.8664646,1233735152.8664646,0.0,1.2337352528664647,0.0,P4,P4,h09,h09,NONE,NONE,R0,NONE,NONE,R0,dbf95dab7833f8049d4f18fe32f508e0ba2d2c704c7e8c0a273bb90e67fc261c
LA-0506,a2a65063932d7c3c78c22cc2a0f80424a23974368a59bf20372a132ed4131cc4,True,True,,1212914325.9750648,1212914325.975065,2.384185791015625e-07,1.212914425975065,0.0,P4,P4,h09,h09,R0,NONE,R0,R0,NONE,R0,a1015a24d81da85093172ee74923ff9c7a516df6965eb75a6886544f4f8ca005
LA-0507,0cf3bb04405329d6d6c09086a06c51e8b4504ef76cc8d32b6363edeb799515d4,True,True,,1194783276.5878477,1194783276.5878477,0.0,1.194783376587848,0.0,P4,P4,h09,h09,NONE,NONE,R0,NONE,NONE,R0,0bd6ec147b27409243002f72803294bc249bd9b7f65b9a8993877b202b8260ca
LA-0508,6972a5324b14d65002ca17cf12553bd31a0875f31af14cb6b51ec16623fb1977,True,True,,1227442034.7068946,1227442034.7068946,0.0,1.2274421347068947,0.0,P1,P1,h09,h09,NONE,NONE,NONE,NONE,NONE,NONE,8d8cfc18b38eb3b78a323c3a95a2d377eb88d6efad3731073e8da09c24befa9b
LA-0509,afaaed77442620fed7cdc6117bbea079e42aba1c3bc4bffc87431fcfc07ea9bc,True,True,,1228087720.529027,1228087720.5290267,2.384185791015625e-07,1.228087820529027,0.0,P1,P1,h09,h09,NONE,NONE,NONE,NONE,NONE,NONE,5e196db2e8ef4b4145e6aa796f65c19315dfa07775b1a96523f11a6e5ddf9f87
LA-0510,9c8bd7bfb178c309c2e7609d6e33b2c382aea3042ff0bcb7aa68760819cabc82,True,True,,1226586505.639234,1226586505.639234,0.0,1.2265866056392343,0.0,P1,P1,h09,h09,NONE,NONE,NONE,NONE,NONE,NONE,c75bac5000ac94db912c171e0b40d5490b8e6899d30cb698de2a9e60844f927d
LA-0511,62323a8bbb37db96af200fc550f3ca9759e5437996d609189fcfd5900f185b99,True,True,,1220702195.680901,1220702195.680901,0.0,1.2207022956809013,0.0,P1,P1,h09,h09,NONE,NONE,NONE,NONE,NONE,NONE,4e4532a5501148d4cd897ce275c9e4315e81e144149a2dbc3a3016993117f351
LA-0512,a5cc02b575cbfc3191e440064eee267a2631cd4654bdf60a0cc929426552141a,True,True,,1209380637.9046714,1209380637.9046714,0.0,1.2093807379046715,0.0,P4,P4,h09,h09,NONE,NONE,R0,NONE,NONE,R0,33885805bdfe951ed620ac9a89ce0fed359e86c1edaa648d7fae9117101a4309
LA-0513,71004c4d3556ea462a974d757473e7bb255c893ad63b556eea83e286aadfae44,True,True,,1234060776.615881,1234060776.615881,0.0,1.2340608766158812,0.0,P4,P4,h09,h09,R1,NONE,R1,R1,NONE,R1,0a3f41c3e9b2eea9390992f145bd1daf7527f963b293267e1e44eff87a7f56c5
LA-0514,b386b7e1efa4629cc5a5e664f03f1ee969ab94cf6e105ab01f57c5f06cd21d73,True,True,,1147876113.694637,1147876113.694637,0.0,1.1478762136946372,0.0,P4,P4,h09,h09,NONE,R0,NONE,NONE,R0,NONE,9e84cae5531a4c0644974cca84dedb16cf86f69e37d274b895194a47d65d63ab
LA-0515,ee72304c9d44b9c69fcab2a252b2354f6d796e7938b23d5faa4812904ffb0e30,True,True,,1148691234.946225,1148691234.946225,0.0,1.148691334946225,0.0,P4,P4,h09,h09,NONE,NONE,R0,NONE,NONE,R0,d26425a259d837b03fb94fd3b5be4144008bd25263ec3fa2425dd532d2e5a94e
LA-0517,01f9dbff879140556e59f9a001cc439461386f2ba28402c50eb02bf9448b3a90,True,True,,1237548456.7474172,1237548456.7474172,0.0,1.2375485567474174,0.0,P1,P1,h09,h09,NONE,NONE,NONE,NONE,NONE,NONE,b4737f23672d94b7e361679cae64dc9b6124f1282e6ae19f740db3abd11017fb
LA-0518,3d59d65dc356f74dfc53fb69587a6d6a28a2e9a786a2484d24980a5a82bdfda1,True,True,,1216791959.5277092,1216791959.5277092,0.0,1.2167920595277093,0.0,P4,P4,h09,h09,NONE,R1,NONE,NONE,R1,NONE,a4312e0b543007050316b4b174e6bc1f17dfe128ea3884f6d0850df7facd33cf
LA-0519,d60cb59c6410052cfdcd80b0a9f4d9f0f84325e7a06df379176097622df03c68,True,True,,1235163548.6399467,1235163548.6399465,2.384185791015625e-07,1.2351636486399469,0.0,P1,P1,h09,h09,NONE,NONE,NONE,NONE,NONE,NONE,20644480d0778366a87266768f0cba9ce4253ded99b7f2168776a315ff1872e0
LA-0520,9bd6a5466e8ed0b36a788d7cff4c0815f32f8ff00e553d955c6198104c061c33,True,True,,1227002817.7574928,1227002817.7574928,0.0,1.2270029177574928,0.0,P1,P1,h09,h09,NONE,NONE,NONE,NONE,NONE,NONE,c78e599b381d822ab782cc6ce1797937be9ec5f69dad2d4e6d504c545ac6c9e3
LA-0521,88b0f3f39bdd4dbd741e3fa928b2231bed3c9f0d076f312a491384c053092abe,True,True,,1231867692.5012245,1231867692.5012245,0.0,1.2318677925012247,0.0,P4,P4,h09,h09,NONE,R1,NONE,NONE,R1,NONE,6f39d80322e2bbac098900b75df8ec8290d55588927579fd95a64e3e7da3adc4
LA-0522,fa73e43a6ff65b24cdbe40b85b809e8fcb8a82f0412c33b7b3461e885dff43b4,True,True,,1218291807.1646936,1218291807.1646936,0.0,1.2182919071646938,0.0,P4,P4,h09,h09,NONE,NONE,R0,NONE,NONE,R0,cd04b3ba06fb998be306acacdc68e01047bfa420ed09a0da163ebab5886b47bb
LA-0523,d31aa80ffad076f8dd285ed039d40993d844b1d27fe990b838b50f90d2c56fa9,True,True,,1230379837.266932,1230379837.266932,0.0,1.2303799372669322,0.0,P4,P4,h09,h09,NONE,NONE,R0,NONE,NONE,R0,40b0d147f2036c1e786c43e19eb7fc81b09b24b9a008d5463510f8a5944879da
LA-0525,83af71f8ba5ee33ca66c978cd2649cf74ae3bce9b598a5f4db626a4d7733bd9d,True,True,,1182857711.6362424,1182857711.6362424,0.0,1.1828578116362425,0.0,P4,P4,h09,h09,R0,R0,NONE,R0,R0,NONE,6867701b7f7eaee679d5ffdaff5b8e0901f6d1e538f59b68bef76df5f19c5add
LA-0526,29243bf437f140fdbfe523bc861322ac1c7619b38c771048583e252d065b0011,True,True,,1222349749.5969179,1222349749.5969179,0.0,1.222349849596918,0.0,P4,P4,h09,h09,NONE,R2,NONE,NONE,R2,NONE,3d91b45628594bdd46a877458fa591c9db8a824ac1cc47ead3e37f39337a10ff
LA-0527,59a4486b0eeb705c15e29f7b2ada095461350d05bb79bd6d20a01371d67cf833,True,True,,1230849859.1782706,1230849859.1782706,0.0,1.2308499591782707,0.0,P4,P4,h09,h09,NONE,NONE,R1,NONE,NONE,R1,f30c13109c6aff8acab097dd6baaa8437fd4fe22f52303506bd212c35834e424
LA-0528,6be2fb705b657f16b0d243c4d71dd16622e5b8779b782f6910b99be278e7ef27,True,True,,1222678946.4724257,1222678946.4724257,0.0,1.2226790464724258,0.0,P1,P1,h09,h09,NONE,NONE,NONE,NONE,NONE,NONE,f32c85e27e5682a44b16876d84f4baf591c0192043fb1e8a3338725a8b95d7c1
LA-0530,caea929a1b1cec4e2cdb37bf6e7d252442a92cb1665b7ab64349eeb4f9ea1bd8,True,True,,1231115603.423097,1231115603.423097,0.0,1.231115703423097,0.0,P4,P4,h09,h09,NONE,R0,NONE,NONE,R0,NONE,d93b642b83138f439f76e6a4c0c0bfa2d078add3a4a79cf736758725ff0839a0
LA-0531,473e5acbfdcf84b5f69ef19f52c6a51a7575b57b7da58d61a4f2e44ff0f89498,True,True,,1224182728.881049,1224182728.881049,0.0,1.224182828881049,0.0,P4,P4,h09,h09,NONE,NONE,R0,NONE,NONE,R0,308df0e4d75d5a14c8f259bff6f328484e1518869dcc4c74a775fd4ca55e5b93
LA-0532,f40a0936f32d675b802a80ed0adbf53e95be1c900369f26453f2a739eaffd919,True,True,,1229734740.2224684,1229734740.2224684,0.0,1.2297348402224686,0.0,P4,P4,h09,h09,NONE,NONE,R0,NONE,NONE,R0,47ebeaae000ac682fa0713ed3e52fc1122f9a988c9e189a2e6057d61aa9bca25
LA-0533,6ca967e577c08c83aa85910faabff8682b506254c8a58ca858dc31caee4fca12,True,True,,1218764119.221271,1218764119.221271,0.0,1.218764219221271,0.0,P4,P4,h09,h09,R0,R0,NONE,R0,R0,NONE,84073920f9a1d4830d41a2cea401dc9bce0a10bc96658a188169b7bcd86309f7
LA-0534,76613688246fc21bd3cc4da9ace6e6631a784ba3b2caea1552cebedc2b08edfe,True,True,,1213691715.003056,1213691715.003056,0.0,1.2136918150030562,0.0,P4,P4,h09,h09,NONE,NONE,R0,NONE,NONE,R0,93184412151df6d6cfd317ecd510e70cdf00ead91c3b3d3ef595967674157f9f
LA-0535,356e2e799ef138457c0ccda7b657de651f2ba16d9571fa79c0f713a04c306599,True,True,,1223360721.4866433,1223360721.4866433,0.0,1.2233608214866434,0.0,P4,P4,h09,h09,NONE,R0,NONE,NONE,R0,NONE,7a56744ad5e6715c49946a288a4ea645c73867adfab029884f219fa2bde44a16
LA-0536,88e5f0191710c9ddf4690630ac0c81e710bcf8811d1e5c7537b630c417ca0d6f,True,True,,1216729780.8590548,1216729780.8590548,0.0,1.216729880859055,0.0,P4,P4,h09,h09,R0,NONE,R0,R0,NONE,R0,7efa7840d7c864908d00b4b450da4d68d1972cfab81632797d9ca9f0d1def4f3
LA-0537,8cc3f0d9b6151900abab4598bd88273e02d9ec429f1852718dda2b1fe78019b9,True,True,,1227198694.1720858,1227198694.1720858,0.0,1.2271987941720859,0.0,P1,P1,h09,h09,NONE,NONE,NONE,NONE,NONE,NONE,4e2517370c9f3e4be2637b402656a7c29e2215a4eebf3c1bfd53b11876a93e84
LA-0538,bb258092ace55c12f6803dbf9c2e9f9ca7929da87dfb0a40296ec047254940f3,True,True,,1227817544.913268,1227817544.913268,0.0,1.2278176449132683,0.0,P4,P4,h09,h09,NONE,NONE,R0,NONE,NONE,R0,30c47326805b25cf0012cb83fa9cd42bcafc8a97ab57c3360d8bca048d2ed6b4
LA-0539,38b363b234a7c060faae0441c55f6a3fd6b9eab446463cb665ae20148e7cb7b9,True,True,,1223293337.9007895,1223293337.9007895,0.0,1.2232934379007896,0.0,P4,P4,h09,h09,R0,NONE,R0,R0,NONE,R0,576b6e5067096a4420ebc5bb3026008d17f1bd9c4d7f194a8ed53ff897e56191
LA-0541,04d1b35d27b3ba8780541d7818178d4a2540ba3ca7eba219c7d74b1f4a8ae6fe,True,True,,1227351985.2402952,1227351985.2402952,0.0,1.2273520852402953,0.0,P4,P4,h09,h09,NONE,R0,NONE,NONE,R0,NONE,f1d5d0589ad735ce13aa25b48e80924c716ad9d67c670d3bb1fcc41d6b0b2297
LA-0542,1161156c87dae282dae299a2132a74d24ca7475441323130948534e24801c96d,True,True,,1224882066.0317717,1224882066.0317717,0.0,1.2248821660317717,0.0,P1,P1,h09,h09,NONE,NONE,NONE,NONE,NONE,NONE,94323f20759453b3e9d5a79834a8eadd84230722e07685ce9f8fc07534eec94d
LA-0543,49ae5ffd9b1cc91bfadb4a63a8ac1bc24b994d461a180f23699e0c05d21d97a4,True,True,,1222391702.3383775,1222391702.3383775,0.0,1.2223918023383775,0.0,P4,P4,h09,h09,R0,R0,NONE,R0,R0,NONE,e337b76a01a57f8d6381b3154ba7a7af75adc2a6935bbb41323cf5fa30d2ccc7
LA-0544,bf58ef60c709440bbba27f7294b4dfd1d5b7f3b597edd87f84a2868b0309de03,True,True,,1218964717.999134,1218964717.999134,0.0,1.2189648179991341,0.0,P4,P4,h09,h09,NONE,R1,NONE,NONE,R1,NONE,de08af7668f24c239fb7005c8c2c11ded66bc1ac467274afa185621fff516bb3
LA-0545,9e4fbefe12a971359fbd81cd4bf78d092843a092459723b486a5514c0ceac702,True,True,,1222471365.7860322,1222471365.7860322,0.0,1.2224714657860323,0.0,P4,P4,h09,h09,R0,NONE,R0,R0,NONE,R0,0c497a33b9eb70304948c3720028d961412c1a099f61782ceacfeea84d3c64c6
LA-0546,af81dbea29f68ba003ff59d5a30ff9905f9ae3c4cc7f920b8352938ecd0e6490,True,True,,1231993679.70502,1231993679.70502,0.0,1.23199377970502,0.0,P4,P4,h09,h09,R0,NONE,R0,R0,NONE,R0,b117227f7e2f3499d3f24a9488ac8ad0343985b516004567b61769341aef28a1
LA-0547,86baa67558c8129b76e7f735ff26155cf25cfea4be5c34b2d241bb95b8f253af,True,True,,1232431275.0614002,1232431275.0614002,0.0,1.2324313750614002,0.0,P4,P4,h09,h09,R0,NONE,R0,R0,NONE,R0,d883fd0663ba3f9eb1665527b89e729c388bf512c56ccfa0f5a609026a8399eb
LA-0548,81e95ae6d6860441be87a1bfea512cd27d07b2def54215479eaa35fc63c9e114,True,True,,1205166173.73572,1205166173.73572,0.0,1.20516627373572,0.0,P4,P4,h09,h09,NONE,R0,NONE,NONE,R0,NONE,ff4f4b613bdc6e214123be3bbda3feb85a1263c61c7f7bfb1441aa2ec272d550
LA-0549,9d9d2add973e40e786e1954d21bd7c9b75e57b0da7abe54e042abd240cd7f6fe,True,True,,1234035316.0192246,1234035316.0192246,0.0,1.2340354160192248,0.0,P1,P1,h09,h09,NONE,NONE,NONE,NONE,NONE,NONE,67ea8898c7137c97c74790bef11a87f0c4d568451a0ab0fd61873f46b08c2333
LA-0550,6e404a09dfbe7b1ffe1354cc5eeced564af5fc43b47d3098a0f3f3b089ddba66,True,True,,1221459957.5426123,1221459957.5426123,0.0,1.2214600575426124,0.0,P1,P1,h09,h09,NONE,NONE,NONE,NONE,NONE,NONE,e988a76a2a13cced908606fceee69e7c6145ae1c99d237b35db1886e2a0e31d1
LA-0551,5ca97503917f9093c7238ab30aee0d41be12643096ecf92a5499c1417a0299ab,True,True,,1223293231.8147852,1223293231.8147852,0.0,1.2232933318147854,0.0,P1,P1,h09,h09,NONE,NONE,NONE,NONE,NONE,NONE,a47d90a18540d52476be0fb63e52c856c2fb5b54c65b04ff031a7b2761aaa0de
LA-0552,198ec1ddcb3db0a71ccca302703ea0be69a7ec5c7587fffba5c006c6d15c23ec,True,True,,1185127371.0899425,1185127371.0899425,0.0,1.1851274710899427,0.0,P4,P4,h09,h09,NONE,NONE,R0,NONE,NONE,R0,73e4ec3122ec59a24607c46d954c5786c4abf2a99687ff993d650881259ea883
LA-0554,6c16c5fd59fca7d715b490b54d5aba30bb669d8f1722185bcb0cfdd576e6a780,True,True,,1222278589.6554656,1222278589.6554656,0.0,1.2222786896554658,0.0,P4,P4,h09,h09,R0,NONE,R0,R0,NONE,R0,0e9307fb889fa0d9fdda39cbefa4bdba355ce256da845f28ad95a1f81dbc32c1
LA-0555,5845f9219dca1f2f1c816dd7c599103b020a9cb0f99d5c6a1bad95d782c8a812,True,True,,1210172861.3364778,1210172861.3364778,0.0,1.2101729613364778,0.0,P4,P4,h09,h09,NONE,NONE,R0,NONE,NONE,R0,52093ee43e46e6a944f0ac428679c4dfb2d5e412ad6c7b74b3483b8dbe22735b
LA-0558,e9a3132902176fce699c64e46a10c17a7b03f29f6a830eb35e2c532b20bf7082,True,True,,1209260029.718943,1209260029.718943,0.0,1.2092601297189431,0.0,P4,P4,h09,h09,R0,NONE,R0,R0,NONE,R0,8886ddf699f49108cfc86f3d4116da14f222b6344cccb3f6fff34715e1d5c93f
LA-0560,3ea1b4ad1a127e4b381d0969551389ac6d5385709173428545ce3edd3d5ac5dc,True,True,,1223631973.850829,1223631973.850829,0.0,1.223632073850829,0.0,P1,P1,h09,h09,NONE,NONE,NONE,NONE,NONE,NONE,a04d678fae45877f900e586d99db0b845cb22fa72075656853adea2004d6840d
LA-0561,73dd93caf509846cc5710ab0f5b4d5b3114929efd58489783f34388ee3b681ab,True,True,,1213842468.5004323,1213842468.5004323,0.0,1.2138425685004324,0.0,P4,P4,h09,h09,R0,NONE,R0,R0,NONE,R0,4eb6f71cc6ff1e92a141b554772995aa6d84b69e58bee5a96189adf9511ee6af
LA-0562,055a0eafcb42f58b1e284da1eed39982c07944c7f55121d4443bf8d41206cb72,True,True,,1224054024.1086636,1224054024.1086636,0.0,1.2240541241086638,0.0,P4,P4,h09,h09,NONE,NONE,R0,NONE,NONE,R0,e6e86437074e5fe764fd46a8edf374b84c0d38434d5a0deebfde3dc30a1f18ff
LA-0563,a93264f0e144faccdd338cf2e8d48a820c54bc1f6a529a554fd7b4af6e8e27f0,True,True,,1147858582.0513153,1147858582.0513153,0.0,1.1478586820513155,0.0,P4,P4,h09,h09,NONE,NONE,R0,NONE,NONE,R0,c458249b1e10a894e40d02098330552833e71cd6b61fe9c7a619ffc1bfe38026
LA-0564,91bc40d7af94675a40a15d0d92bd7a506707936187c923afdc8f35273468bd2b,True,True,,1204019458.435708,1204019458.435708,0.0,1.204019558435708,0.0,P4,P4,h09,h09,R0,NONE,R0,R0,NONE,R0,f91f7271347e4175f104904b8a48e40046627edbb56a06023ba19786e81b5fe1
LA-0565,6b3ed578625072eaa3f19b9d6452714e37c3b34b053f93f8cdcd91db8bc5e379,True,True,,1238954184.6849022,1238954184.6849022,0.0,1.2389542846849024,0.0,P1,P1,h09,h09,NONE,NONE,NONE,NONE,NONE,NONE,f59796f6ab8e443a038cd2a7c90bf3a1a32fc4e37f23f5c4ea13ab409a44174c
LA-0567,e771b93b2a8f26af6360191770da8ac089e1cca8b7d62fc9f6d57035ce571fb2,True,True,,1224110183.8102453,1224110183.8102453,0.0,1.2241102838102453,0.0,P4,P4,h09,h09,NONE,NONE,R0,NONE,NONE,R0,0c56877126913d71c587d6b68afb346b0a91469ac763619b54427446ef2b3a06
LA-0568,892be4e601bc7b28e19d70e67c8042fbb6425f462aefb05dc2f00fdb6d1c8992,True,True,,1239039955.6831274,1239039955.6831276,2.384185791015625e-07,1.2390400556831278,0.0,P4,P4,h09,h09,NONE,NONE,R0,NONE,NONE,R0,5b432d16e9bad0d94fb0c7e82f543d03b6bbef8b3a8b682d851e279171ad5c93
LA-0569,8074e066047b180b133d579a648346cc2d7af24311bb52f2b44388139b7c2c45,True,True,,1221273960.1782472,1221273960.178247,2.384185791015625e-07,1.2212740601782472,0.0,P1,P1,h09,h09,NONE,NONE,NONE,NONE,NONE,NONE,55302a41fbd52dc072333df5471f36ad1aab4eb568886b410a1a7237056546f0
LA-0570,6e163098c5a5a66c816a8c3d42de8464b16b5f73e1461b91a75fd28512602a3c,True,True,,1230592220.5666308,1230592220.5666308,0.0,1.230592320566631,0.0,P1,P1,h09,h09,NONE,NONE,NONE,NONE,NONE,NONE,83abf59c34690f09fc279a7ffbf6a1f27379cacf24ed6658f7bcea4cc7649546
LA-0571,b7c7753adf378d2f2f322a2f495e49944018add5544f41d7879e9662a5b2eb30,True,True,,1205718745.5354052,1205718745.5354052,0.0,1.2057188455354053,0.0,P4,P4,h09,h09,NONE,R0,NONE,NONE,R0,NONE,a975dd1a5937e02fd0b5a790403e8ba364ec84a1459e37e22b607c305247c55f
LA-0572,1b7fcd7cefb3bdf638af1eaeb65efef59898a8745cf0c2ba44a310272e14f4bc,True,True,,1229553968.5443938,1229553968.5443938,0.0,1.229554068544394,0.0,P4,P4,h09,h09,NONE,NONE,R0,NONE,NONE,R0,4b16baafc78760ed6b829b15d8cb60060572a5c532bad63f2098e581faca7c47
LA-0573,cfd088cc5e34aae682fadaa4623778872914e9179cd8d5caa45de271fced25ce,True,True,,1228535130.4061208,1228535130.4061208,0.0,1.228535230406121,0.0,P1,P1,h09,h09,NONE,NONE,NONE,NONE,NONE,NONE,584178f7c1153f0f7dfd9e501170f40045094c9d9382effcc87afbedafcc93a7
LA-0574,b143113ec1f2e817a46d9ef9824fa874efd91615efe1b48fc0a2871735a443b0,True,True,,1193769159.138455,1193769159.138455,0.0,1.193769259138455,0.0,P4,P4,h09,h09,R0,R0,NONE,R0,R0,NONE,a6ffcfdce4f71b5f4a374265a7a4957615adb05ba3b688de820a398ef89fb660
LA-0575,30d07b6a2bff226fdc421bad06d9b3880909b6f6bd889b9fa0ccf06484e40ad5,True,True,,1192622287.6413333,1192622287.6413333,0.0,1.1926223876413335,0.0,P4,P4,h09,h09,NONE,R1,NONE,NONE,R1,NONE,cd77828ed6d43492314c0d4dd150e3c4f4cb5bb46d42cb9118765b6a89650867
LA-0576,7e81548d9f6415a31ce50d10c97fd3272e227aeea06b27c6c6ff4c38e03ece7f,True,True,,1230499931.1779861,1230499931.1779864,2.384185791015625e-07,1.2305000311779866,0.0,P4,P4,h09,h09,NONE,NONE,R1,NONE,NONE,R1,91326e4b456c4a0fc2c20ba6d027146c345def8abd096bdf7e487877626be1cf
LA-0577,0c33b9f7b2f39324b95707b25eb2e07af1ba08cb92c0be0bab15e3a2ae1e62d9,True,True,,1222300141.9952257,1222300141.995226,2.384185791015625e-07,1.222300241995226,0.0,P4,P4,h09,h09,R0,R0,NONE,R0,R0,NONE,f0e355ccdf471f6c9573524eff06f7054ca73743c83fb3589f7eb6220d74f0be
LA-0578,e9f3200c256a531b1f03827d8bcbf4bc90a74541acc6d1e7b0fb2fec51ec7dcb,True,True,,1178003534.7749414,1178003534.7749414,0.0,1.1780036347749416,0.0,P4,P4,h09,h09,R0,R0,NONE,R0,R0,NONE,b7495efee965c669d19ca1ec2fb332484ea5ee56dacc4fdc9a0fb3492ed8d98b
LA-0579,7bd0787ca643d66e5a9bdbf9be666a17fd0de37d798ce473c9e4f24ef111841e,True,True,,1232449858.5380914,1232449858.5380914,0.0,1.2324499585380915,0.0,P1,P1,h09,h09,NONE,NONE,NONE,NONE,NONE,NONE,af04718f73108e5dfed5ab1bceb6417b035a049d015509fe8a3108f5957e2b88
LA-0580,a98d8839ce3abc6204fb767fc7db0c8ec24dcf5c8ad37f4de32f87180ccd655c,True,True,,1236338648.2388213,1236338648.2388213,0.0,1.2363387482388215,0.0,P4,P4,h09,h09,R0,NONE,R0,R0,NONE,R0,54b51737bd088105d5aad6c76c303c07fb6605c70e33d1b9295616766348d8c2
LA-0581,065a2372c1e7accb6a913f8f95adb7ffbd0b0f68a3bfc7ff243e4410098be0c2,True,True,,1221359279.6818745,1221359279.6818745,0.0,1.2213593796818747,0.0,P1,P1,h09,h09,NONE,NONE,NONE,NONE,NONE,NONE,d6b4c07b2843525e785d07d3ca900721dbd46333255124459a338896f4ee58d3
LA-0582,42ff058f221c0afb80b3d8c532a9b0506125c4ec20ad64cbef7eabea12af7dcb,True,True,,1228101029.4279597,1228101029.4279594,2.384185791015625e-07,1.2281011294279598,0.0,P4,P4,h09,h09,NONE,R2,NONE,NONE,R2,NONE,f040834ab485f83532115ae3429d493feaa84a154febc7d22c1dc4242741380c
LA-0583,739612d085fc35eeeef843ecc30468e996e1874ffb5807ac0a6d49de50dc4809,True,True,,1223974074.1159885,1223974074.1159887,2.384185791015625e-07,1.2239741741159889,0.0,P4,P4,h09,h09,NONE,NONE,R0,NONE,NONE,R0,7c27c1d75c08196b266d52d1fe212975cb30cc97ceea10f4f71583bdff649de8
LA-0584,556c45d9728bc708d48ca90ab05bcc9fc0894a145ce274429533fd65d664d455,True,True,,1229789896.493503,1229789896.4935033,2.384185791015625e-07,1.2297899964935035,0.0,P4,P4,h09,h09,R0,NONE,R0,R0,NONE,R0,f70f79b316aa70083c709c759dd6b0ba06253eb9bacfd8473b5fd64ca5709468
LA-0585,b6c742b80223b0a3e065faaa17dbfd23df287c46854306a5c8b136d01169e583,True,True,,1226005794.6532364,1226005794.6532364,0.0,1.2260058946532366,0.0,P4,P4,h09,h09,NONE,R0,NONE,NONE,R0,NONE,e8369c54c7ba7241cb219172a1e360d03444e340249d5cd8f0efdab07a46fbe4
LA-0586,5c219e43d6c1365300ac71a4b0b487a33250e26d33d65b33cd3acaba29b55cab,True,True,,1226963891.0830066,1226963891.0830066,0.0,1.2269639910830068,0.0,P1,P1,h09,h09,NONE,NONE,NONE,NONE,NONE,NONE,665424153818ce8016082c898e11dacffabf0d6c8ea15c8c82d850c61a7b99fd
LA-0588,dcc5008a3ff00e5624cbd06d105feb2e21d9d494faca2dace1c7035891aaa832,True,True,,1222414448.8469517,1222414448.8469517,0.0,1.2224145488469518,0.0,P1,P1,h09,h09,NONE,NONE,NONE,NONE,NONE,NONE,0d97bcb01f4730e432ff330767d707478b1ee3c69b3ef272382d2bca1137ebc5
LA-0591,7ed35c1b5f3a3cb38aea16cd11617ddd3d277a5ab83f8e2a152dd97abece5de2,True,True,,1244166582.4812105,1244166582.4812105,0.0,1.2441666824812105,0.0,P1,P1,h09,h09,NONE,NONE,NONE,NONE,NONE,NONE,fd0bbd43eed15d2c00ecdd36869bd56667ca74abad181d00b7e83534014d5b77
LA-0592,b04472ba7f98667d930fb45886a490d30b84b6afe4d021d08d7461daa687c381,True,True,,1221228531.7796266,1221228531.7796266,0.0,1.2212286317796268,0.0,P4,P4,h09,h09,NONE,NONE,R1,NONE,NONE,R1,023324e35d1fe157da2865544a9b7b99ada3cc0183f62f059c2a26f410cac5dc
LA-0593,372077df2fc439610902aac2117de1f2841e0d1f7c912dde44a145aa7868f6d8,True,True,,1219827731.5545454,1219827731.5545454,0.0,1.2198278315545454,0.0,P4,P4,h09,h09,R0,NONE,R0,R0,NONE,R0,027c3b79428ee11eb2e4634138f518728f64eddcb1d4511139b7a692def5f22a
