case_id,simulation_id,sample_index,input_sha256,source_first_stage_sha256,replay_first_stage_sha256,certified_status_invariant,first_stage_identity_invariant,policy_label_invariant,Q_F_R_invariant,objective_invariant,worst_scenario_invariant,all_categorical_scientific_fields_invariant,all_numeric_scientific_fields_invariant,certificate_valid,replay_result_sha256,comparison_sha256
E2A_VACCINE_H1,LA-0484,484,7067f640214d2c650309acea667e0a0350c99c1f26c9e0d86a368a18f04033cf,20497d8185d6aa59006c106500ecbac2332142647e44b7d395828fbd9c5df7eb,20497d8185d6aa59006c106500ecbac2332142647e44b7d395828fbd9c5df7eb,True,True,True,True,True,True,True,True,True,1b9fc3dc14c1aba5d4ac947e74fa103e577c95a85166129cfef9ead85ecfc2a7,d9a4f4bf5f1e627981ea7ccf86c6bd454658e7d8c070ea8855c329ea249f5f6a
E2A_VACCINE_H1,LA-0485,485,f0be7eadaa0a998f0b20b0cb460bb4d469302bbaf5f8f1647e10ea3c9bc51ff0,d63bcb32054a6f8a61300e0472a7926a3a6a99cabd93e1691c70ed9da4d4ff1e,d63bcb32054a6f8a61300e0472a7926a3a6a99cabd93e1691c70ed9da4d4ff1e,True,True,True,True,True,True,True,True,True,d3d97ddee22c8a63e4809aaf00c9a37f3332aad7898510fbeb42a47c8cef5a67,b3008a025f98a6dc55b6c2f14d088acfe11594c184afb60faba7d5c486d325c1
E2A_VACCINE_H1,LA-0486,486,b13c168f7862f913e7c469ebd82ce437b7d900a37e3942af20d81098581ef287,aeb5ab6649dd3b906a1f15a6329b6196181f2546f11853887450c630ca436d59,aeb5ab6649dd3b906a1f15a6329b6196181f2546f11853887450c630ca436d59,True,True,True,True,True,True,True,True,True,330158cf78941c2f416b97310054af523a73451dbf4302d19616f2c8b3f68db1,c56d5b22fcfb2a4d653a21d701519b3def9174a93ccde967582787d8747bcd73
E2A_VACCINE_H1,LA-0487,487,2ed2fd3ac3bdfd01f945e7b10ec90ba7ed378c9a0b1428d2cbf75c91c3205c2c,92022759269013d6129fba0381414f943c7bf0da55b4e40f6152a604eb7a3516,92022759269013d6129fba0381414f943c7bf0da55b4e40f6152a604eb7a3516,True,True,True,True,True,True,True,True,True,291c39e4e3257239f40623c5d5b9b62fcbc66cb288deeb41ec592a1b73a4e634,f606df65758f33fb518fa9d4f71c517c6a918993a85e46087fef060d2f04b946
E2A_VACCINE_H1,LA-0488,488,a1c8e52d0d582b81669d0fc62ef43207af83301f2a7d6efff05cf8d29b3f7c05,327dd169769dc439e99a1ae4c7a73b8bfacf729b1f5a3f938e3d57e8f9062f2d,327dd169769dc439e99a1ae4c7a73b8bfacf729b1f5a3f938e3d57e8f9062f2d,True,True,True,True,True,True,True,True,True,f9573708dcffcc57ab65f548bbdaf72340c9f0a6b3dcb2706b4a6a2f76fbb752,6890c622f6f3e17001f76b53e62c3a027bd513d4308abe35f60a5c177f5dd983
E2A_VACCINE_H1,LA-0489,489,1f10563211457a715e5c6de57bad28151ba86aa8dfb1055bbc92223978d2cd9c,24e62cb737f5a5bff63706ee7c095e1b87df2de65dbcaa7b139bf2378f79d4ac,24e62cb737f5a5bff63706ee7c095e1b87df2de65dbcaa7b139bf2378f79d4ac,True,True,True,True,True,True,True,True,True,1d3c861b428a9c31caac044127dc875dc86a7765009aba71b19ce531eff2f9f7,358f0d5f79268dcdfb72d81c1721c23aacc2d9c42bb75e61a9035da289eed450
E2A_VACCINE_H1,LA-0490,490,ac0e1bb642f6279bc9de90ea6bead1e6aee4fed8a4a783e9a7776da7ea19f949,46f6243908fc03a196f5aba552c107b6d5b6d79b07477cc75eb87e499b1357d3,46f6243908fc03a196f5aba552c107b6d5b6d79b07477cc75eb87e499b1357d3,True,True,True,True,True,True,True,True,True,9e37031b459aceb53b5e6b835d0e749f6a43b19fe48b66289a7c56a0d5a14c1b,9d0ed35a06bf0263037b89c7f007f52d633dfd26b2c5b34f56d23650fc88163b
E2A_VACCINE_H1,LA-0491,491,4272b8672a7563862b057ad232e179bf46625614639551f28138b451cfd622b3,8253a6b0f5e3b7ac22a6098d5209cfd1b32b076924faa67e9592076322fd45ae,8253a6b0f5e3b7ac22a6098d5209cfd1b32b076924faa67e9592076322fd45ae,True,True,True,True,True,True,True,True,True,60047019f8f0ad5936251510a8e027ff36a304e666c5f24e6d5801ffb2a438e5,b2d24d67c615a75c04258852c758220ac764bf291fba29560ff471ef17887b2e
E2A_VACCINE_H1,LA-0492,492,12ef2746456cf5a77c74b4c82e4b425d99de836f2bc702dc87adcd3961dabb6e,07c892e0b5e757bfd647bdc6496775b3bb8bca8d6e6853bf1a7a6d71fbf78e40,07c892e0b5e757bfd647bdc6496775b3bb8bca8d6e6853bf1a7a6d71fbf78e40,True,True,True,True,True,True,True,True,True,d90adcdef1ae7f2097bd6ae3667d3fa44f7d44e060027041544ea3164ed22c21,7f2ccb5bf2aa4577588f61dbf0b939d27b8cf83b7b3763333d88c62cdba5f8bd
E2A_VACCINE_H1,LA-0493,493,8cb97839a8b14a062fafce316822d6848d15831f7bae61e0821ebe56eea4422d,2486b82bce0418714e0f592ccc7f768cdf8adec7b3b31a6ed799af0e090de4c5,2486b82bce0418714e0f592ccc7f768cdf8adec7b3b31a6ed799af0e090de4c5,True,True,True,True,True,True,True,True,True,f862cfde6d56d409543719399ca5b8e6d548e2b93643619e1dc4b8795155e792,ace15977bc19926c8bdae11f070a45d0733f3a48a20d777f8da4f804b1a203ac
E2A_VACCINE_H1,LA-0494,494,786699722043330c907a2d4917a523708b69479ff57a3034a23d91e55abb203f,e29f9ea80d473225a4cf1d46baa69e3a323bc0e17f66f5c1a3a91660df9a2cb6,e29f9ea80d473225a4cf1d46baa69e3a323bc0e17f66f5c1a3a91660df9a2cb6,True,True,True,True,True,True,True,True,True,30d445cd3383c6ca96d142cc0530651b5908846dc886bdcd446b6674a33c8bf9,af0dab304e2a962a14e0dafb01157d996eba8cea9bba755fa12478aacd277aaf
E2A_VACCINE_H1,LA-0495,495,7bc13e8e4617f5526c866da54cb9011a6de5916d88e0fd2c8324951716bfa3c7,be3e274cc344fbe5a0b92c8b4c65b81db07f284f5d575eb1d10d17e5d35af2bf,be3e274cc344fbe5a0b92c8b4c65b81db07f284f5d575eb1d10d17e5d35af2bf,True,True,True,True,True,True,True,True,True,e4938c351fd8018b5a30c7fc42fd0ab0da6fb479335381e6a5a3e41a012b6d2d,b3bc77b713f64ed6dd96240a86130c7b9a74c17a4bd7ce8c0aafee8978a65ad1
E2A_VACCINE_H1,LA-0496,496,9d697be546915ba9e9c742825e409d88ae9ad0b34a692676c63c615990de25f8,a37333fca0aba7f7c6d89e8cd2dcca5be766a5f6ee78ce50267042109cd1d6ca,a37333fca0aba7f7c6d89e8cd2dcca5be766a5f6ee78ce50267042109cd1d6ca,True,True,True,True,True,True,True,True,True,ee1d3f3d1cdc0dbd393e85631a089f5daae211fc31fc78d9683979ae0671e8ed,f5e80df7c0914886a8d22ee3016cfdee8c3959a7b6c3eee67dce1c9f74a225ba
E2A_VACCINE_H1,LA-0497,497,4441a15e56e6f0821af4d5abdcb1b989a83f3d4f9fc015cfbb40167864a8e0d0,3ef0d3cec79838fad1c5263b5a9ca31c9f998d2fffca47d0da1d02adbc0c2bee,3ef0d3cec79838fad1c5263b5a9ca31c9f998d2fffca47d0da1d02adbc0c2bee,True,True,True,True,True,True,True,True,True,8cbe0347b3771b8ca38de6399eef083adafc968d2294fa6cd6cf5c5d41c875fc,76f78523edf6149ba9d99c82ff0d6627374a9028ffc746b3cb20d3f982b176cb
E2A_VACCINE_H1,LA-0498,498,b2484405400c97dd9fe8d69826f086031e6776213609a9116430f4fde4a18286,6ddb8032b4fdeb67489716f0e587ac6fc5405920e583ce1aa0ee55f54852df8f,6ddb8032b4fdeb67489716f0e587ac6fc5405920e583ce1aa0ee55f54852df8f,True,True,True,True,True,True,True,True,True,a3ff2d6bbcdace38b221fda612e02b4c8f43eccdf2116a1921f897e9f95d92b5,584c982107d9eeda4bbc6a33db800d6c1022bdc3e9be0fc19e506e765fdb3d27
E2A_VACCINE_H1,LA-0499,499,b6f14b3a94a95e16d479eb52ef30dd7c29ae4c7904c3d9817da89fc99bd97371,f1ef198f0296c347afb1eab3732273cbfd3dd0f010c38efc2284ab929d71cf6c,f1ef198f0296c347afb1eab3732273cbfd3dd0f010c38efc2284ab929d71cf6c,True,True,True,True,True,True,True,True,True,d668877eac11beab445c799aac925168ce377a1fbf34b07f3599577936e27f41,44490d11e8d3135a476e8886d0493e7c6fa2e2de7f7da4710416805fa5f24a55
E2A_VACCINE_H1,LA-0500,500,53a02a0b0b38e323b3424d93284e2247638fd23b056f5d094d29854370fd887c,a36c50d7af9b066a2e6985db915d169aa3e3290b8783eb15eaf785422e5ef21a,a36c50d7af9b066a2e6985db915d169aa3e3290b8783eb15eaf785422e5ef21a,True,True,True,True,True,True,True,True,True,7992c449b3a06a1e25c548362b624b9f82fe0367d274e0983a61b73f3356f1e2,bf1d3bc32b1d420d2558521fc84e314452fcac338c49e15521249c44e2bffe7a
E2A_VACCINE_H1,LA-0501,501,e444e6da16969403af646e5903e2b44be5d624d1728053a03722028b29b3dc1a,e74ff98af47afdc8aa3063ad7d8f8e8e1dc845ff896741ebcdac4b2f393f707d,e74ff98af47afdc8aa3063ad7d8f8e8e1dc845ff896741ebcdac4b2f393f707d,True,True,True,True,True,True,True,True,True,802a7e38467f6073139ba034d4ae3f26ebe655fb92d26017d94e39c1d833256e,1fa34e315ba1b677c6c31ec9d5ebe2ed0b46b4de1e8e32c47673cb0cf7d7a6ee
E2A_VACCINE_H1,LA-0502,502,04bebad735bf6a99c88427bdd89530b0ef854bb71ef88b677e14ac1792409ea2,cf2f81bda1fc933322c164204d81c2f71a7a9119062a9ff66769de0c662c2fc7,cf2f81bda1fc933322c164204d81c2f71a7a9119062a9ff66769de0c662c2fc7,True,True,True,True,True,True,True,True,True,9d3c32955bc87e390144a1445dfccc85d6194a618a0006d27e41d2e548a59e1f,90ef47f71853cc8b29f949b24e73bbfdbbdfba441177df87889f0b5de23dc591
E2A_VACCINE_H1,LA-0503,503,c7bb7bd147dc6ccc135fe874223009ecca540856753c781e902e57e283a78b9d,e6c18dff322086d1605dd95ce7ed6cbd6c858310f11b09bf66a77abbeab63096,e6c18dff322086d1605dd95ce7ed6cbd6c858310f11b09bf66a77abbeab63096,True,True,True,True,True,True,True,True,True,cf41862da91d1d585edbfd7adbbf5c061ea8ffbbb1ac62cf3b28364d22b4a544,fe1d7823e314733ed4a240eb7097d4c8fd7f0646ea0e537ba956173e1bc0f8b7
E2A_VACCINE_H1,LA-0505,505,15ea7787298e09a0af687db8446dbea2408eeb76e9ec37491355d90a6716791e,6f35854e11010e70bbc56b4365dc9720ce91ba56d77704ff55975d146efdfc0b,6f35854e11010e70bbc56b4365dc9720ce91ba56d77704ff55975d146efdfc0b,True,True,True,True,True,True,True,True,True,7db5d9352b13e761d9002af4da669253633a334cb090fa4728c6e686cefce6c5,34c357429dbc9778ddb42bf1ff61a7aaa2117684fff7969af0b773f44a8537e7
E2A_VACCINE_H1,LA-0506,506,a2a65063932d7c3c78c22cc2a0f80424a23974368a59bf20372a132ed4131cc4,9439533c7a3c5235c89d72f617aa15222e0d4bbd950e010ab5609463ae3d566a,9439533c7a3c5235c89d72f617aa15222e0d4bbd950e010ab5609463ae3d566a,True,True,True,True,True,True,True,True,True,0a1aecd90ff496692e8416096b2a76d5c2eb46d9987fc64acb90fe9ad754e182,af18bb73bba7d7f565391d5459a318bef32c11c3936b088191374e45315fec4c
E2A_VACCINE_H1,LA-0507,507,0cf3bb04405329d6d6c09086a06c51e8b4504ef76cc8d32b6363edeb799515d4,d8ea325d9b9da485b1172c146f79200a10f6d88348805c64310e8b8500c42303,d8ea325d9b9da485b1172c146f79200a10f6d88348805c64310e8b8500c42303,True,True,True,True,True,True,True,True,True,f88b03e3371753383133a1950596009220e88e0dcf7bfbdb2c9b8e4f54832194,133e85463a9dcdafb00a5c97dbe4e8fdc3484637b8eea481388dd7a41a6b9445
E2A_VACCINE_H1,LA-0508,508,6972a5324b14d65002ca17cf12553bd31a0875f31af14cb6b51ec16623fb1977,b353527d37b61d832131fa0f23fe612d7404210104d6d84bc5d553914368523b,b353527d37b61d832131fa0f23fe612d7404210104d6d84bc5d553914368523b,True,True,True,True,True,True,True,True,True,82ba0035f4d4c577abc045fa0704b45239f5e5cfd5ec06e421f576a93ffcf541,36b0e0befa773eed12cae35a5e4201956daff1da0e0eb95ba9e4126baac28092
E2A_VACCINE_H1,LA-0509,509,afaaed77442620fed7cdc6117bbea079e42aba1c3bc4bffc87431fcfc07ea9bc,9cd375de994459d6d29ac5c1d9ac18cc128c4ad8b1542790cffd1eb187a8050e,9cd375de994459d6d29ac5c1d9ac18cc128c4ad8b1542790cffd1eb187a8050e,True,True,True,True,True,True,True,True,True,2a1ad0fb054b16b261529cf1d3e04ea3c7526ba59abfb45f634a94d5ffde1c0f,d0bfda9f16fc0c1e076d9bcddc5ef1c56f4e1b5f454b3105c191d596168b6ad3
E2A_VACCINE_H1,LA-0510,510,9c8bd7bfb178c309c2e7609d6e33b2c382aea3042ff0bcb7aa68760819cabc82,dc95994ab5093b404a37fea915a7f50c263e8ae79ded886d373e3970945c9ace,dc95994ab5093b404a37fea915a7f50c263e8ae79ded886d373e3970945c9ace,True,True,True,True,True,True,True,True,True,a3346962ba7d52eef185c9620e929a33aff0db2743cd9f63cad4cb3345fd6e55,e14129924aa63280db96488c8dea4de871a2749fa1d9133c47fcb3462c1c0dbc
E2A_VACCINE_H1,LA-0511,511,62323a8bbb37db96af200fc550f3ca9759e5437996d609189fcfd5900f185b99,5e07e502d1eb40b01075afbe9b2d99ea8c79e1cd36458472b64f6328fe5990f3,5e07e502d1eb40b01075afbe9b2d99ea8c79e1cd36458472b64f6328fe5990f3,True,True,True,True,True,True,True,True,True,c4031e2d86e88ecb7c472dbdda32ff9d9794ca3b8a757188dc9e6a64ca04418b,1fbad48a1a80dbffb9255f8161ce2498c0bbddaa7ca5d6fe199039ed2bb6e91c
E2A_VACCINE_H1,LA-0512,512,a5cc02b575cbfc3191e440064eee267a2631cd4654bdf60a0cc929426552141a,b93a50edb8467ca34dfa5814de50060b7c2d066d12a24059c7de7b2c0a946b80,b93a50edb8467ca34dfa5814de50060b7c2d066d12a24059c7de7b2c0a946b80,True,True,True,True,True,True,True,True,True,7eb4bf6fb2a9237812521bc74417a54f13e17059e251e644f0f516fffb5b41ff,9ebe60649accc9b7fe94445ae9ed9f0c25d44ce1a8b496e02d9f8fadaa546709
E2A_VACCINE_H1,LA-0513,513,71004c4d3556ea462a974d757473e7bb255c893ad63b556eea83e286aadfae44,657e96888d00dc67718fd3395f9fef860aee201432f50af8e7a6e851a3f3c28a,657e96888d00dc67718fd3395f9fef860aee201432f50af8e7a6e851a3f3c28a,True,True,True,True,True,True,True,True,True,2641b093411ddcb69baabee514ca7b1fa296f72fe7241ea3568db8afd8bf2bb4,d3048c83dbe9b9ad7402238f922e9398052494cec9f5e3609484e8e8beeae0a8
E2A_VACCINE_H1,LA-0514,514,b386b7e1efa4629cc5a5e664f03f1ee969ab94cf6e105ab01f57c5f06cd21d73,0160f06805fc051704a2b2100c960a3a7dbcf752629510ea99526ab278e7d1d1,0160f06805fc051704a2b2100c960a3a7dbcf752629510ea99526ab278e7d1d1,True,True,True,True,True,True,True,True,True,e977adfeeb18ab923cfd360beb8194f6e21e90ac9c05f1dc173a9f397794667d,9805264a8cc7ef772e895e6beb39b694dcfe98c319a5badfb3ece34fe48f0450
E2A_VACCINE_H1,LA-0515,515,ee72304c9d44b9c69fcab2a252b2354f6d796e7938b23d5faa4812904ffb0e30,0f5aa50aeba3dd24e29ba7888b4eff51915ddd34ef12876450698c1f0c740a7c,0f5aa50aeba3dd24e29ba7888b4eff51915ddd34ef12876450698c1f0c740a7c,True,True,True,True,True,True,True,True,True,26d1b0bad9200956d8ea15d0210a9fb203800a15709be1b12acd70e1132b972a,c4224a75081beeb63cce10cb4803c4c6da7e6ae1a3c8211c39e828bd310d1afc
E2A_VACCINE_H1,LA-0516,516,16166a95aa22d711f37cc694c48a73f8b0d062f90a0661b8cc1ba0090e529811,7f4ea8de9d35db33508216281ca78b0c3ccb54e407f389e41893ca6daef24793,7f4ea8de9d35db33508216281ca78b0c3ccb54e407f389e41893ca6daef24793,True,True,True,True,True,True,True,True,True,9d20fade371454d7487b4e8c3d061239b9997be4b90e06150c86b59b23a0bba2,a239be799365639b5eb5be8fed940eb87bc9ab65728d529678cd32b05f129515
E2A_VACCINE_H1,LA-0517,517,01f9dbff879140556e59f9a001cc439461386f2ba28402c50eb02bf9448b3a90,d9199094eeea96c2878957d3e042f6246cb7e399dfdd551732342993375bfa76,d9199094eeea96c2878957d3e042f6246cb7e399dfdd551732342993375bfa76,True,True,True,True,True,True,True,True,True,20df8897cd7257af0b38021d5f33dfb0739ae47ecb80e63a1fd467e8b2110929,3b0069162de4c95d6c2220ef537c4de0201cbe6d57ec60872f566941331ade45
E2A_VACCINE_H1,LA-0518,518,3d59d65dc356f74dfc53fb69587a6d6a28a2e9a786a2484d24980a5a82bdfda1,c3fc9e307357999f3cee527a22e22814418dbd44a08b2ad86d037e8c0f9323a0,c3fc9e307357999f3cee527a22e22814418dbd44a08b2ad86d037e8c0f9323a0,True,True,True,True,True,True,True,True,True,755b865aaa1892349cbe2cc29480e801b2bb0d5655c93fa3d07aabd78f963bea,7bfab7b05de705b876407fe285fca9b9950861807062f790e4c49a99cba16d5e
E2A_VACCINE_H1,LA-0519,519,d60cb59c6410052cfdcd80b0a9f4d9f0f84325e7a06df379176097622df03c68,b19fe6a778a8fe101b57400278d65051b0f6182d472391583cb217296d28c36a,b19fe6a778a8fe101b57400278d65051b0f6182d472391583cb217296d28c36a,True,True,True,True,True,True,True,True,True,fda2f4bd7f4377e52638b87821167611667dac7c583d6ce21b7267b81992088f,bc69fa1df8b05a0b0783f6628bb263ba7dee7950cfa5c3b6488c8880134b6b02
E2A_VACCINE_H1,LA-0520,520,9bd6a5466e8ed0b36a788d7cff4c0815f32f8ff00e553d955c6198104c061c33,f1888830741c86bf478cd0434a44ad03992f853a7d4e513c981be6e906f93729,f1888830741c86bf478cd0434a44ad03992f853a7d4e513c981be6e906f93729,True,True,True,True,True,True,True,True,True,7989ff0fb71ecc39ab7cf80b645c0d89b37d6a64000e500c86691236704c5be3,ed81052a7dfa2bc261318e531fbf5bdd8e9129d028f59676d96c05c05072a755
E2A_VACCINE_H1,LA-0521,521,88b0f3f39bdd4dbd741e3fa928b2231bed3c9f0d076f312a491384c053092abe,52bb829075f59043c1b83c7314b504a91fca35a035695c155a3d7e54a5b314ea,52bb829075f59043c1b83c7314b504a91fca35a035695c155a3d7e54a5b314ea,True,True,True,True,True,True,True,True,True,3a4a0e54146876fc31f77437a0604b3273856f487c33f566cec338dedaf1f6ff,00914ecce48a4a42014d5754772e09dfeabef7763db62198519a6a7c6e5e8df1
E2A_VACCINE_H1,LA-0522,522,fa73e43a6ff65b24cdbe40b85b809e8fcb8a82f0412c33b7b3461e885dff43b4,d0288cbbc44700f6d08b69fe56c4da840715a014ad8feb75f5312c20819b050a,d0288cbbc44700f6d08b69fe56c4da840715a014ad8feb75f5312c20819b050a,True,True,True,True,True,True,True,True,True,0b0fae2cc50da5075a7d1622a825e968ca54061f305b5c420bbbf6ee01b900f3,513f297a3a5aee91fcdc80806d64c2e2e2ec0ce8f942a4e89505af572100ea50
E2A_VACCINE_H1,LA-0524,524,3c3d93c2bc8f6e7d3b518ca19430267ac14815825171d4d23d0a904ab234aa1c,c115fd63ee505d3156435b6b5909dce77dac5b4d40928037153a5b001057acda,c115fd63ee505d3156435b6b5909dce77dac5b4d40928037153a5b001057acda,True,True,True,True,True,True,True,True,True,924b2dafc2bb22160d8822b674808a7f24e9d6ad98e54764e7193a3942398088,edb609baea207318b58f20c491676b028d064b5791b2fd6e6a213110ec0e351b
E2A_VACCINE_H1,LA-0525,525,83af71f8ba5ee33ca66c978cd2649cf74ae3bce9b598a5f4db626a4d7733bd9d,9d1ec728cde550e99e6ae643b81747bad631d0ef3a54d299516a8c202d4d2535,9d1ec728cde550e99e6ae643b81747bad631d0ef3a54d299516a8c202d4d2535,True,True,True,True,True,True,True,True,True,5fdf6f2623f28f1dca07029916dc8571dc243ccb73331387ddaaf8468cb06947,4fa147b8b601ada1c791464527dec39beb71cf802af72f655134e3395730f93c
E2A_VACCINE_H1,LA-0526,526,29243bf437f140fdbfe523bc861322ac1c7619b38c771048583e252d065b0011,3140961ea296ee889e83745282392dc74e4d540ec96479de988e6226bb9df923,3140961ea296ee889e83745282392dc74e4d540ec96479de988e6226bb9df923,True,True,True,True,True,True,True,True,True,9fcb1fc9d9207b00a1deefbe661e118dd377fe8a7b10b00183ac230117a235de,7043bdac0cac06797a75442249a2714e32e90ddc6d3ba2257910bed7004f5dc4
E2A_VACCINE_H1,LA-0527,527,59a4486b0eeb705c15e29f7b2ada095461350d05bb79bd6d20a01371d67cf833,a1e7f7952a15ad1474297dc4cf3791cf72d099ac0bbadda4ab23d942804a3708,a1e7f7952a15ad1474297dc4cf3791cf72d099ac0bbadda4ab23d942804a3708,True,True,True,True,True,True,True,True,True,9d64287640a3a8301603dfe6724a11c9d3e2f62ab57ea921b496c3f445a6cd4a,98d227f2d0186b192dd0ec97f37dd8732d7abf8f348e2c0ec02b26f734eb379b
E2A_VACCINE_H1,LA-0528,528,6be2fb705b657f16b0d243c4d71dd16622e5b8779b782f6910b99be278e7ef27,43502e317eb1b034416208314fb58323632d5b525b3c81cc43a4ddfc128548f5,43502e317eb1b034416208314fb58323632d5b525b3c81cc43a4ddfc128548f5,True,True,True,True,True,True,True,True,True,be233ece7908668de41b3ab1932d7be2ca3c4c18bc56fed15bd938815606d709,339a318728196e8b7c9b3c0e40e5ec45b625c6d799f91ea363645fc53517cf87
E2A_VACCINE_H1,LA-0529,529,dc86ebb90df2923f220cd9907884ebf15719f985892970696dab4758aaa4c2ed,228d19b206956b6fa764494217421d2c78f36b626e81964a7e8b363ffc62d604,228d19b206956b6fa764494217421d2c78f36b626e81964a7e8b363ffc62d604,True,True,True,True,True,True,True,True,True,3c30ba6375db2973cd3f6ca01d531fa9202d9fdd584ca917a3b6ab0a7c111797,59b179bc66e0744df5468dc6d5f6f834d2d583768bddec7f6cdabd2eae4ecddb
E2A_VACCINE_H1,LA-0530,530,caea929a1b1cec4e2cdb37bf6e7d252442a92cb1665b7ab64349eeb4f9ea1bd8,8126bb97dc6ebe758788944416518fcb8ae6d2e6d59bf4e83888d2e4d0b1b21f,8126bb97dc6ebe758788944416518fcb8ae6d2e6d59bf4e83888d2e4d0b1b21f,True,True,True,True,True,True,True,True,True,ebdfbec2fbf05124901c8b2e94f3b7be19639103128520a54975899725568a31,16b4dbd3cba9e311b69186ae970ce12b0beae4277edefdbfe3914467b0956663
E2A_VACCINE_H1,LA-0531,531,473e5acbfdcf84b5f69ef19f52c6a51a7575b57b7da58d61a4f2e44ff0f89498,bbe1bfea04e3513f283b16d5d6171f7b488b3150d339c6941dea29cd49e37d1c,bbe1bfea04e3513f283b16d5d6171f7b488b3150d339c6941dea29cd49e37d1c,True,True,True,True,True,True,True,True,True,7f6c4eecf7083c430f5b30b27b15ee6c850b7f78b454bea3099a05c6cf802e0c,27b98abe4ce191c230209390f1c68ce85479419be6b612dfb4a3cec8db2beec7
E2A_VACCINE_H1,LA-0532,532,f40a0936f32d675b802a80ed0adbf53e95be1c900369f26453f2a739eaffd919,6907584b1439066fc7718f6567424054a17d490e7c1b35c89c9bec7973163a29,6907584b1439066fc7718f6567424054a17d490e7c1b35c89c9bec7973163a29,True,True,True,True,True,True,True,True,True,05d5dffcc2abac47a2b3ffe683cd10d7dfa193fc145ff76b7a35701d665dc042,b002588578040d0592c8a1ae90d56b8a646ea9e795c4b159cf1d492573c35c42
E2A_VACCINE_H1,LA-0533,533,6ca967e577c08c83aa85910faabff8682b506254c8a58ca858dc31caee4fca12,963e5da81f69c309c79ca0cab83b4f5f9dd7d9d326bb5b329b0de1cdbb73dd67,963e5da81f69c309c79ca0cab83b4f5f9dd7d9d326bb5b329b0de1cdbb73dd67,True,True,True,True,True,True,True,True,True,06bdb16db63edc1286c19011bc0ef6069f4c23c3aa91c29f1f736b364646e510,61de4e786d10c9b47340cbc3bb7f347a7f409563a7f050fa0a0d82e3d7951af0
E2A_VACCINE_H1,LA-0534,534,76613688246fc21bd3cc4da9ace6e6631a784ba3b2caea1552cebedc2b08edfe,03dc8b7662344fee8be1c93c559d12ed865e438d3e40c5a26e3dd96e5b14d4f7,03dc8b7662344fee8be1c93c559d12ed865e438d3e40c5a26e3dd96e5b14d4f7,True,True,True,True,True,True,True,True,True,eb705b27ed5ecc0b78141603dc3409b102b8fa65dbaaf3490925cfc4991bd44e,6fca90927a0446a38900988893312a7cc331b90e20fbfbc1ed96dd065c9fc845
E2A_VACCINE_H1,LA-0535,535,356e2e799ef138457c0ccda7b657de651f2ba16d9571fa79c0f713a04c306599,96bb04b8deb29781bb8b784b895d489d1d546127a2dec1afa7c8ccc785b19d0a,96bb04b8deb29781bb8b784b895d489d1d546127a2dec1afa7c8ccc785b19d0a,True,True,True,True,True,True,True,True,True,27fc11f13cd2c79a4aea0fd74d67555ba54a337615cd007e50e2867c2268aa8a,b7f601a8c7ddf4c7b726afeac8b21231d5ec7af70d33cc91d0c6105486977def
E2A_VACCINE_H1,LA-0536,536,88e5f0191710c9ddf4690630ac0c81e710bcf8811d1e5c7537b630c417ca0d6f,a779afbc1da09ad772c0817a2bad52cca15675edf06c057a5ea44affd9863a9a,a779afbc1da09ad772c0817a2bad52cca15675edf06c057a5ea44affd9863a9a,True,True,True,True,True,True,True,True,True,e856cc5c9f54bc7630295f2c7e97da23335259535bf311d75295deb464386c2f,6cf0ce52f5b5163ec0394d4c83757a70f01c52a1b5d1cd5540747d6d9221389a
E2A_VACCINE_H1,LA-0537,537,8cc3f0d9b6151900abab4598bd88273e02d9ec429f1852718dda2b1fe78019b9,a37253f7c1ec71eaa2fcf6b11a393ee0946ce5d0fef15d9bbf8f565fec1206ea,a37253f7c1ec71eaa2fcf6b11a393ee0946ce5d0fef15d9bbf8f565fec1206ea,True,True,True,True,True,True,True,True,True,3058a6db610958a220b9a560f52281b3b3be7718407562e730fe0990e92a1a0d,e8ece17d2331a119613482bbf0bb265685ccacaa982613d1c2d0a78e6ae14b4b
E2A_VACCINE_H1,LA-0539,539,38b363b234a7c060faae0441c55f6a3fd6b9eab446463cb665ae20148e7cb7b9,f8fb396580baf2c62c222121f77c17535176fcb5094ebb0d5247c1d0f448dd0b,f8fb396580baf2c62c222121f77c17535176fcb5094ebb0d5247c1d0f448dd0b,True,True,True,True,True,True,True,True,True,3c1d5e7f17bd629e1654517093c8a480b8267abcc19fed91e8e76b54c066bcdf,732337f959b4c8b7155f4cd28a4eb0a6c02cdf122b5c35c93c77ecb3866f6933
E2A_VACCINE_H1,LA-0540,540,d39404d9be341d8913169521cd3183913ef2c5028e15ab06c6acb7af66a6d5d1,229254510b4236d697d13420b51d65f65cbe506ffac3e92439ac0553aa109122,229254510b4236d697d13420b51d65f65cbe506ffac3e92439ac0553aa109122,True,True,True,True,True,True,True,True,True,1bd424f9aa9d8ad62f07ea5d909cd7d83b3f99ed5e001146954c15cd3fedf70f,60a295f76b557f0181da050a37907f7d12f2cb94fa03e0b9224cf26c184c6475
