simulation_id,sample_index,input_sha256,B075_policy_label,B075_T_COST,B075_worst_total_shortage,B075_budget_usage,B075_portfolio_pattern,B075_C_Q,B075_C_F,B075_C_R,B075_worst_exercise_cost,B075_Q_Water,B075_F_Water,B075_R_Water,B075_worst_shortage_Water,B075_Q_Vaccine,B075_F_Vaccine,B075_R_Vaccine,B075_worst_shortage_Vaccine,B075_Q_Crackers,B075_F_Crackers,B075_R_Crackers,B075_worst_shortage_Crackers,B100_policy_label,B100_T_COST,B100_worst_total_shortage,B100_budget_usage,B100_portfolio_pattern,B100_C_Q,B100_C_F,B100_C_R,B100_worst_exercise_cost,B100_Q_Water,B100_F_Water,B100_R_Water,B100_worst_shortage_Water,B100_Q_Vaccine,B100_F_Vaccine,B100_R_Vaccine,B100_worst_shortage_Vaccine,B100_Q_Crackers,B100_F_Crackers,B100_R_Crackers,B100_worst_shortage_Crackers,B125_policy_label,B125_T_COST,B125_worst_total_shortage,B125_budget_usage,B125_portfolio_pattern,B125_C_Q,B125_C_F,B125_C_R,B125_worst_exercise_cost,B125_Q_Water,B125_F_Water,B125_R_Water,B125_worst_shortage_Water,B125_Q_Vaccine,B125_F_Vaccine,B125_R_Vaccine,B125_worst_shortage_Vaccine,B125_Q_Crackers,B125_F_Crackers,B125_R_Crackers,B125_worst_shortage_Crackers,policy_transition_B075_B100,delta_T_COST_B075_B100,delta_worst_total_shortage_B075_B100,R_transition_Water_B075_B100,R_transition_Vaccine_B075_B100,R_transition_Crackers_B075_B100,policy_transition_B100_B125,delta_T_COST_B100_B125,delta_worst_total_shortage_B100_B125,R_transition_Water_B100_B125,R_transition_Vaccine_B100_B125,R_transition_Crackers_B100_B125,policy_transition_B075_B125,delta_T_COST_B075_B125,delta_worst_total_shortage_B075_B125,R_transition_Water_B075_B125,R_transition_Vaccine_B075_B125,R_transition_Crackers_B075_B125,row_sha256
LA-0842,842,466c5fdd8cbfea6918620048fa7f1f9789c57c69c8a9622cf593d5e3d2c29739,P4,1218715968.5244057,1881012238.7743034,0.9999999999999999,Q[NONE]|F[Vaccine],0.0,3171081.4766902905,0.0,11182347.914888566,0.0,0.0,NONE,10400000.0,0.0,1164761.701058063,R0,8612238.77430344,0.0,0.0,NONE,1862000000.0,P4,1205964331.3658745,1694845589.6641452,1.0,Q[NONE]|F[Crackers],0.0,4228108.635587054,0.0,14909797.219851423,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,230599286.2700812,R0,1674888245.5997589,P4,1193212694.2073436,1709542170.910436,1.0,Q[NONE]|F[Water+Crackers],0.0,5285135.794483817,0.0,18637246.524814278,0.0,12817113.413831338,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,199669889.33420244,R0,1699984826.8460495,P4->P4,-12751637.158531189,-186166649.1101582,NONE->NONE,R0->NONE,NONE->R0,P4->P4,-12751637.15853095,14696581.246290684,NONE->R0,NONE->NONE,R0->R0,P4->P4,-25503274.31706214,-171470067.86386752,NONE->R0,R0->NONE,NONE->R0,ac6d1c9aefab1d81d81114d5bcfcfd8f14339703310382608e2fbfdbf08d166e
LA-0843,843,fab4c6739202c5ba7eaf5e1549c07a1aead78a870176384ba7dd1f290ab3911e,P4,1193814421.6084397,1675198147.0329688,0.9999999999999999,Q[NONE]|F[Crackers],0.0,3585971.9371097097,0.0,10767457.454469148,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,247686782.83125857,R0,1655240802.9685824,P4,1172762268.8112533,1667752934.5355139,1.0,Q[NONE]|F[Water+Crackers],0.0,4781295.916146279,0.0,14356609.9392922,0.0,12458660.018174032,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,244147100.81970495,R0,1658195590.4711275,P4,1151710116.0140667,1867942649.6972024,1.0,Q[NONE]|F[Water+Vaccine+Crackers],0.0,5976619.895182848,0.0,17945762.424115248,0.0,392206.1578875245,R0,10072601.705473935,0.0,2669454.5063722455,R0,7328988.300140926,0.0,13727215.526063358,R0,1850541059.6915877,P4->P4,-21052152.797186375,-7445212.497454882,NONE->R0,NONE->NONE,R0->R0,P4->P4,-21052152.797186613,200189715.16168857,R0->R0,NONE->R0,R0->R0,P4->P4,-42104305.59437299,192744502.66423368,NONE->R0,NONE->R0,R0->R0,ca2c4dbf7cb37e5ff48e0a7a9c165d950448dc6ae36eaa26df411ca90b9e1863
LA-0844,844,134ebf8f464567ac234d0de213d0c3359ac9b30e6e165e8b173c85b807a8f18a,P4,1236099734.118031,1881324536.9489517,0.9999999999999999,Q[NONE]|F[Vaccine],0.0,4315068.465100963,920031.1330105428,9118329.793467352,0.0,0.0,NONE,10400000.0,0.0,847655.0308161809,R1,8924536.948951786,0.0,0.0,NONE,1862000000.0,P4,1229142685.4907086,1756674319.1904845,1.0,Q[NONE]|F[Crackers],0.0,5753424.620134618,1226708.1773473904,12157773.05795647,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,167818571.75754693,R1,1736716975.1260982,P4,1222185636.8633862,1725353562.9720092,1.0,Q[NONE]|F[Crackers],0.0,7191780.775168271,1533385.2216842377,15197216.322445586,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,209773214.69693363,R1,1705396218.9076228,P4->P4,-6957048.627322435,-124650217.7584672,NONE->NONE,R1->NONE,NONE->R1,P4->P4,-6957048.627322435,-31320756.21847534,NONE->NONE,NONE->NONE,R1->R1,P4->P4,-13914097.25464487,-155970973.97694254,NONE->NONE,R1->NONE,NONE->R1,b5b87fed7b5c9dd661c334d12578b5a6e7a99aa0f9cb4be5eb367d12b9f26b24
LA-0845,845,e140d33748675c14eeeb04f124e356cc79a0c0f3369b8fbe53a3cd57fcb8a86c,P2,1237133860.3845637,1852228148.0362873,1.0000000000000002,Q[Water]|F[Crackers],11233355.432062129,1249644.2124314916,0.0,1870429.7470852388,17343454.42652791,0.0,NONE,0.0,0.0,0.0,NONE,9557344.06438629,0.0,35880243.812226206,R0,1842670803.971901,P2,1230806762.5274358,1871227549.1641276,1.0,Q[Water]|F[Vaccine],11233355.432062129,3165910.7497487464,0.0,4738639.673627604,17343454.42652791,0.0,NONE,0.0,0.0,612189.012523319,R0,9227549.164127573,0.0,0.0,NONE,1862000000.0,P2,1224479664.6703079,1792947448.500503,1.0,Q[Water]|F[Crackers],11233355.432062129,5082177.2870660005,0.0,7606849.600169967,17343454.42652791,0.0,NONE,0.0,0.0,0.0,NONE,9557344.06438629,0.0,145921341.7250018,R0,1783390104.4361167,P2->P2,-6327097.857127905,18999401.12784028,NONE->NONE,NONE->R0,R0->NONE,P2->P2,-6327097.857127905,-78280100.66362453,NONE->NONE,R0->NONE,NONE->R0,P2->P2,-12654195.71425581,-59280699.535784245,NONE->NONE,NONE->NONE,R0->R0,57155c218fc0cb46885a9ddfab380405c2fa6c4cf2cba5e702833de75d6a0bc7
LA-0846,846,f1a9a63b656c52c3778066b8e764dc42f3d0ebdc6986dba4d477101046eb4e28,P4,1208731744.2606828,1714990407.629009,0.9999999999999999,Q[NONE]|F[Crackers],0.0,5680979.319103096,0.0,8672450.072475761,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,317882807.5960826,R0,1695033063.5646226,P4,1192652032.3475778,1659334762.1505497,1.0,Q[NONE]|F[Crackers],0.0,7574639.092137462,0.0,11563266.763301015,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,423843743.46144354,R0,1639377418.0861633,P4,1176572320.4344728,1879821360.2189145,1.0,Q[NONE]|F[Water+Vaccine],0.0,9468298.865171827,0.0,14454083.454126269,0.0,522893.73564876977,R0,10125351.723854596,0.0,3543735.0010008905,R0,7696008.495059861,0.0,0.0,NONE,1862000000.0,P4->P4,-16079711.913105011,-55655645.47845936,NONE->NONE,NONE->NONE,R0->R0,P4->P4,-16079711.913105011,220486598.06836486,NONE->R0,NONE->R0,R0->NONE,P4->P4,-32159423.826210022,164830952.5899055,NONE->R0,NONE->R0,R0->NONE,5107669f68c2eb70c89279f43684e716c5b7bc42bdd7fafac9b2987d710f7220
LA-0847,847,100bec52027c8c0ee2f26331aca4ebeb59a7c78efc561520fe23a219e781e0f4,P1,1235787008.902532,1871402971.7503405,1.0000000000000002,Q[Water+Vaccine]|F[NONE],14353429.39157886,0.0,0.0,0.0,16657420.943886107,0.0,NONE,0.0,247254.29010986595,0.0,NONE,9402971.750340493,0.0,0.0,NONE,1862000000.0,P1,1229037227.9706724,1871195759.595344,1.0000000000000002,Q[Water+Vaccine]|F[NONE],19137905.855438482,0.0,0.0,0.0,16657420.943886107,0.0,NONE,0.0,579140.8372699395,0.0,NONE,9195759.595344096,0.0,0.0,NONE,1862000000.0,P1,1222287447.0388124,1870988547.4403477,1.0,Q[Water+Vaccine]|F[NONE],23922382.319298096,0.0,0.0,0.0,16657420.943886107,0.0,NONE,0.0,911027.3844300128,0.0,NONE,8988547.4403477,0.0,0.0,NONE,1862000000.0,P1->P1,-6749780.931859732,-207212.1549963951,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,-6749780.93185997,-207212.1549963951,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,-13499561.863719702,-414424.3099927902,NONE->NONE,NONE->NONE,NONE->NONE,1a3326de24f994d6f15968035fd16dd703efe0a5e2c91fd15186008b852eeabb
LA-0848,848,18ba8bd3477f961ccfad64773589b0d508a04ad4a7dddfb195e0cb1d64a01127,P1,1230861428.7176225,1871314484.0350325,1.0,Q[Water+Vaccine]|F[NONE],14353429.391578859,0.0,0.0,0.0,14581759.86495683,0.0,NONE,0.0,340512.17584949493,0.0,NONE,9314484.035032403,0.0,0.0,NONE,1862000000.0,P1,1222469787.724126,1871077775.9749334,1.0,Q[Water+Vaccine]|F[NONE],19137905.85543848,0.0,0.0,0.0,14581759.86495683,0.0,NONE,0.0,672398.7230095684,0.0,NONE,9077775.974933308,0.0,0.0,NONE,1862000000.0,P1,1214078146.73063,1870841067.9148343,0.9999999999999984,Q[Water+Vaccine]|F[NONE],23922382.31929806,0.0,0.0,0.0,14581759.86495683,0.0,NONE,0.0,1004285.2701696393,0.0,NONE,8841067.914834216,0.0,0.0,NONE,1862000000.0,P1->P1,-8391640.993496418,-236708.0600991249,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,-8391640.99349618,-236708.0600991249,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,-16783281.986992598,-473416.1201982498,NONE->NONE,NONE->NONE,NONE->NONE,8b7007fad2be4abe787166f39a353fafaad31e28ce349fd8211f5589441aa80b
LA-0849,849,3104e5bfd5e5004d0f395b55f817d6a8c52b8ee7790e3a2cda0b6ba516a1a170,P4,1204832883.4306266,1766064637.1689775,0.9999999999999999,Q[NONE]|F[Water+Crackers],0.0,1959579.7704508197,0.0,12393849.621128038,0.0,13025343.236619882,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,132122953.48777278,R0,1756507293.1045911,P4,1187453551.2408357,1880038770.3349042,1.0,Q[NONE]|F[Water+Vaccine],0.0,2612773.0272677597,0.0,16525132.828170719,0.0,428078.9909007334,R0,10058203.133346148,0.0,1974813.4467210846,R0,7980567.201557992,0.0,0.0,NONE,1862000000.0,P4,1170074219.0510452,1879640599.0095656,1.0,Q[NONE]|F[Water+Vaccine],0.0,3265966.2840846987,0.0,20656416.035213396,0.0,428078.9909007334,R0,10058203.133346148,0.0,2473497.8870591307,R0,7582395.876219348,0.0,0.0,NONE,1862000000.0,P4->P4,-17379332.189790964,113974133.1659267,R0->R0,NONE->R0,R0->NONE,P4->P4,-17379332.189790487,-398171.32533860207,R0->R0,R0->R0,NONE->NONE,P4->P4,-34758664.37958145,113575961.8405881,R0->R0,NONE->R0,R0->NONE,2481ed562cd4d7a6c916b1a6814b3711edaca39f92d795183185dfdcbea55fcc
LA-0850,850,e8015a38bcfbabd19515009b1fa82e54dbec571df885106a527a34fc8a940433,P4,1228957336.7422812,1881196224.2625523,0.9999999999999999,Q[NONE]|F[Vaccine],0.0,5534632.273761151,0.0,8818797.117817705,0.0,0.0,NONE,10400000.0,0.0,1526555.2074540884,R0,8796224.262552144,0.0,0.0,NONE,1862000000.0,P4,1219619488.9897091,1792745519.3051891,1.0,Q[NONE]|F[Water+Crackers],0.0,7379509.698348204,0.0,11758396.157090275,0.0,20858968.744820647,R0,5.587935447692871e-09,0.0,0.0,NONE,9557344.06438629,0.0,158070518.20907456,R0,1783188175.2408028,P4,1210281641.2371368,1693599413.3074515,1.0,Q[NONE]|F[Crackers],0.0,9224387.122935252,0.0,14697995.196362844,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,377783864.47096133,R0,1673642069.243065,P4->P4,-9337847.75257206,-88450704.95736313,NONE->R0,R0->NONE,NONE->R0,P4->P4,-9337847.752572298,-99146105.99773765,R0->NONE,NONE->NONE,R0->R0,P4->P4,-18675695.505144358,-187596810.95510077,NONE->NONE,R0->NONE,NONE->R0,f068a6ceb251581bdd2b5675d8cd34c375ee3b0b193a19f276db717a650d71fd
LA-0851,851,64fbf7c5ac53ddf90ab9e56623fd27e066ce5b54f9b5e964ce23cf675660d44d,P4,1239283143.9670339,1857961405.5652847,1.0,Q[NONE]|F[Water+Crackers],0.0,4690442.409529852,212836.46138254146,9450150.520666465,0.0,13481485.291909456,R1,0.0,0.0,0.0,NONE,9557344.06438629,0.0,17624369.702437088,R1,1848404061.5008984,P4,1233387231.9560459,1767996732.9371161,1.0,Q[NONE]|F[Crackers],0.0,6253923.212706469,283781.9485100553,12600200.694221955,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,147726759.88166398,R1,1748039388.8727298,P4,1227491319.9450576,1739506580.1552987,1.0,Q[NONE]|F[Crackers],0.0,7817404.015883086,354727.4356375691,15750250.867777439,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,184658449.85207996,R1,1719549236.0909123,P4->P4,-5895912.010987997,-89964672.62816858,R1->NONE,NONE->NONE,R1->R1,P4->P4,-5895912.0109882355,-28490152.781817436,NONE->NONE,NONE->NONE,R1->R1,P4->P4,-11791824.021976233,-118454825.40998602,R1->NONE,NONE->NONE,R1->R1,bfa347419ac59c8c100863390a9c780fb415b99fefeeb40d9d70fd375cf5075b
LA-0852,852,95ddd8edb736b33e9c1717ae5d5ca905109ffe59d265f931608d667e03a189d8,P4,1214557248.255833,1792004577.4837623,1.0000000000000002,Q[NONE]|F[Water+Crackers],0.0,4086613.103788643,0.0,10266816.287790217,0.0,16279689.906743392,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,124528304.91885553,R0,1782447233.419376,P4,1200419371.007778,1741528815.3414373,1.0,Q[NONE]|F[Water+Crackers],0.0,5448817.47171819,0.0,13689088.383720288,0.0,16279689.906743392,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,203540781.40766203,R0,1731971471.277051,P4,1186281493.7597227,1629578533.3527617,1.0,Q[NONE]|F[Crackers],0.0,6811021.839647737,0.0,17111360.47965036,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,395062382.4440325,R0,1609621189.2883754,P4->P4,-14137877.248054981,-50475762.142324924,R0->R0,NONE->NONE,R0->R0,P4->P4,-14137877.24805522,-111950281.9886756,R0->NONE,NONE->NONE,R0->R0,P4->P4,-28275754.4961102,-162426044.13100052,R0->NONE,NONE->NONE,R0->R0,d9bad4567b597deb9e3b6f32192d4b74ca6bf6282372c00c2ae0b11335c813f2
LA-0853,853,2010dc4b4f88ff2547d1e2cc5b1be6490307c83b91a28df220a8f21c7d098575,P4,1242227621.1308677,1881434624.02521,1.0,Q[NONE]|F[Vaccine],0.0,3985623.8152225306,331051.6439577149,10036753.932398614,0.0,0.0,NONE,10400000.0,0.0,695438.7643127502,R1,9034624.02520999,0.0,0.0,NONE,1862000000.0,P4,1237313201.5078242,1839943856.1546211,1.0,Q[NONE]|F[Water+Crackers],0.0,5314165.086963375,441402.1919436199,13382338.576531483,0.0,13836399.232464166,R1,0.0,0.0,0.0,NONE,9557344.06438629,0.0,42059311.52405679,R1,1830386512.0902348,P4,1232398781.8847804,1752597334.3692412,1.0,Q[NONE]|F[Crackers],0.0,6642706.358704219,551752.739929525,16727923.220664352,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,172103532.5824483,R1,1732639990.3048549,P4->P4,-4914419.623043537,-41490767.87058878,NONE->R1,R1->NONE,NONE->R1,P4->P4,-4914419.623043776,-87346521.78537989,R1->NONE,NONE->NONE,R1->R1,P4->P4,-9828839.246087313,-128837289.65596867,NONE->NONE,R1->NONE,NONE->R1,b236bb466f1f3a46cf732e17c5e36c36f9a8ee9add53bdcf4a82a0f040eb2646
LA-0854,854,7ca67d2d1bdcf621c560c0091c4547a16b2156227081c9f634b009cb261bfce9,P4,1240646663.292096,1881406222.2244272,0.9999999999999999,Q[NONE]|F[Vaccine],0.0,2392159.6638537,2589920.832104376,9371348.895620782,0.0,0.0,NONE,10400000.0,0.0,595780.219494728,R2,9006222.224427221,0.0,0.0,NONE,1862000000.0,P4,1235205257.7227948,1772846353.5270352,1.0,Q[NONE]|F[Crackers],0.0,3189546.2184715993,3453227.776139167,12495131.86082771,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,117952447.49592593,R2,1752889009.4626489,P4,1229763852.153494,1745568605.8926976,1.0,Q[NONE]|F[Crackers],0.0,3986932.7730894987,4316534.720173959,15618914.826034639,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,147440559.3699074,R2,1725611261.8283112,P4->P4,-5441405.569301128,-108559868.69739199,NONE->NONE,R2->NONE,NONE->R2,P4->P4,-5441405.56930089,-27277747.634337664,NONE->NONE,NONE->NONE,R2->R2,P4->P4,-10882811.138602018,-135837616.33172965,NONE->NONE,R2->NONE,NONE->R2,59c00157f5b7cb9119b4a80adfd5dde0bb2aad8ded9553985c0860cab3e56ced
LA-0855,855,180156333d55d9a85e6f41be522acb01ef74398f9989bf6602a86b9ce3b9e979,P1,1231813878.1148164,1871331594.7241168,1.0,Q[Water+Vaccine]|F[NONE],14353429.391578859,0.0,0.0,0.0,14941787.429378249,0.0,NONE,0.0,324336.40909895714,0.0,NONE,9331594.724116797,0.0,0.0,NONE,1862000000.0,P1,1223739720.2537177,1871100590.2270458,0.999999999999998,Q[Water+Vaccine]|F[NONE],19137905.85543844,0.0,0.0,0.0,14941787.429378249,0.0,NONE,0.0,656222.9562590279,0.0,NONE,9100590.227045834,0.0,0.0,NONE,1862000000.0,P1,1215665562.3926191,1870869585.729975,1.0,Q[Water+Vaccine]|F[NONE],23922382.319298096,0.0,0.0,0.0,14941787.429378249,0.0,NONE,0.0,988109.5034191039,0.0,NONE,8869585.72997487,0.0,0.0,NONE,1862000000.0,P1->P1,-8074157.861098766,-231004.49707102776,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,-8074157.861098528,-231004.49707078934,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,-16148315.722197294,-462008.9941418171,NONE->NONE,NONE->NONE,NONE->NONE,666fa66ba53df8231d6bbccf1ee1d306f31107065c0c0c98f355d4dc1b1f5919
LA-0856,856,bc94d827ccfcee5cc63f8ea664968475aa084c76ddda6fd3e9f652d9017ccccf,P1,1232817554.9994297,1871349625.7115524,1.0,Q[Water+Vaccine]|F[NONE],14353429.391578859,0.0,0.0,0.0,15340931.377401091,0.0,NONE,0.0,306403.17275500624,0.0,NONE,9349625.711552363,0.0,0.0,NONE,1862000000.0,P1,1225077956.099869,1871124631.5436265,1.0,Q[Water+Vaccine]|F[NONE],19137905.85543848,0.0,0.0,0.0,15340931.377401091,0.0,NONE,0.0,638289.7199150798,0.0,NONE,9124631.543626588,0.0,0.0,NONE,1862000000.0,P1,1217338357.200308,1870899637.3757007,1.0,Q[Water+Vaccine]|F[NONE],23922382.319298096,0.0,0.0,0.0,15340931.377401091,0.0,NONE,0.0,970176.2670751531,0.0,NONE,8899637.375700813,0.0,0.0,NONE,1862000000.0,P1->P1,-7739598.89956069,-224994.16792583466,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,-7739598.899560928,-224994.16792583466,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,-15479197.799121618,-449988.3358516693,NONE->NONE,NONE->NONE,NONE->NONE,1e897c62168ef7adfbf6bfc03651caae4f862281935bec14a36d195e808be8c4
LA-0857,857,bfe1f3086663b3b8a0ddb0f8144ea3689c46055c5db89cdf3154a1f6aae6494f,P4,1231104400.77659,1836144442.2958548,1.0,Q[NONE]|F[Water+Crackers],0.0,3137445.1072659544,1340856.2756654888,9875128.008647416,0.0,15408927.957563397,R1,0.0,0.0,0.0,NONE,9557344.06438629,0.0,52468735.78072818,R1,1826587098.2314684,P4,1222482241.035454,1880993946.809069,1.0,Q[NONE]|F[Vaccine],0.0,4183260.143021273,1787808.3675539852,13166837.344863221,0.0,0.0,NONE,10400000.0,0.0,1427396.0482402663,R1,8593946.809068978,0.0,0.0,NONE,1862000000.0,P4,1213860081.294318,1703144974.706249,1.0,Q[NONE]|F[Crackers],0.0,5229075.178776591,2234760.4594424814,16458546.681079023,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,264933357.43853426,R1,1683187630.6418626,P4->P4,-8622159.741136074,44849504.51321411,R1->NONE,NONE->R1,R1->NONE,P4->P4,-8622159.741136074,-177848972.10281992,NONE->NONE,R1->NONE,NONE->R1,P4->P4,-17244319.482272148,-132999467.58960581,R1->NONE,NONE->NONE,R1->R1,551b3f4151b699a0cd0a6cacbedc75d7e968fd10d5d5227e41bcd2011e196487
LA-0858,858,f661e0e58db6ebbd7a9c7dd060beefe85d885b3a34c80057be156cb9c853d8e1,P4,1231513405.229538,1837235469.965903,1.0000000000000002,Q[NONE]|F[Water+Crackers],0.0,5040038.908396215,0.0,9313390.483182644,0.0,13100405.881805904,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,43233700.12638227,R0,1827678125.9015167,P4,1223027580.306051,1880714251.0919511,0.9999999999999998,Q[NONE]|F[Water+Vaccine],0.0,6720051.877861618,0.0,12417853.977576856,0.0,382461.89001530973,R0,10096375.540418683,0.0,1183405.6568810998,R0,8617875.551532332,0.0,0.0,NONE,1862000000.0,P4,1214541755.382564,1704963354.1563292,1.0,Q[NONE]|F[Crackers],0.0,8400064.847327024,0.0,15522317.471971072,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,222951260.23421234,R0,1685006010.0919428,P4->P4,-8485824.923486948,43478781.12604809,R0->R0,NONE->R0,R0->NONE,P4->P4,-8485824.923486948,-175750896.93562198,R0->NONE,R0->NONE,NONE->R0,P4->P4,-16971649.846973896,-132272115.80957389,R0->NONE,NONE->NONE,R0->R0,6d2310d22553f237fc9829b78092048764976011639df72c5c000564e0aab4a7
LA-0859,859,ed2a565889144395e654250ec9fecba100bdf2e5828b3b26c5a6b2f64adae66e,P2,1234811146.5395515,1871385440.4489071,0.9999999999999999,Q[Water]|F[Vaccine],10559922.865160769,854374.6313418997,0.0,2939131.8950761897,16303725.282014463,0.0,NONE,0.0,0.0,209131.11013552325,R0,9385440.448907237,0.0,0.0,NONE,1862000000.0,P2,1227527130.9385989,1813839314.516696,1.0,Q[Water]|F[Crackers],10559922.865160769,1931935.7971147674,0.0,6646047.193162942,16303725.282014463,0.0,NONE,0.0,0.0,0.0,NONE,9557344.06438629,0.0,70217462.03827956,R0,1804281970.4523096,P2,1220243115.3376465,1781646367.2674105,1.0,Q[Water]|F[Crackers],10559922.865160769,3009496.962887635,0.0,10352962.491249692,16303725.282014463,0.0,NONE,0.0,0.0,0.0,NONE,9557344.06438629,0.0,109382122.87461779,R0,1772089023.2030241,P2->P2,-7284015.600952625,-57546125.93221116,NONE->NONE,R0->NONE,NONE->R0,P2->P2,-7284015.600952387,-32192947.24928546,NONE->NONE,NONE->NONE,R0->R0,P2->P2,-14568031.201905012,-89739073.18149662,NONE->NONE,R0->NONE,NONE->R0,2a6d1dd48d556bf848003739f6740f4fc06a09c0d2c166f136634e935f61abe3
LA-0860,860,ca94af9af335cb451dda82a8bac72ed429bc747d43fec3dadef9d1f81ec9bc59,P4,1232840371.018245,1779300658.2627103,1.0,Q[NONE]|F[Crackers],0.0,1955173.845071217,0.0,12398255.546507642,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,202647282.30142915,R0,1759343314.198324,P4,1224796868.024327,1806556282.8418357,1.0,Q[NONE]|F[Water+Crackers],0.0,2606898.4600949557,0.0,16531007.395343523,0.0,20529902.358297773,R0,0.0,0.0,0.0,NONE,9557344.06438629,0.0,128313984.62352876,R0,1796998938.7774494,P4,1216753365.0304096,1710862867.7282596,1.0,Q[NONE]|F[Crackers],0.0,3258623.0751186945,0.0,20663759.2441794,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,337745470.50238186,R0,1690905523.6638732,P4->P4,-8043502.993917942,27255624.579125404,NONE->R0,NONE->NONE,R0->R0,P4->P4,-8043502.993917465,-95693415.11357617,R0->NONE,NONE->NONE,R0->R0,P4->P4,-16087005.987835407,-68437790.53445077,NONE->NONE,NONE->NONE,R0->R0,a5789f6d1aed1f75b19a6dac38b09c48565ab7c643fe53ff2f665e0dc8797007
LA-0861,861,ffc1e96a5bf502145b083b5451c73e59822e593e2f149ae8bb8b5c8232039204,P4,1233318406.7140276,1780575828.1725016,1.0,Q[NONE]|F[Crackers],0.0,2606335.448968356,0.0,11747093.942610502,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,219072998.10493073,R0,1760618484.1081152,P4,1225434248.952037,1881046979.4318876,1.0,Q[NONE]|F[Vaccine],0.0,3475113.9319578074,0.0,15662791.923480669,0.0,0.0,NONE,10400000.0,0.0,1967186.1054320307,R0,8646979.431887731,0.0,0.0,NONE,1862000000.0,P4,1217550091.1900468,1712988150.9112449,1.0,Q[NONE]|F[Crackers],0.0,4343892.41494726,0.0,19578489.904350836,0.0,0.0,NONE,10400000.0,0.0,0.0,NONE,9557344.06438629,0.0,365121663.5082179,R0,1693030806.8468585,P4->P4,-7884157.761990547,100471151.25938606,NONE->NONE,NONE->R0,R0->NONE,P4->P4,-7884157.761990309,-168058828.52064276,NONE->NONE,R0->NONE,NONE->R0,P4->P4,-15768315.523980856,-67587677.2612567,NONE->NONE,NONE->NONE,R0->R0,cd665ffa1b5746c6e26375779d66112c1eba92f1164d8e07abb66adcc751b26f
