cell,simulation_id,sample_index,input_sha256,baseline_T_COST_REF,treated_T_COST_REF,delta_T_COST_REF,baseline_reference_shortage_loss,treated_reference_shortage_loss,delta_reference_shortage_loss,baseline_first_stage_cost,treated_first_stage_cost,delta_first_stage_cost,baseline_C_Q,treated_C_Q,delta_C_Q,baseline_C_F,treated_C_F,delta_C_F,baseline_C_R,treated_C_R,delta_C_R,baseline_emergency_expenditure,treated_emergency_expenditure,delta_emergency_expenditure,T_COST_REF_direction,baseline_Q_Water,treated_Q_Water,delta_Q_Water,baseline_F_Water,treated_F_Water,delta_F_Water,baseline_shortage_Water,treated_shortage_Water,delta_shortage_Water,baseline_reference_shortage_loss_Water,treated_reference_shortage_loss_Water,delta_reference_shortage_loss_Water,R_transition_Water,baseline_Q_Vaccine,treated_Q_Vaccine,delta_Q_Vaccine,baseline_F_Vaccine,treated_F_Vaccine,delta_F_Vaccine,baseline_shortage_Vaccine,treated_shortage_Vaccine,delta_shortage_Vaccine,baseline_reference_shortage_loss_Vaccine,treated_reference_shortage_loss_Vaccine,delta_reference_shortage_loss_Vaccine,R_transition_Vaccine,baseline_Q_Crackers,treated_Q_Crackers,delta_Q_Crackers,baseline_F_Crackers,treated_F_Crackers,delta_F_Crackers,baseline_shortage_Crackers,treated_shortage_Crackers,delta_shortage_Crackers,baseline_reference_shortage_loss_Crackers,treated_reference_shortage_loss_Crackers,delta_reference_shortage_loss_Crackers,R_transition_Crackers,audit_row_sha256
E2D_LAMBDA_WATER,LA-0357,357,0a28eeb76ac37dbaf3e900b6414119d91259b9ec72797db1a3b1a9cc574c42f2,1221575248.9687448,1221575248.9687445,-2.384185791015625e-07,1202437343.1133063,1202437343.113306,-2.384185791015625e-07,9599967.205337856,9599967.205337856,0.0,0.0,0.0,0.0,9599967.205337856,9599967.205337856,0.0,0.0,0.0,0.0,9537938.650100622,9537938.650100622,0.0,unchanged,0.0,0.0,0.0,18341334.34729733,18341334.34729733,0.0,3.725290298461914e-09,0.0,-3.725290298461914e-09,9.651482105255128e-09,0.0,-9.651482105255128e-09,R0->R0,0.0,0.0,0.0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,NONE->NONE,0.0,0.0,0.0,129791033.4637662,129791033.4637662,0.0,1788405204.6343036,1788405204.6343036,0.0,670437343.1133077,670437343.1133077,0.0,R0->R0,aa1d076ec0ed4f536624ee9ebf13b1faeb2f6446738ec3d3ef38b3697c6ab26d
E2D_LAMBDA_VACCINE,LA-0357,357,0a28eeb76ac37dbaf3e900b6414119d91259b9ec72797db1a3b1a9cc574c42f2,1221575248.9687448,1221575248.9687448,0.0,1202437343.1133063,1202437343.1133063,0.0,9599967.205337856,9599967.205337856,0.0,0.0,0.0,0.0,9599967.205337856,9599967.205337856,0.0,0.0,0.0,0.0,9537938.650100622,9537938.650100622,0.0,unchanged,0.0,0.0,0.0,18341334.34729733,0.0,-18341334.34729733,3.725290298461914e-09,10400000.0,10399999.999999996,9.651482105255128e-09,26944320.000000004,26944319.999999993,R0->NONE,0.0,0.0,0.0,0.0,1727773.6355970574,1727773.6355970574,9557344.06438629,8577652.757856175,-979691.3065301143,531999999.99999845,477466463.11330616,-54533536.886692286,NONE->R0,0.0,0.0,0.0,129791033.4637662,0.0,-129791033.4637662,1788405204.6343036,1862000000.0,73594795.36569643,670437343.1133077,698026560.0,27589216.886692286,R0->NONE,26c07a3b0d98cd32860ecd59bccb5b7107e4dccf7a84305889630300d11ae91e
E2D_LAMBDA_CRACKERS,LA-0357,357,0a28eeb76ac37dbaf3e900b6414119d91259b9ec72797db1a3b1a9cc574c42f2,1221575248.9687448,1221575248.9687448,0.0,1202437343.1133063,1202437343.1133063,0.0,9599967.205337856,9599967.205337854,-1.862645149230957e-09,0.0,0.0,0.0,9599967.205337856,9599967.205337854,-1.862645149230957e-09,0.0,0.0,0.0,9537938.650100622,9537938.650100624,1.862645149230957e-09,unchanged,0.0,0.0,0.0,18341334.34729733,0.0,-18341334.34729733,3.725290298461914e-09,10400000.0,10399999.999999996,9.651482105255128e-09,26944320.000000004,26944319.999999993,R0->NONE,0.0,0.0,0.0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,NONE->NONE,0.0,0.0,0.0,129791033.4637662,256548206.49774483,126757173.03397863,1788405204.6343036,1716530684.7879527,-71874519.84635091,670437343.1133077,643493023.1133077,-26944320.0,R0->R0,199adbf5a6478c6073f98a9469be45f1828b498dda06878675a36b9d007ab399
E2D_LAMBDA_WATER,LA-0358,358,65f12d3443be917eb572e0eca29833f1866f1a45141d44db32bfff161cc2c593,1168155110.8672476,1168155110.8672473,-2.384185791015625e-07,1149017205.011809,1149017205.0118089,-2.384185791015625e-07,2849430.888074171,2849430.888074171,0.0,0.0,0.0,0.0,2849430.888074171,2849430.888074171,0.0,0.0,0.0,0.0,16288474.967364307,16288474.967364307,0.0,unchanged,0.0,0.0,0.0,0.0,31354807.660267707,31354807.660267707,10400000.0,0.0,-10400000.0,26944320.000000004,0.0,-26944320.000000004,NONE->R0,0.0,0.0,0.0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,NONE->NONE,0.0,0.0,0.0,868192363.9856374,651498926.9225197,-216693437.06311774,1574031383.4075186,1645905903.2538695,71874519.84635091,590072885.0118105,617017205.0118105,26944320.0,R0->R0,99edc2c49bbd8c1efd003b59079ee152520eea90a95f81a94f4c5a11dace343a
E2D_LAMBDA_VACCINE,LA-0358,358,65f12d3443be917eb572e0eca29833f1866f1a45141d44db32bfff161cc2c593,1168155110.8672476,1168155110.8672476,0.0,1149017205.011809,1149017205.011809,0.0,2849430.888074171,2849430.8880741703,-4.656612873077393e-10,0.0,0.0,0.0,2849430.888074171,2849430.8880741703,-4.656612873077393e-10,0.0,0.0,0.0,16288474.967364307,16288474.967364306,-1.862645149230957e-09,unchanged,0.0,0.0,0.0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,NONE->NONE,0.0,0.0,0.0,0.0,5847009.798270619,5847009.798270619,9557344.06438629,7617963.585294068,-1939380.4790922217,531999999.99999845,424046325.011809,-107953674.98818946,NONE->R0,0.0,0.0,0.0,868192363.9856374,0.0,-868192363.9856374,1574031383.4075186,1862000000.0,287968616.5924814,590072885.0118105,698026560.0,107953674.98818946,R0->NONE,2fe9d4f81732eb88dc8a20e5cf5958b764946c138b0a4a0bf52c56baae64f0e7
E2D_LAMBDA_CRACKERS,LA-0358,358,65f12d3443be917eb572e0eca29833f1866f1a45141d44db32bfff161cc2c593,1168155110.8672476,1168155110.8672476,0.0,1149017205.011809,1149017205.011809,0.0,2849430.888074171,2849430.888074171,0.0,0.0,0.0,0.0,2849430.888074171,2849430.888074171,0.0,0.0,0.0,0.0,16288474.967364307,16288474.967364307,0.0,unchanged,0.0,0.0,0.0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,NONE->NONE,0.0,0.0,0.0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,NONE->NONE,0.0,0.0,0.0,868192363.9856374,868192363.9856374,0.0,1574031383.4075186,1574031383.4075186,0.0,590072885.0118105,590072885.0118105,0.0,R0->R0,bc5bf0e1a526bafc0a05be36aed31501228ea3b2f27970cd9a924bbc4e983ff0
E2D_LAMBDA_WATER,LA-0359,359,21c636b766ade4363144acab6923276c2bf5d40693d9a586c4a2f8dd660e900b,1233716222.3189225,1233716222.3189223,-2.384185791015625e-07,1214578316.463484,1214578316.4634838,-2.384185791015625e-07,9067484.548289387,9067484.548289385,-1.862645149230957e-09,0.0,0.0,0.0,9067484.548289387,9067484.548289385,-1.862645149230957e-09,0.0,0.0,0.0,10070421.307149092,10070421.307149092,0.0,unchanged,0.0,0.0,0.0,0.0,22071323.390183337,22071323.390183337,10400000.0,0.0,-10400000.0,26944320.000000004,0.0,-26944320.000000004,NONE->R0,0.0,0.0,0.0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,NONE->NONE,0.0,0.0,0.0,239989611.84330428,87454441.55071199,-152535170.2925923,1748916977.3353753,1820791497.181726,71874519.84635067,655633996.4634855,682578316.4634854,26944319.99999988,R0->R0,62a71fe55e3c233c72ac5ddf51e9cc69ae56b3b4f6d5444eba25cd2b49b6de83
E2D_LAMBDA_VACCINE,LA-0359,359,21c636b766ade4363144acab6923276c2bf5d40693d9a586c4a2f8dd660e900b,1233716222.3189225,1233716222.3189223,-2.384185791015625e-07,1214578316.463484,1214578316.4634838,-2.384185791015625e-07,9067484.548289387,9067484.548289385,-1.862645149230957e-09,0.0,0.0,0.0,9067484.548289387,9067484.548289385,-1.862645149230957e-09,0.0,0.0,0.0,10070421.307149092,10070421.307149092,0.0,unchanged,0.0,0.0,0.0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,NONE->NONE,0.0,0.0,0.0,0.0,1616256.569556947,1616256.569556947,9557344.06438629,8795764.523991877,-761579.5403944124,531999999.99999845,489607436.46348387,-42392563.53651458,NONE->R0,0.0,0.0,0.0,239989611.84330428,0.0,-239989611.84330428,1748916977.3353753,1862000000.0,113083022.66462469,655633996.4634855,698026560.0,42392563.53651452,R0->NONE,d0f22a2ac071080a62574cbea82713707bfbdc55f2f715659fa76762ac1814bb
E2D_LAMBDA_CRACKERS,LA-0359,359,21c636b766ade4363144acab6923276c2bf5d40693d9a586c4a2f8dd660e900b,1233716222.3189225,1233716222.3189225,0.0,1214578316.463484,1214578316.463484,0.0,9067484.548289387,9067484.548289387,0.0,0.0,0.0,0.0,9067484.548289387,9067484.548289387,0.0,0.0,0.0,0.0,10070421.307149092,10070421.307149092,0.0,unchanged,0.0,0.0,0.0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,NONE->NONE,0.0,0.0,0.0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,NONE->NONE,0.0,0.0,0.0,239989611.84330428,239989611.8433043,2.9802322387695312e-08,1748916977.3353753,1748916977.3353753,0.0,655633996.4634855,655633996.4634855,0.0,R0->R0,e7bcc35504fe462e280aa5ea3080dd88f3e3793cb74ac377475255201aded8f0
E2D_LAMBDA_WATER,LA-0360,360,0a56397007d7cfb3146d559cf64815a63814bb2efffbfd8165672b8d1d540978,1235493312.2511883,1235493312.251188,-2.384185791015625e-07,1216355406.3957498,1216355406.3957496,-2.384185791015625e-07,5446778.4539999245,5446778.4539999245,0.0,0.0,0.0,0.0,5446778.4539999245,5446778.4539999245,0.0,0.0,0.0,0.0,13691127.401438553,13691127.401438553,0.0,unchanged,0.0,0.0,0.0,15381126.5568214,15381126.5568214,0.0,3.725290298461914e-09,0.0,-3.725290298461914e-09,9.651482105255128e-09,0.0,-9.651482105255128e-09,R0->R0,0.0,0.0,0.0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,NONE->NONE,0.0,0.0,0.0,53934629.27744435,53934629.27744435,0.0,1825531920.6032631,1825531920.6032631,0.0,684355406.3957512,684355406.3957512,0.0,R0->R0,1a990386d332823bc40a632f377791dacbfffb7f29d7cf8e8c3c4dcc16ba3e3f
E2D_LAMBDA_VACCINE,LA-0360,360,0a56397007d7cfb3146d559cf64815a63814bb2efffbfd8165672b8d1d540978,1235493312.2511883,1235493312.2511883,0.0,1216355406.3957498,1216355406.3957498,0.0,5446778.4539999245,5446778.453999924,-9.313225746154785e-10,0.0,0.0,0.0,5446778.4539999245,5446778.453999924,-9.313225746154785e-10,0.0,0.0,0.0,13691127.401438553,13691127.401438551,-1.862645149230957e-09,unchanged,0.0,0.0,0.0,15381126.5568214,0.0,-15381126.5568214,3.725290298461914e-09,10400000.0,10399999.999999996,9.651482105255128e-09,26944320.000000004,26944319.999999993,R0->NONE,0.0,0.0,0.0,0.0,1079125.4043356786,1079125.4043356786,9557344.06438629,8827689.824585903,-729654.2398003861,531999999.99999845,491384526.39574975,-40615473.6042487,NONE->R0,0.0,0.0,0.0,53934629.27744435,0.0,-53934629.27744435,1825531920.6032631,1862000000.0,36468079.39673686,684355406.3957512,698026560.0,13671153.604248762,R0->NONE,987f54b719a5801be152dc7ee0eb1a569a94385a06f2d835b9db75a3e4d06ee6
E2D_LAMBDA_CRACKERS,LA-0360,360,0a56397007d7cfb3146d559cf64815a63814bb2efffbfd8165672b8d1d540978,1235493312.2511883,1235493312.2511883,0.0,1216355406.3957498,1216355406.3957498,0.0,5446778.4539999245,5446778.453999924,-9.313225746154785e-10,0.0,0.0,0.0,5446778.4539999245,5446778.453999924,-9.313225746154785e-10,0.0,0.0,0.0,13691127.401438553,13691127.401438555,1.862645149230957e-09,unchanged,0.0,0.0,0.0,15381126.5568214,0.0,-15381126.5568214,3.725290298461914e-09,10400000.0,10399999.999999996,9.651482105255128e-09,26944320.000000004,26944319.999999993,R0->NONE,0.0,0.0,0.0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,NONE->NONE,0.0,0.0,0.0,53934629.27744435,160233772.15893412,106299142.88148977,1825531920.6032631,1753657400.7569122,-71874519.84635091,684355406.3957512,657411086.3957512,-26944320.0,R0->R0,cc48674c38f8f6609cf8cc4aeeeaa673b6fda271f2ad0da67873308153e6757e
E2D_LAMBDA_WATER,LA-0361,361,b0d57db8f02142b21b1c200ea874bd8b892e7704696e5db341379a9f846904f0,1228519239.0378919,1228519239.0378916,-2.384185791015625e-07,1209381333.1824534,1209381333.1824532,-2.384185791015625e-07,3333767.1659050123,3333767.165905012,-4.656612873077393e-10,0.0,0.0,0.0,3333767.1659050123,3333767.165905012,-4.656612873077393e-10,0.0,0.0,0.0,15804138.689533466,15804138.689533465,-1.862645149230957e-09,unchanged,0.0,0.0,0.0,0.0,14757027.30604793,14757027.30604793,10400000.0,0.0,-10400000.0,26944320.000000004,0.0,-26944320.000000004,NONE->R0,0.0,0.0,0.0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,NONE->NONE,0.0,0.0,0.0,180129498.32894242,78143512.56147286,-101985985.76746956,1735053919.0739832,1806928438.920334,71874519.84635091,650437013.1824548,677381333.1824548,26944320.0,R0->R0,6d2247d2b28f05a380ed5818ed1dcf412c9ad1898a14c5d98c4a08279ec7ab43
E2D_LAMBDA_VACCINE,LA-0361,361,b0d57db8f02142b21b1c200ea874bd8b892e7704696e5db341379a9f846904f0,1228519239.0378919,1228519239.0378916,-2.384185791015625e-07,1209381333.1824534,1209381333.1824532,-2.384185791015625e-07,3333767.1659050123,3333767.1659050114,-9.313225746154785e-10,0.0,0.0,0.0,3333767.1659050123,3333767.1659050114,-9.313225746154785e-10,0.0,0.0,0.0,15804138.689533466,15804138.689533465,-1.862645149230957e-09,unchanged,0.0,0.0,0.0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,NONE->NONE,0.0,0.0,0.0,0.0,1213117.029562265,1213117.029562265,9557344.06438629,8702401.070394747,-854942.9939915426,531999999.99999845,484410453.1824532,-47589546.817545235,NONE->R0,0.0,0.0,0.0,180129498.32894242,0.0,-180129498.32894242,1735053919.0739832,1862000000.0,126946080.92601681,650437013.1824548,698026560.0,47589546.817545176,R0->NONE,8364d0dba71b5753e85891e05b14b3858e4d3f2b2179ded624b38d44a6c92275
E2D_LAMBDA_CRACKERS,LA-0361,361,b0d57db8f02142b21b1c200ea874bd8b892e7704696e5db341379a9f846904f0,1228519239.0378919,1228519239.0378919,0.0,1209381333.1824534,1209381333.1824534,0.0,3333767.1659050123,3333767.1659050123,0.0,0.0,0.0,0.0,3333767.1659050123,3333767.1659050123,0.0,0.0,0.0,0.0,15804138.689533466,15804138.689533466,0.0,unchanged,0.0,0.0,0.0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,NONE->NONE,0.0,0.0,0.0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,NONE->NONE,0.0,0.0,0.0,180129498.32894242,180129498.32894242,0.0,1735053919.0739832,1735053919.0739832,0.0,650437013.1824548,650437013.1824548,0.0,R0->R0,548dd6083da7c77c5625be66dd5bc525cdbc12780f3de81ad5767e4708464e3d
E2D_LAMBDA_WATER,LA-0362,362,15eef0707ea29686f6e972f8e38dfed1d1bfaa115a3c5dbbde17a75769203c35,1225491149.4012575,1225491149.4012575,0.0,1206353243.545819,1206353243.545819,0.0,7695802.557137918,7695802.557137918,0.0,0.0,0.0,0.0,7695802.557137918,7695802.557137918,0.0,0.0,0.0,0.0,11442103.29830056,11442103.29830056,0.0,unchanged,0.0,0.0,0.0,20357794.312458284,20357794.312458284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,NONE->NONE,0.0,0.0,0.0,123613019.51699373,123613019.51699375,1.4901161193847656e-08,1798850948.4256845,1798850948.4256845,0.0,674353243.5458206,674353243.5458206,0.0,R0->R0,c46673a78ccf15c2b700b9926ecf4f5d16b2d9f027ba246ee8d0089f65ffc131
E2D_LAMBDA_VACCINE,LA-0362,362,15eef0707ea29686f6e972f8e38dfed1d1bfaa115a3c5dbbde17a75769203c35,1225491149.4012575,1225491149.4012575,0.0,1206353243.545819,1206353243.545819,0.0,7695802.557137918,7695802.557137918,0.0,0.0,0.0,0.0,7695802.557137918,7695802.557137918,0.0,0.0,0.0,0.0,11442103.29830056,11442103.29830056,0.0,unchanged,0.0,0.0,0.0,20357794.312458284,0.0,-20357794.312458284,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,R0->NONE,0.0,0.0,0.0,0.0,1780019.8020488564,1780019.8020488564,9557344.06438629,8648001.644614454,-909342.4197718352,531999999.99999845,481382363.545819,-50617636.454179466,NONE->R0,0.0,0.0,0.0,123613019.51699373,0.0,-123613019.51699373,1798850948.4256845,1862000000.0,63149051.57431555,674353243.5458206,698026560.0,23673316.454179406,R0->NONE,67ecb2535500282e4f512f4515e1d694de855905b8424728b2141f380ba35f7b
E2D_LAMBDA_CRACKERS,LA-0362,362,15eef0707ea29686f6e972f8e38dfed1d1bfaa115a3c5dbbde17a75769203c35,1225491149.4012575,1225491149.4012575,0.0,1206353243.545819,1206353243.545819,0.0,7695802.557137918,7695802.557137918,0.0,0.0,0.0,0.0,7695802.557137918,7695802.557137918,0.0,0.0,0.0,0.0,11442103.29830056,11442103.29830056,0.0,unchanged,0.0,0.0,0.0,20357794.312458284,0.0,-20357794.312458284,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,R0->NONE,0.0,0.0,0.0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,NONE->NONE,0.0,0.0,0.0,123613019.51699373,264305970.60725445,140692951.0902607,1798850948.4256845,1726976428.5793338,-71874519.84635067,674353243.5458206,647408923.5458206,-26944320.0,R0->R0,4e6f4e4ee5852c8ab56e686f8e242977b7a53a69bd8b198f13a49dd09dd05671
E2D_LAMBDA_WATER,LA-0363,363,fb61ab34a92b508f1bd1a8101dbe86d067d16b0d105e50f9044685bc512b44e2,1213702558.598515,1213702558.598515,0.0,1194564652.7430766,1194564652.7430766,0.0,7826742.526048671,7826742.526048671,0.0,0.0,0.0,0.0,7826742.526048671,7826742.526048671,0.0,0.0,0.0,0.0,11311163.329389807,11311163.329389807,0.0,unchanged,0.0,0.0,0.0,20071533.37893156,20071533.37893156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,NONE->NONE,0.0,0.0,0.0,182564793.85913298,182564793.85913298,0.0,1767404643.4674513,1767404643.4674513,0.0,662564652.7430781,662564652.7430781,0.0,R0->R0,93463c606ce822e6fc931240f213ca33ef203d8364a620428915d69b0bc8c65d
E2D_LAMBDA_VACCINE,LA-0363,363,fb61ab34a92b508f1bd1a8101dbe86d067d16b0d105e50f9044685bc512b44e2,1213702558.598515,1213702558.598515,0.0,1194564652.7430766,1194564652.7430766,0.0,7826742.526048671,7826742.526048672,9.313225746154785e-10,0.0,0.0,0.0,7826742.526048671,7826742.526048672,9.313225746154785e-10,0.0,0.0,0.0,11311163.329389807,11311163.329389807,0.0,unchanged,0.0,0.0,0.0,20071533.37893156,0.0,-20071533.37893156,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,R0->NONE,0.0,0.0,0.0,0.0,2163718.3565688357,2163718.3565688357,9557344.06438629,8436220.407140639,-1121123.657245651,531999999.99999845,469593772.7430765,-62406227.25692195,NONE->R0,0.0,0.0,0.0,182564793.85913298,0.0,-182564793.85913298,1767404643.4674513,1862000000.0,94595356.53254867,662564652.7430781,698026560.0,35461907.25692189,R0->NONE,cbf08caecc472e4c4d7d4e09daf10f83e61370652b97e2499a4b401da1ca7f1f
E2D_LAMBDA_CRACKERS,LA-0363,363,fb61ab34a92b508f1bd1a8101dbe86d067d16b0d105e50f9044685bc512b44e2,1213702558.598515,1213702558.598515,0.0,1194564652.7430766,1194564652.7430766,0.0,7826742.526048671,7826742.526048671,0.0,0.0,0.0,0.0,7826742.526048671,7826742.526048671,0.0,0.0,0.0,0.0,11311163.329389807,11311163.329389807,0.0,unchanged,0.0,0.0,0.0,20071533.37893156,0.0,-20071533.37893156,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,R0->NONE,0.0,0.0,0.0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,NONE->NONE,0.0,0.0,0.0,182564793.85913298,321279392.33900887,138714598.4798759,1767404643.4674513,1695530123.6211004,-71874519.84635091,662564652.7430781,635620332.7430781,-26944320.0,R0->R0,578b41ed1998d801a07b3f1b1c57a8cf15b520a29cfdf92b06aa1ac282d819d6
E2D_LAMBDA_WATER,LA-0364,364,effee79a86334191156eb830e2e1c96a6e6dc1d51a6dac553399a06a3ca0103c,1206499669.9569087,1206499669.9569087,0.0,1187361764.1014702,1187361764.1014702,0.0,9418478.810215803,9418478.8102158,-3.725290298461914e-09,0.0,0.0,0.0,9418478.810215803,9418478.8102158,-3.725290298461914e-09,0.0,0.0,0.0,9719427.045222675,9719427.045222675,0.0,unchanged,0.0,0.0,0.0,0.0,12697315.170285458,12697315.170285458,10400000.0,0.0,-10400000.0,26944320.000000004,0.0,-26944320.000000004,NONE->R0,0.0,0.0,0.0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,NONE->NONE,0.0,0.0,0.0,226700462.94007444,138949171.47833845,-87751291.461736,1676316272.1443443,1748190791.9906952,71874519.84635091,628417444.1014718,655361764.1014718,26944320.0,R0->R0,7e4801332f8cc6a9bea501302cd524c27286e94ac561914623aa6c23f147509f
E2D_LAMBDA_VACCINE,LA-0364,364,effee79a86334191156eb830e2e1c96a6e6dc1d51a6dac553399a06a3ca0103c,1206499669.9569087,1206499669.9569087,0.0,1187361764.1014702,1187361764.1014702,0.0,9418478.810215803,9418478.8102158,-3.725290298461914e-09,0.0,0.0,0.0,9418478.810215803,9418478.8102158,-3.725290298461914e-09,0.0,0.0,0.0,9719427.045222675,9719427.045222675,0.0,unchanged,0.0,0.0,0.0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,NONE->NONE,0.0,0.0,0.0,0.0,1526758.219800501,1526758.219800501,9557344.06438629,8306820.999235955,-1250523.0651503345,531999999.99999845,462390884.10147023,-69609115.89852822,NONE->R0,0.0,0.0,0.0,226700462.94007444,0.0,-226700462.94007444,1676316272.1443443,1862000000.0,185683727.85565567,628417444.1014718,698026560.0,69609115.89852822,R0->NONE,c5e3dd3eeb94cc191d133c6aff1b1e7de55f9bc2ef30ca21bae2471acbba33ac
E2D_LAMBDA_CRACKERS,LA-0364,364,effee79a86334191156eb830e2e1c96a6e6dc1d51a6dac553399a06a3ca0103c,1206499669.9569087,1206499669.9569087,0.0,1187361764.1014702,1187361764.1014702,0.0,9418478.810215803,9418478.8102158,-3.725290298461914e-09,0.0,0.0,0.0,9418478.810215803,9418478.8102158,-3.725290298461914e-09,0.0,0.0,0.0,9719427.045222675,9719427.045222675,0.0,unchanged,0.0,0.0,0.0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,0.0,NONE->NONE,0.0,0.0,0.0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,NONE->NONE,0.0,0.0,0.0,226700462.94007444,226700462.94007438,-5.960464477539063e-08,1676316272.1443443,1676316272.1443443,0.0,628417444.1014718,628417444.1014718,0.0,R0->R0,4a3f9968289454a7b4e3a45033e81d77ba3db4589f8921eca77535d7412d9376
E2D_LAMBDA_WATER,LA-0365,365,03571409f530a57950103a16cc3d0f31cfa9635ee41d994996c4ed270bbb4e53,1228080038.687993,1228080038.687993,0.0,1208942132.8325546,1208942132.8325546,0.0,2733404.964092239,2733404.964092239,0.0,0.0,0.0,0.0,2733404.964092239,2733404.964092239,0.0,0.0,0.0,0.0,16404500.891346239,16404500.891346239,0.0,unchanged,0.0,0.0,0.0,20517892.12210975,20517892.12210975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,531999999.99999845,531999999.99999845,0.0,NONE->NONE,0.0,0.0,0.0,110960636.14153771,110960636.14153771,0.0,1805756863.083003,1805756863.083003,0.0,676942132.8325561,676942132.8325561,0.0,R0->R0,9a1262906c93ee2435192893ee30acd107e94aed568c150fff6a147b2b91bb39
E2D_LAMBDA_VACCINE,LA-0365,365,03571409f530a57950103a16cc3d0f31cfa9635ee41d994996c4ed270bbb4e53,1228080038.687993,1228080038.687993,0.0,1208942132.8325546,1208942132.8325546,0.0,2733404.964092239,2733404.9640922383,-4.656612873077393e-10,0.0,0.0,0.0,2733404.964092239,2733404.9640922383,-4.656612873077393e-10,0.0,0.0,0.0,16404500.891346239,16404500.891346239,0.0,unchanged,0.0,0.0,0.0,20517892.12210975,0.0,-20517892.12210975,0.0,10400000.0,10400000.0,0.0,26944320.000000004,26944320.000000004,R0->NONE,0.0,0.0,0.0,0.0,1702261.3931212558,1702261.3931212558,9557344.06438629,8694510.865775988,-862833.1986103021,531999999.99999845,483971252.8325546,-48028747.16744387,NONE->R0,0.0,0.0,0.0,110960636.14153771,0.0,-110960636.14153771,1805756863.083003,1862000000.0,56243136.916996956,676942132.8325561,698026560.0,21084427.16744387,R0->NONE,4f58c17ec6c5aed6639804442ec17eaa05563c16a29d5139ee5fa67b9eb81bff
