simulation_id,sample_index,status,failure_type,failure_message,total_runtime_seconds,solver_runtime_seconds,iterations,memory_opportunities,memory_hits,candidate_hits,candidate_scenarios_planned,active_scenario_count,full_exact_certification_calls,complete_full_exact_certification_calls,scenario_evaluations,final_LB,final_UB,final_gap,convergence_status,certificate_status,worst_scenario,numerical_status,timeout_status,incumbent_first_stage_sha256,full_exact_oracle_sha256,final_convergence_owned_by_full_exact
LA-0048,48,SUCCESS,,,0.5418264999752864,0.26179279992356896,3,1,0,1,3,3,2,2,53,1237156943.1512485,1237156943.1512485,0.0,certified,PASS,h09,PASS,unavailable,0ff249fcbba60dbcf215ce101435bf67121c4afa6c57e2f7f557729ac1c1535d,b5c6797b5215b00df0738ed49c57a205ccdcc7bde35caa933d7790046684a47d,True
LA-0049,49,SUCCESS,,,0.5331643999088556,0.2583275007782504,3,1,0,1,3,3,2,2,53,1233480459.1859338,1233480459.1859336,0.0,certified,PASS,h09,PASS,unavailable,77cb5d4a8f6ea8a9136865e8ae43001ed528cf01196118859101fc22a364b00a,9e016da734fb1b45f9613b21db3071ee6627f1a815cf8dda71d89aca017e68bd,True
LA-0050,50,SUCCESS,,,0.5145498999627307,0.24402960028965026,3,1,0,1,3,3,2,2,53,1226145596.021698,1226145596.0216982,2.384185791015625e-07,certified,PASS,h09,PASS,unavailable,7def80b19a3c6d704792d9cfa7ac126cf5c30dd9458081f9b2286767432dba97,1afa9084d8ce6e429ce388862e0d88a47af192ddc9003991e473fa453fd1ccec,True
LA-0051,51,SUCCESS,,,0.5978176000062376,0.2735920004779473,6,1,0,4,6,6,2,2,56,1223871202.8606997,1223871202.8606997,0.0,certified,PASS,h09,PASS,unavailable,d913bc870a7ee67e93d0ab9d17c0ba40f146c6898922005f9757b7602b1f8ee7,55d51ee73577520c99b8a1073605956346ad5c0ef6c967c86a068f8428cb3942,True
LA-0052,52,SUCCESS,,,0.5221394998952746,0.24610269954428077,3,1,0,1,3,3,2,2,53,1209768150.9077296,1209768150.9077296,0.0,certified,PASS,h09,PASS,unavailable,a687a675fcab1d27fddcaba24c4c4dbfeb1b8154bdf6a9425f3cec40f4981430,26c4d956038746ed3c216bf8e0ebcef835ca5f6a39a75871714499e78e3365ac,True
LA-0053,53,SUCCESS,,,0.6639127999078482,0.2926582002546638,7,1,0,5,7,7,2,2,57,1221230194.6145272,1221230194.6145272,0.0,certified,PASS,h09,PASS,unavailable,df3b5b5507cd94036b45d8b6f6d2e79c46bdfe9100d1c4e2cf8fba2c2e076b18,1397cd349d1405be8b1b419b25a6551ccc19db144d76253fcc8af3d217a2588f,True
LA-0054,54,SUCCESS,,,0.6050865000579506,0.2805027001304552,6,1,0,4,6,6,2,2,56,1231569484.632139,1231569484.632139,0.0,certified,PASS,h09,PASS,unavailable,c0aef70ba81423de0a47eef61f9512f9bb7121fa073651185281fec726b39973,0cc2b4a153ce7efb578161f89ee768c6fe9460c1acb0c45f47ca689751657d7a,True
LA-0055,55,SUCCESS,,,0.5255851000547409,0.2464090995490551,3,1,0,1,3,3,2,2,53,1218645799.9784994,1218645799.9784997,2.384185791015625e-07,certified,PASS,h09,PASS,unavailable,d774892013d2f31bb70b29c96a127cb0ac05ef06c2162f567ad0e387f1e85167,5a41fd15b7b78fa9ad6a4ad70a84ea4e84933a3958b875e654a9fa2ca4335b93,True
LA-0056,56,SUCCESS,,,0.5174015999073163,0.2428093998460099,3,1,0,1,3,3,2,2,53,1218559307.7571466,1218559307.7571466,0.0,certified,PASS,h09,PASS,unavailable,bc1eda50403cc583e9ead7461b35aaddf03be452433aaa38114aac3e8c236605,31052a9088699acca4e2a1f00c0bffcc11e22e33b54045be0c9587fd1ede523d,True
LA-0057,57,SUCCESS,,,0.5330035999650136,0.2531801003497094,3,1,0,1,3,3,2,2,53,1233669458.1602664,1233669458.1602662,0.0,certified,PASS,h09,PASS,unavailable,082a38ecb7534e9f210946c0a5d51e797346483aa4336eb02582059b730fa74b,0902d71e7432d2309e5171dfecbcd4e635c448ab5369e9ed658b2e9b172fd1b6,True
